Date,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PNW,PPL,PEG,SRE,SO,WEC,XEL
2016-01-19,7.164880752563477,26.811059951782227,37.50395584106445,49.78565979003906,55.307395935058594,57.2221794128418,14.198481559753418,31.697166442871094,57.01820755004883,56.540287017822266,69.64322662353516,58.39091110229492,50.323020935058594,55.44194793701172,35.63062286376953,45.20296859741211,23.19379997253418,25.973196029663086,23.712345123291016,17.094236373901367,9.277631759643555,54.021305084228516,26.168710708618164,33.35095977783203,79.25159454345703,37.667083740234375,45.98439025878906,32.02827072143555
2016-01-20,7.08271598815918,26.250015258789062,36.53722381591797,48.40666580200195,54.9538459777832,55.817569732666016,13.711679458618164,30.91483497619629,56.34128952026367,55.593902587890625,67.91548156738281,57.00216293334961,49.39390182495117,53.58232879638672,34.7763786315918,43.96523666381836,22.472145080566406,24.877994537353516,23.1624813079834,16.5994873046875,8.861385345458984,52.97219467163086,25.522857666015625,32.6308479309082,77.15250396728516,37.054229736328125,44.92367172241211,31.520442962646484
2016-01-21,7.48532772064209,26.16925811767578,36.36458969116211,48.17265701293945,54.618438720703125,55.80862045288086,14.14168930053711,30.91483497619629,55.878997802734375,55.39976501464844,67.1193618774414,56.73876953125,49.151161193847656,53.67893981933594,34.49448013305664,43.47529983520508,23.009191513061523,25.021886825561523,23.10309600830078,16.65920066833496,9.14813232421875,52.67244338989258,25.857460021972656,32.7313346862793,78.0007095336914,36.779232025146484,44.52484893798828,31.09867286682129
2016-01-22,7.5346269607543945,26.82805824279785,37.072383880615234,48.91647720336914,56.603736877441406,57.275856018066406,14.425658226013184,31.42206573486328,56.11014938354492,56.42704772949219,68.8809814453125,57.60871505737305,49.9965705871582,55.32923889160156,35.58791732788086,44.3348388671875,23.521068572998047,25.805320739746094,23.446205139160156,17.298954010009766,9.185134887695312,53.371856689453125,26.46440315246582,33.38444137573242,80.20259857177734,37.203521728515625,45.500709533691406,31.529048919677734
2016-01-25,7.181313991546631,26.505033493041992,36.8306884765625,48.264591217041016,55.697200775146484,57.114830017089844,13.873945236206055,31.275911331176758,55.97805404663086,56.26525115966797,68.39823150634766,57.30546188354492,50.15560531616211,54.403472900390625,35.04119110107422,44.386409759521484,22.791011810302734,25.437585830688477,23.406618118286133,17.38425064086914,8.30639362335205,53.080440521240234,26.269868850708008,32.63922119140625,78.88318634033203,37.23495101928711,45.15278244018555,31.442970275878906
2016-01-26,7.427811622619629,26.73455047607422,36.90837478637695,48.64067459106445,56.52214431762695,58.519432067871094,14.093008041381836,31.70575714111328,56.12665557861328,56.394683837890625,69.19434356689453,57.640655517578125,50.80851745605469,55.305091857910156,35.340179443359375,44.824771881103516,23.361629486083984,25.645437240600586,23.43741798400879,17.324541091918945,8.944634437561035,53.28858947753906,26.324338912963867,32.974151611328125,79.0116958618164,37.38422775268555,45.70436477661133,31.649551391601562
2016-01-27,7.460678577423096,26.720823287963867,37.28815841674805,48.632320404052734,56.603736877441406,58.26892852783203,14.044327735900879,32.127010345458984,56.40732955932617,56.38658905029297,69.44841003417969,57.79229736328125,50.64109420776367,55.989356994628906,35.434146881103516,44.97089767456055,23.53784942626953,25.517528533935547,23.474807739257812,17.179529190063477,9.14813232421875,53.31357192993164,26.33211898803711,33.15837097167969,78.24916076660156,37.431373596191406,45.46676254272461,31.572084426879883
2016-01-28,7.526411533355713,27.300029754638672,37.849205017089844,49.68537139892578,57.51933288574219,60.11193084716797,14.230937004089355,32.55686950683594,57.084259033203125,57.38151168823242,70.50709533691406,58.638328552246094,51.528358459472656,56.802425384521484,36.07483673095703,45.63273239135742,24.0916805267334,25.693405151367188,23.820117950439453,17.69986915588379,9.481389999389648,54.37723922729492,26.705625534057617,33.80311584472656,79.53435516357422,37.93423080444336,46.417179107666016,32.3381462097168
2016-01-29,7.900652885437012,28.0336971282959,38.772789001464844,50.95571517944336,58.842872619628906,61.928062438964844,14.49868106842041,33.425167083740234,57.28238296508789,58.376426696777344,71.99768829345703,60.09888458251953,51.7292594909668,56.81852722167969,37.21098327636719,46.243011474609375,24.813339233398438,26.428865432739258,24.570133209228516,17.921648025512695,9.988314628601074,55.75621795654297,27.281448364257812,34.58183288574219,81.17932891845703,38.43708801269531,46.86690902709961,32.897621154785156
2016-02-01,7.867387294769287,28.299699783325195,39.41151809692383,51.64102554321289,58.95164489746094,61.36442184448242,15.107184410095215,33.69167709350586,58.132652282714844,56.76676559448242,72.25177001953125,61.45569610595703,52.08918762207031,57.639652252197266,37.82604217529297,46.90485382080078,25.174171447753906,26.42087173461914,24.849468231201172,18.16901969909668,10.016478538513184,56.56343460083008,27.950639724731445,34.6488151550293,81.9675521850586,39.20708465576172,47.59668731689453,33.190277099609375
2016-02-02,7.726008415222168,28.514225006103516,40.032981872558594,51.8165168762207,59.25081253051758,62.53643798828125,14.94491958618164,33.92379379272461,58.71052551269531,56.53219223022461,73.0224838256836,61.256160736083984,52.499324798583984,57.75235366821289,38.432559967041016,47.34321212768555,25.29164695739746,26.356922149658203,25.054018020629883,18.13489532470703,10.05402946472168,57.41267395019531,28.300798416137695,34.70743942260742,81.83906555175781,38.99494552612305,47.63063430786133,33.55179977416992
2016-02-03,8.108565330505371,29.089143753051758,40.85298156738281,52.91136169433594,59.72218704223633,62.37540054321289,15.456063270568848,34.17507553100586,59.164527893066406,56.564544677734375,73.75930786132812,62.70075607299805,53.62934112548828,59.04844284057617,39.261173248291016,47.89331817626953,26.525182723999023,27.092422485351562,25.238773345947266,18.322559356689453,10.68299388885498,58.615074157714844,28.5498104095459,35.29357147216797,81.94187927246094,38.11494064331055,48.071903228759766,33.78419876098633
2016-02-04,8.150147438049316,28.94755744934082,40.162452697753906,52.058902740478516,58.25511169433594,62.29487609863281,15.374929428100586,34.01911544799805,59.04896926879883,56.96897888183594,73.352783203125,62.71672821044922,52.792293548583984,58.20316696166992,38.560691833496094,47.21427536010742,27.062240600585938,26.874197006225586,24.96823501586914,18.180789947509766,10.964618682861328,57.875144958496094,28.526464462280273,35.519649505615234,81.65912628173828,38.04423141479492,47.859764099121094,33.6292610168457
2016-02-05,8.108565330505371,29.076265335083008,40.1279296875,52.51856231689453,58.06376266479492,62.205406188964844,15.29379653930664,34.55635070800781,59.46998596191406,57.47856903076172,73.21727752685547,63.08386993408203,52.97644805908203,58.138763427734375,38.66319274902344,46.982208251953125,27.607675552368164,27.2379093170166,24.988027572631836,18.026132583618164,10.861355781555176,57.614479064941406,28.137393951416016,35.92993927001953,81.4449234008789,37.8870964050293,48.411319732666016,34.02520751953125
2016-02-08,7.850755214691162,29.153491973876953,39.85172653198242,52.69565200805664,58.583160400390625,62.49171447753906,14.953031539916992,34.52168655395508,60.328521728515625,56.208641052246094,73.0224838256836,63.1876335144043,52.64999771118164,57.51891326904297,38.253170013427734,46.49226760864258,27.154539108276367,26.833786010742188,25.11119842529297,17.965991973876953,10.45769214630127,57.58925247192383,28.005109786987305,35.15959167480469,81.47920227050781,38.35851287841797,48.759246826171875,33.78419876098633
2016-02-09,7.908968448638916,29.325109481811523,39.77403259277344,52.59445571899414,59.88623046875,63.34163284301758,15.050392150878906,34.54768371582031,60.766048431396484,56.96897888183594,73.5560531616211,62.99607849121094,53.06853103637695,57.63296890258789,38.432559967041016,47.00799560546875,26.80210304260254,26.930774688720703,25.370738983154297,18.249528884887695,10.176068305969238,57.58083724975586,28.114051818847656,35.48615646362305,82.16462707519531,38.657081604003906,48.6998405456543,34.10266876220703
2016-02-10,7.925602912902832,29.29936981201172,39.877620697021484,53.041385650634766,60.76101303100586,62.87641525268555,15.017938613891602,34.20974349975586,60.58442306518555,56.85572814941406,72.65830993652344,63.00818634033203,53.160587310791016,58.20326614379883,38.84260177612305,47.22287368774414,26.369949340820312,27.181331634521484,25.016626358032227,18.45573616027832,10.044638633728027,57.80788040161133,28.222990036010742,35.703853607177734,83.20133209228516,38.66494369506836,48.31037902832031,33.87026596069336
2016-02-11,7.484827995300293,28.823135375976562,39.16120529174805,51.700592041015625,60.21426773071289,62.885345458984375,14.522607803344727,34.027774810791016,59.560787200927734,55.982147216796875,71.21004486083984,61.943519592285156,52.18962097167969,57.47001266479492,38.6290283203125,46.32896041870117,25.68358039855957,26.51856803894043,24.611919403076172,18.129240036010742,9.002626419067383,56.824092864990234,27.935081481933594,35.075870513916016,80.92229461669922,38.17474365234375,47.71120834350586,33.560401916503906
2016-02-12,7.626209259033203,28.728748321533203,39.05763244628906,51.101871490478516,59.30303192138672,62.47380828857422,14.785903930664062,33.958457946777344,58.92752456665039,55.763771057128906,70.90516662597656,61.49183654785156,51.69577407836914,57.388545989990234,38.23606872558594,45.993736267089844,25.810680389404297,26.575145721435547,24.561336517333984,18.283891677856445,8.993239402770996,56.52138900756836,27.810575485229492,35.075870513916016,80.0826644897461,38.06352615356445,47.65129089355469,33.41407012939453
2016-02-16,7.800854682922363,28.7330379486084,39.34246063232422,51.51507568359375,59.366825103759766,63.01060485839844,14.89286994934082,33.949790954589844,59.135826110839844,55.933631896972656,71.59964752197266,61.53219223022461,52.21472930908203,57.657405853271484,38.6717414855957,46.29458236694336,26.28520965576172,27.043928146362305,24.710901260375977,18.137832641601562,9.105888366699219,56.54661178588867,28.036235809326172,35.22657775878906,80.91372680664062,38.20652389526367,47.70265197753906,33.42267990112305
2016-02-17,8.000449180603027,28.49706268310547,39.10942077636719,51.52350997924805,58.96587371826172,62.3038215637207,15.090346336364746,33.79381561279297,58.30258560180664,56.43510818481445,71.32861328125,60.894989013671875,52.340293884277344,57.85294723510742,38.56923294067383,46.019527435302734,26.34452247619629,26.082115173339844,24.5085506439209,18.344038009643555,9.575263023376465,56.19346237182617,28.005109786987305,35.06748580932617,81.8219223022461,37.99996566772461,47.53145217895508,33.51736068725586
2016-02-18,8.066981315612793,28.917524337768555,39.94667053222656,52.66191864013672,59.968223571777344,63.74396896362305,15.271366119384766,34.38304138183594,59.419124603271484,56.4189567565918,72.10779571533203,61.467655181884766,53.31963348388672,59.83270263671875,39.05615997314453,46.810302734375,26.64957618713379,27.423809051513672,25.14638900756836,18.790828704833984,9.791177749633789,56.73159408569336,28.417526245117188,35.871334075927734,83.00425720214844,38.82623291015625,48.455894470214844,34.11988830566406
2016-02-19,7.825805187225342,28.797395706176758,39.3597297668457,52.20655822753906,59.931785583496094,63.095882415771484,15.172624588012695,34.140419006347656,59.05251693725586,56.18437576293945,71.75209045410156,60.12877655029297,52.64162826538086,59.45792770385742,38.919471740722656,46.99080276489258,26.471628189086914,26.647891998291016,25.238773345947266,18.790828704833984,9.396903038024902,57.387451171875,28.2152099609375,35.98017883300781,83.3212661743164,38.58787536621094,48.387413024902344,33.85305404663086
2016-02-22,8.141831398010254,29.089143753051758,39.903507232666016,52.99922180175781,60.38740158081055,63.329925537109375,15.337188720703125,34.38304138183594,59.64411544799805,57.2197380065918,72.31953430175781,60.36266326904297,53.771636962890625,60.29708480834961,39.355140686035156,47.56669235229492,26.852943420410156,26.93886375427246,25.44771385192871,18.8251953125,9.922602653503418,58.480560302734375,28.01289176940918,36.708656311035156,84.60643005371094,39.00895309448242,48.87530517578125,34.14569854736328
2016-02-23,7.967184543609619,29.50102424621582,40.1538200378418,52.92332458496094,60.75188064575195,63.41092300415039,15.287824630737305,34.599666595458984,60.03573989868164,57.33298110961914,72.63289642333984,60.33847427368164,54.39105224609375,59.8734245300293,39.33805847167969,47.99646759033203,26.429262161254883,26.7044677734375,25.540090560913086,18.730682373046875,9.68791675567627,58.76643371582031,28.067363739013672,36.49932098388672,84.67497253417969,39.00895309448242,49.08930587768555,34.28343200683594
2016-02-24,8.341426849365234,29.676925659179688,40.982460021972656,53.13414001464844,60.770118713378906,63.9599723815918,15.518207550048828,34.83363342285156,59.635772705078125,57.60798645019531,72.886962890625,60.45138168334961,56.7766227722168,59.84083938598633,39.59433364868164,48.3316764831543,26.90378189086914,26.429664611816406,25.7063045501709,18.687721252441406,10.166675567626953,58.985050201416016,27.95842170715332,36.340232849121094,84.73494720458984,38.91361618041992,49.123538970947266,34.35228729248047
2016-02-25,8.29152774810791,30.04590606689453,41.54350662231445,53.876224517822266,62.00940704345703,64.46402740478516,15.748592376708984,35.171573638916016,60.36903762817383,58.10139465332031,73.65768432617188,61.65315246582031,57.580177307128906,60.49261474609375,38.338584899902344,48.7012825012207,27.098678588867188,27.439973831176758,25.67084312438965,18.928300857543945,10.232390403747559,59.87635040283203,28.285242080688477,36.62492752075195,84.74352264404297,39.215518951416016,49.62855911254883,34.60190200805664
2016-02-26,8.208362579345703,29.22214126586914,40.1279296875,51.83552169799805,59.05699157714844,63.14091110229492,15.24667739868164,34.22706985473633,58.61920928955078,56.63733673095703,71.38789367675781,59.70935821533203,56.29951477050781,58.44767761230469,36.843658447265625,47.076751708984375,26.88683319091797,26.526647567749023,24.93511199951172,18.48151206970215,10.4013671875,57.631290435791016,27.094696044921875,35.628509521484375,81.87332916259766,38.28597640991211,48.31037902832031,33.8014030456543
2016-02-29,8.150147438049316,29.153491973876953,40.52498245239258,52.07164001464844,59.06610870361328,62.474849700927734,15.328960418701172,34.2790641784668,58.335899353027344,56.556453704833984,71.2439193725586,59.91099166870117,57.05284881591797,58.830589294433594,37.125553131103516,47.055091857910156,26.6834716796875,27.052013397216797,25.001588821411133,18.45573616027832,10.119739532470703,57.875144958496094,27.226974487304688,35.72061538696289,82.68726348876953,38.27803039550781,48.23334503173828,34.03380584716797
2016-03-01,8.416275024414062,29.153491973876953,40.50771713256836,52.05476379394531,59.50351333618164,62.34882354736328,15.361872673034668,34.17507553100586,58.14426040649414,56.58073425292969,70.99832153320312,59.1609001159668,55.981422424316406,58.82243728637695,36.48487091064453,46.99443054199219,26.920732498168945,27.035852432250977,24.95284080505371,18.472925186157227,10.570341110229492,57.1099739074707,27.102476119995117,35.687110900878906,82.73865509033203,37.72984313964844,48.23334503173828,33.96494674682617
2016-03-02,8.549336433410645,29.38946533203125,40.53361129760742,52.18970489501953,62.656375885009766,63.30290985107422,15.485292434692383,34.18374252319336,58.57756042480469,56.18853759765625,71.193115234375,59.38673782348633,56.05677795410156,59.65346145629883,36.476341247558594,47.089759826660156,27.38677978515625,27.245990753173828,24.89965057373047,18.96266746520996,11.4152193069458,57.58925247192383,27.17250633239746,36.07229232788086,83.47549438476562,38.119136810302734,48.13063430786133,34.07685089111328
2016-03-03,8.690718650817871,29.466697692871094,40.56813049316406,52.088504791259766,61.87271499633789,62.66387176513672,15.452385902404785,34.39170455932617,58.852535247802734,57.18533706665039,71.15076446533203,59.95133972167969,56.43343734741211,59.58827590942383,36.860740661621094,47.3410530090332,28.030780792236328,27.464221954345703,24.73566246032715,19.194652557373047,11.753168106079102,57.58083724975586,27.437076568603516,36.72541046142578,84.44363403320312,38.28597640991211,48.33606719970703,34.085453033447266
2016-03-04,8.973478317260742,29.75844383239746,40.8702392578125,52.64506149291992,61.845375061035156,63.635955810546875,16.036575317382812,34.998260498046875,59.48579025268555,57.70008850097656,71.87065124511719,60.62884521484375,56.67618179321289,60.44373321533203,36.980342864990234,48.1296501159668,28.268041610717773,27.933008193969727,25.327354431152344,19.2462100982666,12.26948070526123,58.01807403564453,27.756103515625,37.345035552978516,83.84391784667969,38.63555145263672,48.82395553588867,34.37810134887695
2016-03-07,9.05664348602295,29.844255447387695,41.04879379272461,53.32810592651367,61.362422943115234,63.617942810058594,16.201139450073242,35.14558029174805,59.73576354980469,58.1903076171875,72.98013305664062,61.499916076660156,57.38766860961914,60.240055084228516,37.51465606689453,48.623592376708984,28.742557525634766,28.377540588378906,25.362810134887695,19.211837768554688,12.804569244384766,58.16942596435547,28.059585571289062,37.36178207397461,83.44979095458984,38.52433395385742,48.71268844604492,34.48140335083008
2016-03-08,8.832098007202148,30.213233947753906,41.6758918762207,53.640106201171875,62.301002502441406,63.70796203613281,16.341018676757812,35.422855377197266,60.72734451293945,58.598838806152344,73.9032974243164,62.322601318359375,57.83967590332031,60.75333023071289,37.65254211425781,49.12620544433594,29.005247116088867,28.74125099182129,25.584415435791016,19.314939498901367,11.743780136108398,58.95981979370117,28.279775619506836,37.894187927246094,84.25515747070312,39.048683166503906,49.44881057739258,34.997840881347656
2016-03-09,8.732300758361816,30.389135360717773,42.041690826416016,54.22196578979492,62.59259796142578,63.82496643066406,16.41507339477539,35.440185546875,60.60236358642578,58.909305572509766,74.47073364257812,62.51618194580078,58.38373947143555,61.307334899902344,37.98865509033203,49.28219223022461,28.954410552978516,28.935230255126953,25.763917922973633,19.435232162475586,11.602970123291016,59.48115539550781,28.672988891601562,37.987152099609375,84.7092514038086,39.37441635131836,49.71415710449219,35.04948425292969
2016-03-10,8.990110397338867,30.341951370239258,41.754268646240234,54.07860565185547,62.17341995239258,63.842960357666016,16.612546920776367,35.53549575805664,60.877315521240234,58.492618560791016,74.53002166748047,62.314544677734375,58.39211654663086,61.902061462402344,40.41896438598633,48.96156311035156,29.428922653198242,29.072629928588867,25.637605667114258,19.564111709594727,12.100508689880371,60.01088333129883,28.7437686920166,38.04631423950195,84.16948699951172,39.620704650878906,49.57719421386719,35.06671142578125
2016-03-11,9.07327651977539,30.397724151611328,41.99814987182617,54.16292953491211,62.06407165527344,63.8609733581543,16.68659782409668,35.51817321777344,61.052303314208984,59.00736618041992,74.74175262451172,62.717811584472656,58.927818298339844,61.853179931640625,40.013919830322266,49.0048828125,29.428922653198242,28.854408264160156,25.666414260864258,19.538333892822266,12.898444175720215,59.851131439208984,28.751636505126953,37.46318817138672,85.2147445678711,39.557151794433594,49.77406692504883,35.049346923828125
2016-03-14,9.114858627319336,30.367685317993164,42.08525085449219,54.154502868652344,61.963829040527344,64.16699981689453,16.810020446777344,35.49217224121094,61.21894836425781,59.10539627075195,74.58082580566406,62.685550689697266,58.71018981933594,62.35829162597656,40.37587356567383,49.16953659057617,29.36113739013672,28.7654972076416,25.67084312438965,19.57270622253418,12.832733154296875,60.120201110839844,28.594350814819336,37.69981384277344,85.73737335205078,39.68426513671875,49.688472747802734,35.084068298339844
2016-03-15,9.123174667358398,30.642274856567383,41.96330642700195,54.31471633911133,62.501461029052734,64.55403900146484,16.87584686279297,35.587493896484375,61.5772590637207,59.63649368286133,74.84337615966797,62.95172882080078,58.61810302734375,62.42350387573242,40.815391540527344,49.17820358276367,29.234031677246094,28.7654972076416,25.617656707763672,19.47819709777832,12.485395431518555,60.389259338378906,28.712312698364258,37.80967712402344,85.84874725341797,39.986167907714844,49.936710357666016,35.153507232666016
2016-03-16,9.472469329833984,30.91257667541504,42.18104934692383,54.92186737060547,62.7839469909668,65.1210708618164,16.974580764770508,35.86478042602539,62.02721405029297,60.10222244262695,75.7834701538086,63.677635192871094,59.162193298339844,63.5640869140625,41.211830139160156,49.73281478881836,29.471298217773438,29.016056060791016,25.954496383666992,19.84764862060547,13.00170612335205,60.96943664550781,29.04261016845703,38.15617370605469,86.20860290527344,40.26424026489258,50.304771423339844,35.5180549621582
2016-03-17,9.588895797729492,31.165714263916016,42.59040069580078,55.17483901977539,63.758968353271484,65.65214538574219,17.336618423461914,36.20271301269531,62.893795013427734,60.91107940673828,76.38975524902344,64.51644134521484,59.639312744140625,64.3136215209961,41.487606048583984,50.122772216796875,29.581449508666992,29.234281539916992,26.222646713256836,20.045265197753906,13.104971885681152,61.709381103515625,29.545921325683594,38.916751861572266,88.28199005126953,40.37545394897461,50.67283248901367,36.02149200439453
2016-03-18,9.663744926452637,31.07132911682129,42.66009521484375,54.635154724121094,61.97294998168945,64.87804412841797,17.056861877441406,35.79545593261719,62.70214080810547,60.0204963684082,75.92010498046875,64.25833892822266,59.789981842041016,63.49077224731445,41.65135192871094,49.55949783325195,29.522138595581055,28.902891159057617,26.260318756103516,19.589887619018555,12.860896110534668,61.12919616699219,29.144847869873047,38.57871627807617,88.44478607177734,40.327789306640625,50.07365417480469,35.63957214355469
2016-03-21,9.597216606140137,30.886829376220703,42.48588943481445,54.64360046386719,61.55378723144531,64.19400024414062,17.237882614135742,35.80411148071289,62.2855110168457,60.15939712524414,75.92010498046875,64.13736724853516,59.74812698364258,63.87368392944336,41.16873550415039,49.69814682006836,29.556028366088867,28.975637435913086,26.05422019958496,19.667217254638672,12.72946834564209,61.263729095458984,29.2470703125,38.62942886352539,88.16205596923828,40.10533142089844,50.1250114440918,35.630882263183594
2016-03-22,9.597216606140137,30.861085891723633,42.564273834228516,54.61830139160156,61.608455657958984,64.45503997802734,17.25433349609375,35.60481643676758,62.1272087097168,59.61196517944336,75.45899200439453,63.621150970458984,59.396568298339844,63.30339050292969,41.229068756103516,49.81079864501953,29.6577205657959,28.902891159057617,25.936769485473633,19.589887619018555,12.92660903930664,61.07035446166992,29.10552215576172,38.73082733154297,88.67558288574219,39.93849182128906,49.85111999511719,35.38785934448242
2016-03-23,9.397622108459473,31.148548126220703,42.66879653930664,54.879703521728516,61.55378723144531,64.66204071044922,17.229652404785156,36.03807067871094,62.78546905517578,60.061370849609375,76.3299789428711,64.37125396728516,59.92390060424805,63.661842346191406,41.211830139160156,50.20075988769531,29.420454025268555,29.080713272094727,26.0808162689209,19.778915405273438,12.194380760192871,61.62529754638672,29.144847869873047,39.051971435546875,87.8901596069336,40.25628662109375,50.35612869262695,35.69165802001953
2016-03-24,9.622164726257324,31.315876007080078,42.89524459838867,54.86284255981445,61.62669372558594,65.14808654785156,17.279020309448242,36.116050720214844,62.96043014526367,59.98781204223633,76.38975524902344,64.32286071777344,59.71464538574219,64.23214721679688,41.62550354003906,50.11410903930664,29.92039680480957,29.2261962890625,26.25588607788086,19.78750228881836,12.33519458770752,61.79345703125,29.2470703125,38.90830612182617,88.5116195678711,40.43901824951172,50.40747833251953,35.78713607788086
2016-03-28,9.489099502563477,31.24294090270996,42.85169219970703,54.81224060058594,61.18017578125,65.31910705566406,17.106229782104492,36.09872817993164,62.95212936401367,59.7672119140625,76.23602294921875,64.10508728027344,59.69790267944336,63.686283111572266,41.5824089050293,50.062110900878906,29.793291091918945,28.886730194091797,26.056434631347656,19.692989349365234,12.100508689880371,61.743019104003906,29.231348037719727,38.94211196899414,88.67558288574219,40.184783935546875,50.22773742675781,35.72637176513672
2016-03-29,9.68869400024414,31.813568115234375,43.452667236328125,55.680809020996094,62.61991500854492,66.90326690673828,17.484725952148438,36.5926399230957,63.86037063598633,60.9846305847168,77.59374237060547,64.87937927246094,60.76816177368164,64.8594970703125,43.01301574707031,50.720699310302734,30.242389678955078,29.371681213378906,26.373332977294922,19.90779685974121,12.410292625427246,62.760433197021484,29.569515228271484,39.36465835571289,89.892578125,40.6773681640625,51.006656646728516,36.160369873046875
