Date,MMM,AOS,ALK,ALLE,AAL,AME,BA,CHRW,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FBHS,GD,GE,GWW,HON,HWM,HII,IEX,INFO,ITW,JBHT,J,JCI,KSU,LHX,LMT,MAS,NLSN,NSC,NOC,ODFL,PCAR,PH,PNR,PWR,RTX,RSG,RHI,ROK,ROL,SNA,LUV,SWK,TDY,TXT,TT,TDG,UNP,UAL,UPS,URI,VRSK,WAB,WM,XYL
9/23/16,155.1916199,45.12516403,61.56109238,65.82054901,34.26663208,46.01343536,121.2478333,63.02788544,72.86090088,107.7960815,27.02499962,27.89365387,106.1598129,76.45675659,35.66461563,51.48703766,56.41898727,45.35936356,125.6379242,47.88050842,17.76689529,165.548172,42.3356514,55.29608154,139.319458,26.59250069,197.712204,101.0743332,21.24949455,143.4415894,87.11197662,36.25058365,105.7815781,75.57740021,48.80107117,35.32961655,85.06676483,84.49372864,220.5476837,32.51112366,45.25435638,85.64129639,203.1542206,43.91387558,48.83457184,112.6175842,37.76096725,25.93888664,58.26634979,46.3805809,34.52129745,105.5728073,12.22231102,137.6499634,35.83355331,111.7555313,108.9100037,39.15650558,46.18790817,216.6721802,85.97911835,50.95000076,94.65981293,75.55000305,80.24575806,74.62030792,58.08929062,48.71889877
9/26/16,153.9317932,44.81308365,60.46596527,65.41796112,33.66902161,45.7026062,120.1345367,62.98259735,72.79905701,106.8801575,26.82500076,27.95953369,105.8078003,76.67694092,34.98406601,50.96906662,56.05361938,44.93128967,124.858223,47.80521774,17.66144943,166.4499817,41.66641998,55.30550385,139.3738403,26.28111267,197.6665955,101.0394669,21.07531548,144.432373,86.72452545,35.84516144,105.7097168,75.45274353,48.8588829,35.25002289,85.49375153,83.79642487,220.2696075,32.56805038,45.10160828,85.33027649,203.1074066,44.02529144,48.21075821,112.0818787,37.58221436,26.17640686,58.07886124,46.3805809,34.41139221,104.4967499,12.05856037,136.9154205,35.47752762,111.7370453,108.1299973,38.90836334,46.71659088,218.19104,85.8423996,49.45000076,94.33911896,73.94999695,80.04839325,76.48532104,58.21763611,48.66220474
9/27/16,154.2380066,45.89370728,61.76700974,66.07935333,34.70039749,46.20770645,120.8246078,63.50790405,73.24980927,107.1067734,27.02499962,27.87483406,106.0190201,76.1907196,36.06007385,51.39084625,56.5080986,45.27200317,126.1323395,48.38877869,17.74492455,168.3106232,42.00561523,55.59768677,140.651001,26.58360481,199.0542297,101.2747726,21.01000023,143.8060913,87.04581451,35.24197388,106.8500671,75.39520264,48.89742279,35.79919434,86.91707611,85.14455414,220.5028381,33.03289795,45.39011765,86.42798615,204.0902252,43.90076447,48.37092972,113.3195419,37.88425446,26.60195541,58.14704132,46.3714447,34.9151535,105.4360275,12.08795643,136.8791656,37.08446121,112.9847336,108.1500015,39.2954483,47.64535141,218.4842987,86.45307922,50.40999985,95.35323334,73.22000122,80.31483459,76.02875519,58.57519913,49.23868561
9/28/16,155.3665771,46.1545372,61.96356964,66.52985382,34.54616547,46.60596466,121.6618729,63.62564468,76.52870178,109.6940308,26.95999908,28.24185371,108.7735672,77.70623016,36.07846069,52.88558197,57.5418396,46.03206253,127.8154221,48.42642975,17.95580864,166.5544434,43.45091629,55.17356491,141.3121796,26.60140038,200.1770935,102.1026611,21.51075935,144.7034454,87.79239655,36.36923981,108.3487625,75.96099091,50.30412292,36.77814102,87.70464325,85.48854828,220.4669647,32.77675247,45.52588654,87.38851166,203.9497681,44.09738541,49.3235054,115.2499237,39.00611115,27.54212952,58.14704132,46.20703888,35.39143372,107.3328094,12.15513515,136.8338013,36.63220596,114.149231,108.9000015,39.88106537,48.21690369,219.0632629,87.64710999,50.65999985,94.6944809,75.13999939,80.78849792,77.44695282,58.53852844,49.342659
9/29/16,153.4243469,45.60491562,61.1305275,65.4275589,34.5268898,45.87744522,120.5577774,63.67997742,77.30646515,105.1521606,26.51000023,28.22303581,109.354393,77.49367523,35.89453125,53.18157196,57.17647171,46.32037735,126.7789536,48.32289124,17.94263077,166.2411499,43.57059479,54.57978821,140.9498749,26.27221489,201.1356812,101.2573318,21.68493462,142.5722504,87.7829361,36.89332199,107.4730148,77.10219574,50.06324768,36.53937149,87.92288208,84.24269867,217.4077454,32.46369171,45.37314224,87.04090118,199.9344177,44.12361145,48.80085373,114.5202484,38.80270004,27.51243782,57.41416931,46.02319717,33.90763092,106.8039093,12.12574387,135.3012238,36.70918274,112.5041504,106.6399994,39.20612335,47.9382782,215.8676453,87.46482086,51.13999939,93.79303741,76.33999634,79.97932434,76.66014099,58.00677109,48.97407913
9/30/16,154.1767883,46.01480103,61.64533997,66.05059052,35.28836823,46.41169739,121.2110367,63.81583786,78.45541382,106.3230438,26.78000069,28.70298767,112.7777405,78.87055206,36.19802094,54.49131775,58.55776215,47.62208939,127.9675064,48.49230957,18.3556118,165.8234406,44.40831757,54.75886154,140.5422516,26.35228729,205.2621155,101.6059265,22.07683372,143.4041595,88.42552948,37.13063812,108.195282,77.81182861,49.83200455,37.03282547,88.54914856,85.17242432,215.0573578,32.54907608,45.45800781,88.78811646,200.2526855,44.96911621,49.55111313,115.942627,39.59785843,27.70047569,57.72095108,46.37248993,34.67700577,111.5641251,12.29368877,137.8041687,37.42124176,113.6594238,107.9300003,39.45426178,48.5383873,217.3940277,88.89584351,52.47000122,94.78985596,78.48999786,80.20628357,79.31200409,58.45600891,49.5694809
10/3/16,153.1356812,46.40140533,62.79661942,65.34130096,36.33902359,46.07171631,121.799881,63.85206985,78.02233887,106.1530762,26.93000031,28.63710976,112.5225372,78.87055206,36.76822281,54.40252686,58.70033646,47.0018158,127.3875122,48.40760422,18.52255821,165.462738,44.36227036,53.74097061,140.1346741,26.37008095,206.594986,101.674202,22.03328705,143.4976807,87.44271851,37.10097504,108.2404327,78.08034515,50.06324768,36.88160706,87.65721893,85.07015228,215.8288574,32.2170372,45.52588654,88.65090179,201.3290405,45.25749588,49.54269028,115.1760178,39.44991684,27.59161377,58.19248581,46.32653809,34.46635437,109.9500275,12.26429939,136.6343689,38.23913574,113.4560776,107.3199997,39.58329773,48.39549637,217.9504089,88.73177338,53.25,94.63381958,78.93000031,80.15694427,78.83602905,58.18096542,49.58838272
10/4/16,150.1961365,46.72744751,64.31295013,64.58409119,36.27155304,45.78031158,121.6802826,63.58036041,77.34179688,105.26548,26.70999908,28.39242554,112.0385284,78.26991272,36.92456055,53.72914886,57.31904984,46.6086731,126.7219009,48.72762299,18.21062469,164.7982178,43.92960739,53.86349487,139.0839539,26.24552727,202.9524384,100.6491547,22.2074604,143.7593689,86.60166168,36.58678055,107.4910507,77.90772247,49.44661331,36.18917847,87.39150238,84.84703827,212.7068787,32.12216949,45.36466599,87.62633514,199.2043915,45.30993652,49.81244278,114.2062225,38.32806396,27.61140442,57.62437057,45.88531876,34.7411232,108.6915665,12.1635313,136.416687,37.68104553,113.8350143,106.9199982,38.91827774,47.85968018,212.8900452,88.11194611,53.72999954,94.06172943,79.16000366,79.58460999,79.04001617,57.43835831,49.38991547
10/5/16,150.8173065,47.38421631,63.93855667,64.74703217,36.5028801,46.74195862,123.8976669,63.56224823,79.02989197,104.736702,26.74500084,28.90061378,114.6258545,78.65803528,37.08089828,54.52090073,58.40626526,46.90571976,125.561821,48.84998322,18.41271973,165.4247589,44.40831757,53.23202133,139.9305267,26.24552727,205.5085907,100.9820709,22.64290428,144.5258636,87.4994278,36.33957291,107.6806488,78.22419739,50.4197464,36.5712204,88.69147491,85.33979034,212.2583313,32.48266983,45.13554764,88.76984406,198.8768005,45.99814224,50.4278183,117.6790695,38.35889435,27.96768188,58.09022141,45.82098389,34.67700577,110.5610046,12.07535744,137.0877075,37.62330627,115.0549698,107.5999985,39.30537415,48.26690674,213.3938141,89.81641388,53.81999969,94.61647797,80.58000183,79.23923492,79.24401855,57.21831131,49.09693146
10/6/16,150.1611481,47.891922,64.66864014,65.1304245,36.79205322,46.8099556,123.6768341,63.63469696,78.91499329,105.5298767,26.84499931,29.22999191,114.837059,78.81510162,36.73143005,54.52832031,58.37060928,46.64361572,125.7139893,48.69939041,18.77298164,164.3140259,44.07690048,54.23106766,140.312851,26.04090118,208.2291107,101.2887115,23.06384277,145.8718262,87.63173676,36.29013443,107.942482,78.05157471,50.47755051,36.33243942,88.54914856,85.79534912,210.5717468,33.13724518,44.60094452,89.14488983,200.4960785,46.25376129,50.37724304,117.2264786,37.95205688,28.28437042,57.99365234,45.70149231,34.54878616,110.041214,12.02077484,138.6656189,37.69066238,114.7499771,107.5,39.61307144,49.13850784,214.6720734,89.64323425,53.97999954,94.58182526,83.20999908,78.69650269,80.00167084,57.55753326,48.98352432
10/7/16,149.8899231,46.55046082,63.75134659,64.10482025,36.36793518,46.3728447,123.1523895,63.70716095,78.19026184,104.3023453,26.73500061,29.22058105,113.0329742,79.7484436,35.82095337,53.45536041,57.4616394,46.04081345,123.7456665,48.50172806,18.58406639,164.2381439,43.03665543,52.49687195,139.2386627,25.87186241,204.8695679,93.69271088,22.76629448,145.142746,85.42982483,36.00337601,105.8117981,77.43782806,49.93799591,36.04592133,87.31559753,86.11146545,209.5041809,31.79013252,44.43122864,88.53198242,201.6379395,46.27342224,49.76185608,115.1390839,37.12607956,28.21509552,57.14146423,45.49008942,34.49382401,109.1566544,11.91580868,136.2897186,37.0171051,113.003212,105.2799988,38.20363998,48.18831635,211.2132721,89.38803864,52.81999969,94.30445099,80.76000214,78.55833435,79.14685822,57.09913254,47.97228622
