Date,APD,ALB,AMCR,AVY,BLL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,NEM,NUE,PKG,PPG,SEE,SHW,MOS,VMC,WRK
2019-03-22,178.4247589111328,80.04926300048828,9.988215446472168,105.32179260253906,57.12160873413086,93.63133239746094,36.55207443237305,,43.7255859375,74.10336303710938,70.36116790771484,170.5306854248047,72.19699096679688,11.968123435974121,119.3290786743164,40.221187591552734,164.74270629882812,77.40840911865234,188.96775817871094,32.700992584228516,53.261138916015625,90.031005859375,103.00084686279297,43.739723205566406,414.2368469238281,26.328887939453125,111.44058227539062,34.18367004394531
2019-03-25,178.06082153320312,78.94607543945312,9.969717025756836,105.69867706298828,57.289207458496094,92.2861099243164,37.09553527832031,,44.22043228149414,73.21005249023438,69.56523132324219,171.22898864746094,71.70592498779297,12.164644241333008,118.39122009277344,40.18495178222656,164.87850952148438,75.9525146484375,193.2170867919922,33.080135345458984,53.14900588989258,90.08779907226562,103.3580551147461,43.85625457763672,415.8811340332031,26.40733528137207,112.95330810546875,34.05344772338867
2019-03-26,179.24839782714844,78.42351531982422,9.969717025756836,107.12886047363281,57.42723083496094,92.62957000732422,37.226715087890625,,43.95051574707031,73.08635711669922,70.13643646240234,172.4683074951172,72.29326629638672,12.47907829284668,119.93199920654297,40.95494842529297,165.82896423339844,76.71685791015625,193.5220489501953,33.70572280883789,53.20507049560547,92.7093276977539,104.61310577392578,44.78853988647461,413.92181396484375,25.9072322845459,112.46217346191406,35.030120849609375
2019-03-27,179.7176513671875,77.56224060058594,9.988215446472168,107.36077880859375,57.36806869506836,92.5341796875,37.66710662841797,,45.075138092041016,72.3717041015625,70.29562377929688,172.36013793945312,72.52437591552734,12.488903999328613,121.36750030517578,41.163299560546875,164.37413024902344,75.97071838378906,193.2269287109375,33.847900390625,53.803096771240234,93.28662872314453,106.27363586425781,44.56517791748047,420.1148376464844,26.083742141723633,113.06135559082031,34.937110900878906
2019-03-28,182.13116455078125,78.54931640625,9.941971778869629,109.21615600585938,57.12160873413086,93.76490783691406,37.81702423095703,,45.74992752075195,72.45417022705078,71.08220672607422,173.05844116210938,73.65694427490234,12.50855541229248,124.13326263427734,41.67059326171875,168.467041015625,76.3073959350586,194.67288208007812,33.715206146240234,54.21710968017578,94.15731811523438,107.85691833496094,45.08959197998047,424.57501220703125,26.642677307128906,113.8668441772461,35.32777404785156
2019-03-29,184.0102081298828,79.3331527709961,9.941971778869629,109.19683074951172,57.04273986816406,94.07975006103516,38.304256439208984,,46.451690673828125,73.2650146484375,71.0541000366211,173.6387481689453,74.3636245727539,12.665773391723633,123.25279998779297,41.915184020996094,170.62985229492188,76.50757598876953,197.889404296875,33.90476989746094,54.90399932861328,94.0531997680664,108.9671630859375,44.73027038574219,424.0728759765625,26.77996063232422,116.30291748046875,35.67193603515625
2019-04-01,184.52093505859375,81.48148345947266,10.247166633605957,109.86361694335938,57.575111389160156,96.57938385009766,39.18503189086914,,48.134132385253906,74.79051208496094,73.52620697021484,175.73373413085938,76.41583251953125,12.872119903564453,125.18595123291016,43.16530227661133,171.26028442382812,79.31928253173828,200.66329956054688,33.75311279296875,56.18367385864258,97.19525146484375,110.27047729492188,44.73998260498047,426.6524963378906,27.2996768951416,118.06121063232422,36.992774963378906
2019-04-02,183.54766845703125,80.22344970703125,10.247166633605957,109.28379821777344,57.161041259765625,97.13272857666016,39.05385208129883,,50.60831832885742,74.57149505615234,73.85395050048828,175.21246337890625,76.43518829345703,12.891772270202637,124.9179916381836,42.694244384765625,172.65687561035156,81.31204986572266,202.0698699951172,33.96164321899414,55.97666931152344,96.1163558959961,110.28978729248047,44.49720001220703,430.4333190917969,26.976078033447266,118.43448638916016,36.23004150390625
2019-04-03,184.74253845214844,81.49116516113281,10.247166633605957,109.45773315429688,57.200477600097656,98.4588623046875,40.225093841552734,,51.175132751464844,76.32899475097656,75.76420593261719,178.46803283691406,76.61910247802734,12.931076049804688,125.13811492919922,43.21059799194336,177.23468017578125,82.42217254638672,199.34519958496094,34.07538604736328,57.00230407714844,97.24256896972656,110.61803436279297,44.43893051147461,433.8892517089844,26.828990936279297,117.0887451171875,37.03928756713867
2019-04-04,184.79071044921875,82.78789520263672,10.247166633605957,109.7669677734375,57.180763244628906,100.08077239990234,40.4593391418457,,53.721290588378906,77.20774841308594,76.51331329345703,179.55984497070312,77.7613754272461,13.324117660522461,126.19080352783203,42.8572998046875,178.35975646972656,83.8962631225586,200.48622131347656,34.5777473449707,57.115211486816406,95.88922119140625,111.02349853515625,44.63315963745117,437.5322570800781,27.182003021240234,117.53077697753906,36.44397735595703
