Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,KMX,CCL,CMG,DHI,DRI,DG,DLTR,DPZ,EBAY,EXPE,F,GPS,GRMN,GM,GPC,HRB,HBI,HAS,HLT,HD,KSS,LB,LVS,LEG,LEN,LKQ,LOW,MAR,MCD,MGM,MHK,NWL,NKE,NCLH,NVR,ORLY,PHM,PVH,RL,ROST,RCL,SBUX,TPR,TGT,TIF,TJX,TSCO,ULTA,UAA,UA,VFC,WHR,WYNN,YUM
2018-12-31,156.0181427001953,1501.969970703125,60.76680374145508,838.3400268554688,50.145660400390625,1722.4200439453125,33.46904754638672,62.72999954223633,46.79542922973633,431.7900085449219,33.69834518432617,95.74925231933594,106.02840423583984,90.31999969482422,243.51953125,27.26041603088379,110.9566421508789,7.053765296936035,24.264293670654297,60.12479782104492,31.713224411010742,90.03340911865234,22.830121994018555,11.396991729736328,76.01101684570312,71.224365234375,163.40902709960938,60.82300567626953,23.922266006469727,48.50930404663086,33.105987548828125,38.53398513793945,23.729999542236328,88.67842864990234,106.5988540649414,169.16497802734375,23.63446044921875,116.95999908447266,16.620716094970703,72.67049407958984,42.38999938964844,2436.989990234375,344.3299865722656,25.316701889038086,92.6966323852539,100.00746154785156,82.11653137207031,94.46607208251953,61.67308044433594,31.649076461791992,62.557342529296875,77.19381713867188,43.6778564453125,81.03994750976562,244.83999633789062,17.670000076293945,16.170000076293945,63.97677993774414,99.87853240966797,94.9787368774414,88.28016662597656
2019-01-02,156.4739227294922,1539.1300048828125,60.35228729248047,838.47998046875,50.75165557861328,1721.699951171875,33.844783782958984,62.970001220703125,47.3174934387207,443.3599853515625,34.291419982910156,95.8163833618164,105.66542053222656,91.19999694824219,238.9140167236328,28.017921447753906,110.29670715332031,7.284280300140381,24.254873275756836,59.36516189575195,31.893360137939453,88.88008117675781,23.01909828186035,11.524332046508789,74.82291412353516,70.37126922607422,163.9701385498047,62.16159439086914,24.51869010925293,50.475772857666016,33.26301193237305,39.331241607666016,23.700000762939453,88.59202575683594,105.51872253417969,167.72645568847656,24.540483474731445,118.5999984741211,16.68330192565918,72.59208679199219,42.380001068115234,2420.820068359375,341.1499938964844,25.560222625732422,93.23515319824219,101.92138671875,82.68897247314453,94.46607208251953,61.596466064453125,32.26799011230469,62.88862991333008,78.45943450927734,43.59975814819336,79.86474609375,247.97000122070312,17.809999465942383,16.450000762939453,63.98575210571289,100.85982513427734,100.25052642822266,87.81919860839844
2019-01-03,161.35879516601562,1500.280029296875,59.63180923461914,845.5800170898438,49.71009826660156,1663.1199951171875,32.82356262207031,61.88999938964844,44.96348571777344,439.45001220703125,34.15530776977539,94.27265167236328,105.79293823242188,90.76000213623047,235.36912536621094,27.50320816040039,106.88871002197266,7.173633098602295,24.29255485534668,58.29218292236328,30.575532913208008,87.46424102783203,22.21820068359375,11.387895584106445,72.87703704833984,66.76043701171875,160.3561553955078,60.85051727294922,24.658475875854492,48.66774368286133,32.7457389831543,38.92768478393555,22.90999984741211,87.53587341308594,99.90206146240234,166.62135314941406,24.06311798095703,116.9000015258789,16.334613800048828,71.30804443359375,40.709999084472656,2381.93994140625,346.1300048828125,25.26799774169922,90.46273040771484,97.32023620605469,81.99809265136719,89.40419006347656,58.92460250854492,30.964515686035156,62.02726745605469,76.31169891357422,43.140907287597656,78.35931396484375,243.36000061035156,17.3799991607666,15.960000038146973,62.10249328613281,100.52339172363281,99.2806625366211,85.61027526855469
2019-01-04,157.35574340820312,1575.3900146484375,61.803104400634766,835.6300048828125,49.946815490722656,1717.550048828125,34.05672836303711,63.61000061035156,47.5073356628418,455.0,35.73035430908203,97.22586059570312,106.7052993774414,92.88999938964844,239.2086181640625,28.134462356567383,111.3900146484375,7.450251579284668,23.925199508666992,60.504608154296875,31.599454879760742,87.94245147705078,22.911113739013672,11.73353385925293,75.5806884765625,69.37928009033203,165.12091064453125,60.88719177246094,25.823373794555664,51.41706466674805,33.73411560058594,40.56156921386719,23.829999923706055,90.12825012207031,105.8624038696289,169.8413543701172,25.105525970458984,122.12999725341797,17.130334854125977,73.1703872680664,43.029998779296875,2412.830078125,341.82000732421875,26.49535369873047,93.6141357421875,101.29308319091797,84.22865295410156,95.40310668945312,60.87822723388672,32.13670349121094,62.87916946411133,78.98678588867188,44.32218551635742,79.97157287597656,255.02999877929688,18.1299991607666,16.600000381469727,64.2368392944336,105.43927764892578,103.28492736816406,87.83839416503906
2019-01-07,159.6644287109375,1629.510009765625,62.74071502685547,822.3200073242188,52.79686737060547,1711.8199462890625,34.943077087402344,66.43000030517578,48.067359924316406,485.1499938964844,36.36232376098633,99.66130828857422,111.09234619140625,97.95999908447266,241.98760986328125,28.62003517150879,112.8379135131836,7.643884181976318,25.02726173400879,60.941402435302734,32.57597732543945,88.720703125,22.767131805419922,12.106461524963379,77.91949462890625,70.17285919189453,168.3734588623047,62.354129791259766,26.904396057128906,51.69666290283203,34.325294494628906,41.71316146850586,24.170000076293945,91.83728790283203,106.05879211425781,171.68955993652344,25.826446533203125,124.1500015258789,17.43431854248047,74.21916961669922,43.709999084472656,2471.010009765625,339.69000244140625,27.47918701171875,98.29133605957031,103.13933563232422,87.77190399169922,98.36874389648438,60.87822723388672,32.45553970336914,65.95543670654297,82.3617935180664,45.51321792602539,81.14676666259766,271.0,18.670000076293945,17.110000610351562,65.447509765625,108.51404571533203,105.1190185546875,87.74237060546875
2019-01-08,158.55470275878906,1656.5799560546875,66.1358413696289,811.3699951171875,54.34971618652344,1686.9200439453125,36.04136657714844,64.91000366210938,49.26334762573242,497.3699951171875,36.21648406982422,101.27215576171875,111.62350463867188,98.5999984741211,237.84368896484375,29.13475227355957,115.2116928100586,7.717648983001709,23.97491455078125,61.511131286621094,33.00261688232422,89.21765899658203,22.902116775512695,12.506673812866211,79.90280151367188,71.28388214111328,169.18186950683594,63.42683410644531,26.280012130737305,52.73115539550781,34.81486129760742,42.21513748168945,24.81999969482422,93.7383804321289,107.77717590332031,172.0515594482422,26.508394241333008,123.05999755859375,17.61313247680664,75.20915985107422,45.029998779296875,2494.9599609375,336.07000732421875,27.60582160949707,101.07373046875,104.71495056152344,90.34791564941406,100.39737701416016,60.92610168457031,33.21511459350586,65.8891830444336,83.38771057128906,46.18684005737305,81.09821319580078,276.0,18.8700008392334,17.239999771118164,66.90926361083984,110.95330810546875,108.41268920898438,87.56949615478516
2019-01-09,162.92430114746094,1659.4200439453125,68.6328353881836,820.3599853515625,54.75687026977539,1649.489990234375,37.284175872802734,65.63999938964844,49.348777770996094,498.4800109863281,38.481834411621094,101.27214813232422,113.61044311523438,97.16999816894531,242.1447296142578,29.416391372680664,112.89701843261719,8.040371894836426,24.773447036743164,62.36570358276367,33.35340118408203,90.21155548095703,23.109086990356445,12.570345878601074,79.67825317382812,70.47046661376953,170.93179321289062,64.08695220947266,26.30797004699707,53.04801940917969,35.00884246826172,45.5616340637207,25.780000686645508,93.16227722167969,107.227294921875,171.75621032714844,26.898082733154297,127.41000366210938,17.639949798583984,75.07192993164062,45.7400016784668,2531.530029296875,343.5400085449219,28.200016021728516,102.33030700683594,105.80724334716797,89.16354370117188,100.81275177001953,61.17509841918945,34.69676208496094,66.53282928466797,82.91791534423828,46.14779281616211,82.18599700927734,281.19000244140625,19.219999313354492,17.6200008392334,67.05276489257812,113.5420913696289,109.82426452636719,87.53106689453125
2019-01-10,163.5584716796875,1656.219970703125,69.31383514404297,827.3400268554688,53.84788131713867,1677.3299560546875,37.85259246826172,64.61000061035156,49.63353729248047,509.6199951171875,38.024879455566406,102.15093231201172,114.61376190185547,96.41000366210938,241.75193786621094,29.68831443786621,112.48332977294922,7.994267463684082,24.003435134887695,62.717044830322266,32.92676544189453,91.0085678100586,23.037097930908203,12.388427734375,79.75310516357422,71.49220275878906,170.2946014404297,61.006378173828125,25.152395248413086,52.870948791503906,35.3875617980957,44.459259033203125,26.190000534057617,92.15414428710938,108.06195068359375,172.9565887451172,27.278026580810547,126.58999633789062,18.37308692932129,74.90531158447266,46.16999816894531,2563.3701171875,343.44000244140625,27.868824005126953,98.6703109741211,103.29401397705078,89.54846954345703,101.33439636230469,61.47197341918945,33.86216354370117,64.63973999023438,81.46050262451172,45.97206497192383,82.23455810546875,277.0299987792969,19.200000762939453,17.549999237060547,66.03939819335938,114.495361328125,106.97230529785156,88.15532684326172
2019-01-11,157.96018981933594,1640.56005859375,68.5242691040039,822.8800048828125,53.50701141357422,1665.8900146484375,37.7658805847168,64.98999786376953,49.73794937133789,506.95001220703125,38.50128173828125,104.28511047363281,114.16129302978516,97.27999877929688,244.50146484375,29.532926559448242,112.5030288696289,8.132575988769531,23.993927001953125,63.21080017089844,35.24955749511719,90.16468811035156,23.199077606201172,12.46119499206543,81.3154296875,71.31364440917969,170.62745666503906,61.6756706237793,24.658475875854492,53.085304260253906,35.415279388427734,45.679752349853516,26.31999969482422,93.4215316772461,107.44332122802734,173.73777770996094,27.278026580810547,125.66999816894531,18.238977432250977,74.53284454345703,46.189998626708984,2586.10009765625,338.7300109863281,27.839603424072266,105.481689453125,101.91172790527344,90.022216796875,102.80272674560547,61.03144836425781,34.08722686767578,65.8891830444336,82.28508758544922,46.33327865600586,82.85614776611328,284.1099853515625,19.670000076293945,17.860000610351562,64.08440399169922,115.03740692138672,109.03685760498047,87.33899688720703
2019-01-14,157.26663208007812,1617.2099609375,69.4520034790039,826.97998046875,54.236087799072266,1692.8800048828125,37.94892883300781,64.86000061035156,49.5481071472168,501.989990234375,37.35402297973633,102.28612518310547,111.24972534179688,97.2300033569336,239.76837158203125,29.33869743347168,113.47815704345703,8.289327621459961,24.079486846923828,62.44166946411133,35.70463562011719,89.33016967773438,23.010099411010742,12.561248779296875,80.91313934326172,70.42086791992188,170.0568389892578,61.098060607910156,24.639841079711914,52.01353073120117,35.39680099487305,44.488792419433594,26.649999618530273,93.04707336425781,106.17662048339844,172.64224243164062,26.693498611450195,126.01000213623047,18.14957046508789,74.58183288574219,45.540000915527344,2545.820068359375,341.1499938964844,27.138256072998047,104.19520568847656,103.11034393310547,89.44976043701172,101.40202331542969,60.68669509887695,33.890296936035156,65.16033172607422,81.84403228759766,45.6694221496582,83.43888854980469,274.8999938964844,19.709999084472656,17.8799991607666,64.2368392944336,115.82245635986328,103.803466796875,86.43620300292969
2019-01-15,158.8123016357422,1674.56005859375,68.9091796875,829.5800170898438,53.65850830078125,1698.31005859375,38.054901123046875,64.38999938964844,50.231529235839844,514.489990234375,37.4123649597168,103.58015441894531,110.3349380493164,95.94999694824219,243.42129516601562,29.785430908203125,114.97529602050781,8.151017189025879,23.680221557617188,62.916439056396484,35.60034942626953,90.65226745605469,22.803129196166992,12.53396224975586,82.0919189453125,71.91876220703125,167.8313751220703,61.66649627685547,24.788949966430664,52.749794006347656,35.4984130859375,45.158084869384766,26.65999984741211,91.12680053710938,108.1895980834961,172.4517059326172,26.63504409790039,124.04000091552734,18.587663650512695,76.33637237548828,46.029998779296875,2561.52001953125,344.1499938964844,27.342815399169922,104.1353759765625,102.62702941894531,89.66690063476562,102.0299301147461,61.366634368896484,33.66523742675781,64.56402587890625,81.0865707397461,46.19660568237305,84.448974609375,278.489990234375,19.739999771118164,17.920000076293945,64.6224594116211,115.74769592285156,103.486572265625,86.8107681274414
2019-01-16,160.95252990722656,1683.780029296875,69.43226623535156,832.9600219726562,53.336578369140625,1680.5699462890625,38.18014907836914,63.970001220703125,50.05118179321289,514.8200073242188,36.79983139038086,103.12627410888672,110.37427520751953,93.86000061035156,242.40003967285156,29.416391372680664,114.25627136230469,7.643884181976318,23.680221557617188,63.315242767333984,35.714115142822266,90.0615463256836,22.5241641998291,12.561248779296875,81.46510314941406,71.46244812011719,168.3734588623047,61.8498649597168,24.882139205932617,52.917545318603516,35.470699310302734,44.64628219604492,26.81999969482422,90.21466827392578,107.30583953857422,170.86074829101562,26.77143096923828,123.0999984741211,18.37308692932129,76.14032745361328,45.849998474121094,2530.489990234375,344.0,26.660947799682617,104.2650146484375,102.10504913330078,89.07471466064453,102.06857299804688,61.06975173950195,33.10258483886719,64.22327423095703,80.54964447021484,46.40161895751953,84.62378692626953,282.010009765625,19.610000610351562,17.770000457763672,64.4969253540039,115.12152099609375,107.0683364868164,86.27294921875
2019-01-17,164.75735473632812,1693.219970703125,70.21195983886719,842.3099975585938,54.74739074707031,1724.510009765625,38.61369323730469,64.55999755859375,50.82003402709961,517.6599731445312,36.56650161743164,104.3044204711914,110.43330383300781,94.56999969482422,254.27210998535156,29.503793716430664,114.95559692382812,7.708427906036377,24.326648712158203,63.657073974609375,36.27347946166992,91.0085678100586,22.713136672973633,13.025131225585938,82.6906509399414,71.42276000976562,166.30970764160156,63.1151008605957,25.161714553833008,53.1691780090332,35.904850006103516,44.07539367675781,26.899999618530273,88.38079071044922,106.51048278808594,172.53741455078125,27.02473258972168,124.18000030517578,18.534019470214844,77.56158447265625,46.790000915527344,2527.3798828125,348.2200012207031,26.154422760009766,107.26679992675781,104.27996826171875,89.6175537109375,103.40165710449219,61.55815505981445,33.871543884277344,65.66201782226562,81.74815368652344,46.86045837402344,85.95439147949219,283.8999938964844,20.030000686645508,18.149999618530273,65.69860076904297,117.30843353271484,109.72822570800781,87.10848999023438
2019-01-18,166.0751953125,1696.199951171875,71.9786148071289,844.3200073242188,55.5900993347168,1760.260009765625,39.133934020996094,61.91999816894531,52.091957092285156,513.239990234375,36.14842224121094,105.2797622680664,111.67267608642578,94.66000366210938,262.63848876953125,30.105913162231445,116.6989974975586,7.911281585693359,24.725915908813477,64.47368621826172,36.60531234741211,91.82432556152344,23.0640926361084,13.4981107711792,83.12097930908203,72.49411010742188,170.7891387939453,64.1327896118164,25.46924591064453,53.774967193603516,36.58839416503906,43.40608596801758,26.25,91.19400024414062,107.08000183105469,173.92832946777344,27.823585510253906,126.62000274658203,18.855886459350586,78.85541534423828,47.529998779296875,2490.449951171875,351.5,25.901155471801758,109.87966918945312,107.8468246459961,91.79877471923828,105.63314056396484,61.96037673950195,34.77178955078125,66.90199279785156,86.12033081054688,47.992919921875,86.90621185302734,291.5,20.489999771118164,18.549999237060547,73.8414306640625,118.74769592285156,110.6020736694336,88.70277404785156
2019-01-22,162.62704467773438,1632.1700439453125,70.78439331054688,829.2000122070312,54.70005798339844,1708.97998046875,38.555885314941406,59.45000076293945,51.750247955322266,520.0800170898438,35.409515380859375,104.90315246582031,111.05299377441406,95.7300033569336,258.6811218261719,31.951114654541016,113.91153717041016,7.837516784667969,23.708738327026367,63.98941421508789,36.16919708251953,90.75540161132812,22.569156646728516,13.261621475219727,83.31743621826172,70.44070434570312,168.4400634765625,63.53685760498047,24.928735733032227,53.1691780090332,36.10805892944336,42.82537841796875,25.899999618530273,88.35684204101562,105.32234954833984,175.83364868164062,27.151378631591797,126.72000122070312,18.319442749023438,79.14947509765625,46.599998474121094,2467.030029296875,345.45001220703125,25.647891998291016,104.76366424560547,105.68157196044922,90.43673706054688,104.93760681152344,62.62116241455078,34.08722686767578,66.52337646484375,83.99176788330078,47.58289337158203,86.78965759277344,288.8500061035156,20.479999542236328,18.59000015258789,73.33025360107422,117.96263885498047,107.51004028320312,88.40504455566406
2019-01-23,162.82521057128906,1640.02001953125,69.33356475830078,834.5499877929688,54.26449966430664,1744.31005859375,37.73698043823242,58.97999954223633,51.51294708251953,521.3699951171875,36.26509094238281,104.38166809082031,111.73170471191406,94.44000244140625,268.2357482910156,31.669477462768555,114.89649963378906,7.689987659454346,24.127016067504883,64.226806640625,35.714115142822266,90.821044921875,22.830121994018555,13.461729049682617,82.51288604736328,70.16295623779297,168.23080444335938,63.7110481262207,25.320140838623047,53.39285659790039,35.85865783691406,42.973018646240234,25.809999465942383,88.61741638183594,106.1373519897461,177.28170776367188,27.092926025390625,124.7300033569336,18.158510208129883,78.90442657470703,46.720001220703125,2499.760009765625,347.8999938964844,26.01804542541504,103.91596984863281,106.5998764038086,90.31829833984375,104.62848663330078,63.617122650146484,34.23726272583008,66.56124114990234,83.74247741699219,47.485267639160156,86.45941925048828,288.20001220703125,20.280000686645508,18.399999618530273,74.33466339111328,111.99066925048828,108.55672454833984,89.10613250732422
2019-01-24,154.87867736816406,1654.9300537109375,70.88308715820312,814.7899780273438,54.539085388183594,1795.6700439453125,38.64259338378906,59.439998626708984,52.22484588623047,533.3900146484375,37.23735046386719,103.73465728759766,111.88909149169922,94.55999755859375,271.88873291015625,31.708324432373047,115.65492248535156,7.929723739624023,24.003435134887695,64.5876235961914,36.17867660522461,89.58332824707031,23.127086639404297,13.379865646362305,83.63552856445312,70.49029541015625,168.61122131347656,62.656681060791016,25.86996841430664,52.53543472290039,36.58839416503906,44.20448303222656,26.239999771118164,88.58846282958984,106.28463745117188,178.5010986328125,27.170862197875977,127.1500015258789,18.757535934448242,78.84562683105469,46.9900016784668,2521.300048828125,339.94000244140625,26.00830841064453,105.70108032226562,107.23785400390625,90.01234436035156,106.0195541381836,61.99867630004883,33.871543884277344,66.83573150634766,83.9150619506836,47.524314880371094,85.070556640625,287.989990234375,20.739999771118164,18.860000610351562,74.73822021484375,114.85983276367188,109.86267852783203,89.23098754882812
