Date,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BLK,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,DFS,RE,FITB,FRC,BEN,GL,GS,HIG,HBAN,ICE,IVZ,JPM,KEY,LNC,L,MTB,MKTX,MMC,MET,MCO,MS,MSCI,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RJF,RF,SPGI,STT,SIVB,SYF,TROW,BK,TRV,TFC,USB,UNM,WRB,WFC,WLTW,ZION
4/19/16,30.00810432,61.59375,58.90458298,48.91383743,84.86116791,99.58760071,40.64369583,73.34896088,13.14584255,322.7460938,66.66793823,63.34093475,27.06602669,110.0218124,57.58364105,40.45367813,19.62944603,77.85973358,35.71707153,46.91638947,178.6349945,15.49393082,68.73988342,31.88265991,54.17028046,149.9208679,41.4357872,8.43307209,45.61832428,24.90777779,55.39000702,10.1820879,36.94112396,38.70943451,104.7032928,121.9438324,57.40296936,33.72328949,94.14416504,23.40044594,71.79253387,58.70911407,64.15122223,13.0964632,75.20143127,35.17718506,28.63904953,62.83767319,44.91343689,7.730712414,98.18553162,53.35513306,112.5100021,26.51665306,67.99466705,34.62143326,103.8306808,29.38742256,36.38196945,28.04844284,34.25362396,42.39364243,113.3815155,23.59325981
4/20/16,30.22574997,61.03738022,60.24816895,49.26498032,86.54367065,98.86807251,40.6795578,73.25001526,13.58252048,324.7462769,69.07640076,63.65053177,27.36707497,110.5357513,57.26091766,41.43775177,19.85037804,78.263237,36.32607651,50.74647522,178.3731995,15.73348618,69.43382263,32.34039307,54.82433319,153.9120178,41.8674202,8.574875832,45.71253967,25.37005043,56.1947937,10.31807423,38.20550919,38.91400146,106.8444595,124.7754593,57.0856781,34.30726624,95.2596283,24.24060059,71.44269562,58.6725235,64.51732635,13.20059586,76.4828186,36.09368515,28.37599754,63.96470642,45.51773834,7.885668755,99.12796021,54.67440796,114.1699982,27.27249527,68.53710175,35.40585709,103.4109802,29.81074905,37.09381485,28.56503487,34.3260498,42.8780899,113.9685516,24.14966583
4/21/16,29.93704796,59.69659805,60.79485703,48.73826599,86.60501099,97.69411469,40.12365341,71.06357574,13.55522823,322.2416077,68.43537903,63.02165985,27.40469933,106.4602203,55.83049774,41.31364059,19.99483871,78.22119904,36.44616699,50.31793594,172.947998,15.8532629,68.5471344,31.9931488,54.13181686,152.3819733,40.30278015,8.524825096,45.25277328,25.31520844,55.63493347,10.44556427,38.49729538,38.12499619,105.1031036,123.9346848,56.43296814,34.09289551,94.18197632,24.1079464,71.06448364,58.37976456,64.09764099,12.71198082,76.282341,36.07702637,27.76503372,63.72145081,49.47824097,7.894277096,98.52823639,54.17856979,112.7699966,27.05018806,67.9159317,36.27941132,97.15094757,29.75148964,36.94623566,28.45493889,33.31219101,42.53811646,114.6208038,23.97915459
4/22/16,30.16801071,59.96110916,61.09137344,49.32643127,87.56017303,97.73199463,40.37471008,71.64839935,13.74627495,323.4630127,69.19545746,63.39897919,27.95975876,107.5692749,56.33637619,41.64166641,20.07132149,79.18795013,37.75853348,50.45185852,174.5547791,15.93026161,68.36400604,32.09574127,54.94936752,153.6999969,40.54555893,8.549853325,45.43931961,25.35437965,55.95860291,10.69204044,39.20463562,38.82633591,105.7605515,125.1137161,56.37857056,34.66948318,93.37843323,24.49706841,71.28195953,58.54444504,64.61556244,12.88820362,76.78791046,36.74357605,27.96020317,64.52415466,50.12901688,8.040628433,98.40449524,54.79836273,107.1600037,27.12132835,67.87219238,36.60030746,98.98163605,30.33567619,37.58863068,28.72593498,33.84326172,43.02256775,115.3476257,24.48171425
4/25/16,30.14580345,59.84253311,60.87824249,49.11574554,86.63129425,97.94025421,40.26712036,71.06357574,13.60981464,321.8609924,68.67347717,62.96361542,27.87508965,107.3438492,56.31021881,41.39343643,19.86737061,78.7676239,37.46690369,50.7821846,174.6089172,15.8532629,68.18086243,31.68536758,54.86279678,152.1699524,40.28479385,8.474778175,45.29987335,24.93128395,55.63493347,10.54755306,38.71833801,38.65099335,105.6272888,124.2632828,56.28791428,34.18159866,93.47298431,24.34672546,71.23468018,58.70911407,63.99940109,12.84815407,76.45666504,36.1853447,27.88382721,63.93225098,49.73854065,8.006191254,98.20457458,54.37336349,106.6100006,27.067976,67.33853149,36.25267029,98.5351181,30.02241135,37.37160492,28.46340752,33.70445633,42.92907715,114.891037,24.49068451
4/26/16,30.20355415,60.07967377,61.34156418,49.64245987,87.84057617,99.15208435,40.41057587,71.36047363,13.7280817,323.8966064,69.56175995,63.35060501,28.09146881,107.0823669,56.25787354,41.75691605,20.01183701,79.12070465,38.71064758,50.95181656,167.7484589,16.04147911,68.63488007,31.7090435,54.98783875,152.8612366,40.50959015,8.55819416,46.04793167,25.40922928,55.9236145,10.6835413,39.34610748,39.05036545,106.2847366,125.0557251,56.69586563,34.53642654,94.23873138,24.36441422,71.83034515,58.92869568,64.71379852,12.93626404,77.4765625,36.58527374,27.79048729,64.62954712,50.28707123,8.092280388,101.6316299,55.32075882,106.5299988,27.7082119,67.81970215,36.75183868,98.20471191,30.61507225,37.64939117,28.8106308,33.99411392,43.27754974,115.9160385,24.63427544
4/27/16,30.78985023,59.75133133,61.36936951,49.71268845,88.56791687,98.75442505,40.47333145,76.77706909,13.66439724,325.2331543,68.0507431,62.88621902,28.1291008,106.7577438,57.81915665,41.96082687,20.07132149,79.40651703,39.05374908,51.04110336,166.8186798,16.02437401,68.66387177,31.29078865,56.12279129,153.8567352,40.4556427,8.566534042,45.88024521,25.64427757,56.08106613,10.6835413,39.46105194,39.1964798,106.9954681,121.4896317,56.41483307,34.55860519,94.34267426,24.48001099,72.19910431,58.6725235,64.53517914,12.79864216,77.5724411,36.68525314,27.82442474,64.58090973,50.08253098,8.255847931,102.7359314,56.60460281,105.0999985,27.45923424,67.76718903,36.79640579,97.81179047,30.60659981,37.78829956,29.07884979,34.35622025,43.28604507,116.1862335,24.9842701
4/28/16,30.65215874,59.24055099,61.00799179,49.01040268,85.99158478,97.9756546,39.83673096,76.11122894,13.45515823,317.5861511,67.18994141,61.96710968,27.26358986,105.666748,57.66215897,41.47269821,19.74841118,77.61595917,38.53910065,50.60363007,166.4034424,15.81903839,68.01662445,30.10702133,55.80539703,151.4325562,39.34960175,8.441414833,45.38467026,24.67272949,55.63493347,10.55605316,38.6652832,38.71918106,105.8493958,119.5954285,56.94062805,33.80460358,93.68094635,24.2132473,71.18741608,57.51060867,63.94583893,12.57197666,76.87507629,35.71876144,27.61229134,63.19442368,49.15283585,8.109498978,102.7359314,55.61294937,102.5400009,27.53925896,66.28868866,36.22592926,97.45454407,30.14093971,37.44105911,29.24914932,33.7949791,42.84408951,115.683075,24.68811989
4/29/16,30.6343956,59.33176041,60.62808609,49.00163269,84.03743744,99.8371582,41.28029251,76.09326935,13.24591541,315.3735046,66.29246521,59.94507217,26.72734833,106.270874,57.57492065,41.07332611,19.41700363,77.26289368,38.08448792,50.23757935,166.9089355,15.66504288,67.92970276,29.46779251,55.68035889,151.2666473,39.90712357,8.391366005,45.22828674,24.2966423,55.28504181,10.44556427,38.41771698,38.65099335,105.1208496,118.6386642,57.24887085,33.33888626,90.48577881,24.06207275,71.80197906,56.45846939,63.4725647,12.54769135,76.51768494,35.56044769,27.66319847,62.95117569,48.50205231,8.075061798,101.7173157,55.16138077,104.2799988,27.18356895,65.8687439,36.02004242,98.14220428,29.95467567,37.05909348,29.12994385,33.7949791,42.47862244,116.3819351,24.69709206
5/2/16,30.70545769,59.61451721,60.85971069,49.67757416,85.71992493,101.2617645,42.05137634,77.60484314,13.43696117,319.9492493,67.38224792,61.01897812,27.0848465,107.253685,58.0197525,41.42832947,19.69890022,78.70037842,38.0330162,50.35364914,167.9560547,15.78482342,68.47066498,29.7834568,55.77653503,153.1746521,40.42866516,8.499802589,46.10446167,24.33581543,55.80114746,10.5900507,39.01895905,39.10880661,105.6805801,119.1701889,57.70212936,33.88591766,90.75993347,24.23992538,71.85871124,57.64783859,64.16907501,12.58816433,76.63101959,36.08535385,28.0620327,63.78633118,49.08776093,8.135324478,102.0219498,55.70149231,105.1800003,27.85938072,66.21870422,36.49446869,99.04415131,29.98008537,37.30216217,29.14697266,33.78895569,42.99707794,117.3696365,24.67914772
5/3/16,30.6343956,59.6601181,60.09064102,49.1069603,83.74824524,100.4544983,41.59410095,77.58686066,13.06396484,314.8070984,65.90785217,60.43848419,26.34163284,106.6315308,57.97613907,40.44320679,19.22906685,78.03626251,37.20099258,49.84221649,166.737442,15.42549324,67.35010529,29.04162979,55.37256622,150.3725281,40.07797241,8.349660873,45.40728378,23.60715485,54.72519302,10.360569,38.16129684,38.82633591,103.6727066,116.8024445,57.61148453,33.10972595,89.39865875,23.91091156,70.80919647,56.97082138,62.75817871,12.3857851,75.72444916,34.80223846,28.1553688,62.81333542,47.74901199,7.954539776,99.48020172,54.06347656,100.7600021,27.63707352,65.55378723,35.63513565,98.52619171,29.48902321,36.89414597,28.62755203,33.60187149,42.49562454,117.6584778,24.07786942
5/4/16,30.39454079,59.54153824,59.5439415,48.15010071,83.05597687,100.644455,42.19484329,77.42488861,12.85472393,311.6916809,63.81074905,60.62230301,25.90887833,106.2348022,57.66215897,39.63558197,18.78486061,77.60754395,36.26603317,49.48332214,164.9681091,15.00627327,66.16190338,28.43396378,55.60341263,147.5428314,39.64635468,8.224538803,48.70665741,23.28591537,53.85916901,10.10559177,37.70153046,38.72891617,101.3894043,118.6096649,57.43923569,32.48139572,88.54788971,23.36849594,70.67682648,57.25444031,61.9098587,12.19149876,74.41690826,34.977211,27.85837746,61.84036636,47.45150375,7.782363415,99.28028107,53.14262772,96.76999664,26.89012527,64.99386597,35.1607132,97.9903717,28.87942886,36.21704483,28.38061905,33.31824112,41.9132576,117.9287033,23.27018929
5/5/16,30.49670029,61.90387344,59.22889328,48.11499786,82.29634857,100.1126022,42.21276855,77.60484314,12.78194523,311.6120605,63.29790497,60.6319809,25.90887833,110.4185333,58.13315964,39.25395966,18.88736725,78.12031555,36.26603317,49.19620514,165.3472443,14.96349335,65.85276031,28.27614021,55.73806381,147.0450745,39.72728348,8.232881546,47.8643837,23.09003448,53.57049942,10.08859539,36.1365242,38.68021774,101.4782333,120.233284,57.52082825,31.93680573,88.1886673,23.27068329,70.72410583,57.82166672,61.60624695,12.14292431,74.39945221,35.20218658,27.90080261,61.4836235,47.42361069,7.782363415,99.64203644,52.89472198,96.26000214,26.52554131,65.03762817,35.26813889,98.90126801,28.78629684,36.15625763,28.49131775,33.36046982,41.93039322,118.9537201,23.225317
5/6/16,30.58109093,61.20154953,59.77559662,48.31690216,82.36700439,99.51425171,42.10517883,77.70381927,12.83652782,315.0903015,63.5451622,61.04800034,25.69249916,110.3193665,58.23781967,39.41371918,18.87028694,78.07830811,36.26603317,49.55509567,163.8668365,14.9549427,65.93973541,28.48921204,55.92082214,146.4182892,39.44852448,8.241223335,48.64447403,23.23890305,53.88541412,10.09709454,36.62282181,38.63151169,101.8958054,121.2480087,57.31231689,32.09347153,89.2946701,23.34181976,71.27249146,58.5810318,61.63302612,12.17530537,74.62609863,35.16051483,27.96868324,61.66202164,47.21907806,7.816797733,99.26125336,52.91241837,96.76999664,26.74785423,65.69377136,35.38450623,98.63336182,28.80322838,36.26911926,28.66161537,33.17339325,41.98177719,113.2696915,23.32403564
5/9/16,30.48781395,61.30187988,59.28448868,48.50124359,82.08433533,99.44775391,42.06035233,77.44288635,12.72736073,314.2052612,63.73747635,61.13507462,25.65487099,110.8152924,58.66519928,38.95220566,18.66526794,79.01983643,36.18883133,49.49228668,163.1627045,14.8266077,65.54364777,28.37083817,55.97851944,145.1831665,39.71829224,8.166150093,49.08538818,23.14488411,53.54425812,10.02910042,36.78197479,38.39774704,101.1850433,123.0165634,57.49362946,32.01886749,89.48374939,23.20843506,72.24639893,59.01103973,61.36515045,12.24816418,74.08564758,34.91889191,28.12990952,61.32146454,46.81931305,7.790971756,99.49923706,52.94784546,96.54000092,26.6411438,65.65003204,35.24128723,98.95482635,28.55769539,36.06076813,28.51685905,33.23978043,41.86187744,115.0214996,23.35095787
5/10/16,30.72766304,62.00419998,60.08137512,49.4668808,84.10708618,100.786911,42.80455017,78.28868103,13.00938225,318.7810669,65.14776611,61.80263519,26.3510437,112.9071655,59.2495842,39.79534149,19.10093307,79.64189148,36.79784393,50.21009064,165.4284973,15.1688242,66.64492798,28.83645248,56.54600143,148.7871399,40.23084641,8.332976341,49.18338013,23.49746323,54.27031326,10.22458458,38.01099396,38.95295334,102.8731232,123.1037216,58.37298203,32.75742722,91.02461243,23.67971611,73.15406799,59.09337997,62.75817871,12.31292534,75.48036194,35.78540039,28.51176262,62.56199265,48.58572388,7.945930481,99.91810608,54.10774612,98.33999634,27.1746769,66.36742401,36.02004242,100.2586365,29.1080265,36.51218414,28.95112419,33.76480865,42.30721283,116.950325,23.92531204
5/11/16,30.54111671,61.42959976,59.84972382,49.12452316,84.06291962,100.2075577,42.26657867,77.73082733,12.91840553,313.151947,64.42430115,61.23182678,26.20957184,111.5907135,58.64774323,39.46696854,18.96425247,78.75081635,36.90934753,49.68070602,164.8146362,15.10038376,66.03632355,28.1498661,56.32477951,146.9436951,39.79922104,8.316293716,48.71796417,22.9754715,54.06911469,10.16508865,37.97562027,38.57306671,102.5887833,124.6435013,57.92877197,32.39187622,89.71060944,23.43963242,72.62307739,58.20593262,61.9902153,12.33721066,75.26244354,35.42713928,28.12990952,61.79173279,47.61885452,7.937322617,100.0894394,53.46137619,97.18000031,26.61447144,65.92124176,35.68884659,99.99073029,28.96290779,36.34724808,28.78934669,33.71048737,42.03315735,115.7389908,23.92531204
5/12/16,30.75431061,61.60287857,59.61806107,49.4142189,84.21308136,100.4069977,42.58039093,78.5406189,12.86382103,314.727478,63.88090515,62.23799515,26.3510437,113.0514297,59.42401886,39.04984283,18.58838463,79.94451904,36.61771393,49.61790848,166.1687012,15.01482582,65.6402359,28.28402901,56.31516647,145.6993561,40.01502991,8.249564171,49.39442062,22.98337746,54.03412628,10.09709454,38.05519867,38.62177658,102.2689362,127.7520905,58.35486603,32.45902252,89.55936432,23.32403564,71.76968384,58.71827698,62.02594757,12.36959362,75.12297821,35.36880875,28.47782326,61.97011566,47.683918,7.859843254,100.8700714,53.15148926,95.06999969,26.16096115,66.14870453,35.57247925,100.5890427,28.79219055,36.4080162,28.8234024,33.98206329,42.13592911,115.4408112,23.69197464
5/13/16,30.58996964,61.4569397,59.41421127,48.86117554,82.87931824,100.4924774,42.25760651,78.28868103,12.62728786,307.3725586,63.28225708,61.52206039,25.96435928,112.8170013,59.04024887,38.25997162,18.28085709,79.29721832,36.00013351,48.82832336,165.5458832,14.67260838,65.28283691,27.65268707,56.07470703,143.1829681,39.96107483,8.066054344,48.98929596,22.44557381,53.53550339,9.918608665,37.65732193,38.34903336,100.5986786,126.4737854,57.97410202,32.07108688,88.68968201,23.021698,71.21970367,58.2608223,61.14190292,12.17530537,73.86772919,34.88556671,28.20628738,61.13496017,46.86579132,7.739320278,99.88002777,52.4431572,92.09999847,25.82305908,64.85389709,35.303936,100.6158447,28.27148819,35.96527863,28.62755203,33.86136627,41.31376648,114.5835495,23.225317
5/16/16,30.84020233,61.61199951,59.36788559,48.52758026,83.52410889,100.8438797,42.50865173,78.61258698,12.67277431,311.3907166,63.80723953,61.55108643,26.11525536,112.9702606,59.2495842,38.29545975,18.54567719,79.89408112,36.48905563,48.84627151,166.3402557,15.05760384,65.64993286,27.81841087,56.27669525,143.2198792,39.83518982,8.157810211,49.29454803,22.5009346,53.93789673,10.11409378,38.14361191,38.79711151,101.3272095,128.4105835,58.42737198,32.37695313,89.58771515,23.30625153,71.1059494,58.30656815,61.60624695,12.31292534,74.48664093,35.12718964,28.03657341,61.58091354,47.20048904,7.790971756,101.3746185,52.86815643,95.75,25.73414421,65.38755035,35.57247925,100.231842,28.6214695,36.19099045,28.96815681,33.91568756,41.33945084,115.4594498,23.54838943
5/17/16,30.58104897,61.20154953,58.15401459,48.63292694,83.99226379,100.4069977,42.31140518,77.66785431,12.74555397,308.7266846,63.39277649,60.7093811,26.33217812,111.8611984,58.18547058,38.78359222,18.63963699,79.38970184,37.01229095,48.21819305,164.4265137,14.9549427,65.18624878,27.67636108,56.20935822,142.5469818,39.33162308,8.149467468,48.53518677,22.46930122,53.93789673,10.14808846,38.26739883,38.65099335,100.5453644,127.0935669,58.05569458,32.29488754,88.57622528,23.26178932,70.65081024,57.20868301,61.55267334,12.13482952,74.29486847,35.06053925,27.84988403,61.54848099,47.22838593,7.894277096,100.6225586,52.85045624,96.75,26.02757645,64.81016541,35.66199493,98.60656738,28.69828796,35.34893799,29.20657349,33.41478729,40.78278351,114.9935379,23.56638145
5/18/16,30.8312645,61.43868637,58.85824966,49.78290939,86.14749908,100.0935822,42.65211868,79.14346313,13.36418247,312.8599854,65.37294006,60.74808884,27.62426567,113.2678299,59.10131836,40.70946503,19.75870323,81.36520386,38.28177261,48.96291351,164.236969,15.63938046,67.49500275,28.10251808,57.39241028,147.4229889,39.92511368,8.583218575,49.26627731,22.92802048,56.01983261,10.64104652,39.8500824,39.25492096,103.7171097,129.2046661,58.46364975,33.54819489,89.36398315,24.22213745,71.09645844,57.68443298,63.87440109,12.45054626,77.04070282,36.21866989,27.47651482,64.07009125,48.90182114,8.298893929,101.9076996,54.45304871,101.5699997,26.77453041,65.11636353,36.82565689,99.39242554,29.72262001,36.13022232,30.04104424,33.82515335,41.66490555,116.7266922,24.59178543
