Date,ABT,ABBV,ABMD,A,ALXN,ALGN,ABC,AMGN,ANTM,BAX,BDX,BIO,BIIB,BSX,BMY,CAH,CNC,CERN,CI,CVS,DHR,DVA,XRAY,DXCM,EW,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,IQV,JNJ,LH,LLY,MCK,MDT,MRK,MTD,PKI,PRGO,PFE,DGX,REGN,RMD,STE,SYK,TFX,COO,TMO,UNH,UHS,VAR,VRTX,WAT,WST,ZBH,ZTS
8/3/17,46.33637238,60.15058517,147.8899994,58.58138657,136.7200012,170.4600067,76.38392639,156.4854889,183.3107147,57.40541458,190.0240784,242.2799988,286.0899963,26.73999977,49.98241806,60.91500473,41.59500122,62.41457367,175.9300842,70.66746521,79.79489136,58.5,59.67524719,70.73999786,38.81666565,65.84067535,76.64308167,70.26667023,39.90999985,242.7605438,154.0899963,198.4600067,125.9800034,311.3866577,91.09999847,121.4067688,160.5599976,75.34261322,149.5880737,77.03857422,57.24570465,577.6400146,65.62928009,65.08651733,27.79403305,99.38572693,467.1099854,70.11495209,79.10671997,140.5549164,213.3232269,244.6055756,174.0640106,184.5964661,107.1910934,97.13999939,154.0299988,178.1600037,86.1233139,113.9312973,60.98015976
8/4/17,46.43061829,60.15058517,151.0099945,58.34849167,136.6399994,169.3000031,75.56127167,156.1890564,182.391449,57.68478394,188.2566071,227.3099976,288.269989,26.82999992,50.38768387,60.72179413,41.18999863,61.9237442,172.4324799,70.10102844,79.52983856,57.70000076,59.90869522,71.13999939,38.72999954,64.76942444,76.55571747,70.08235168,39.25,239.9216766,152.6000061,194.4700012,128.6999969,310.3566589,90.41999817,121.2519989,158.6499939,75.69204712,148.9621429,77.39929199,56.86719131,576.6099854,63.59168243,64.24803925,27.96862793,98.84056854,468.7600098,71.68050385,79.35688782,140.7085419,210.7462006,243.5463409,174.6483612,184.7007446,106.904274,96.61000061,154.5399933,177.8500061,85.03092194,114.6800766,60.82349777
8/7/17,46.46832275,60.3454628,153.3500061,59.06656265,138.3300018,174.0099945,75.32757568,156.8448944,182.5159454,57.54028702,189.0113373,223.8000031,291.0100098,26.76000023,50.70288849,60.8096199,41.29999924,62.21823883,175.8601227,71.13498688,79.94216156,56.84999847,60.63822556,71.30999756,38.82666779,65.01731873,76.18686676,72.07450867,39.02999878,243.5214996,155.4900055,199.5800018,132,312.2099915,91.19000244,120.9606628,158.2100067,75.47135162,149.9154663,78.03752899,56.63287354,581.6199951,65.08526611,64.32427979,27.69426346,98.61882019,470.1000061,71.64232635,79.09707642,140.9006348,211.0806427,244.4556885,175.6586609,184.6059265,106.0734863,96.48000336,156.4700012,177.9499969,85.68045044,113.9604645,60.53956223
8/8/17,46.07243729,60.55729294,155.8699951,58.35819244,136.0399933,173.6199951,75.09388733,156.0452728,183.8277588,57.53064728,187.8553619,220.9900055,289.2600098,26.51000023,51.25224304,60.89743805,41.36000061,62.00227356,175.510376,70.6404953,78.8033371,57.04999924,59.73361206,71.30999756,38.72000122,64.86682129,75.83742523,68.24313354,38.95999908,244.1068268,154.7700043,197.6100006,130.6999969,311.4599915,90.66999817,120.4235229,157.4299927,75.37939453,151.4369812,77.53804779,56.16424561,575.1900024,63.33449173,63.42863464,27.66932106,98.13834381,469.6799927,71.0218277,83.417099,140.3340607,209.5068359,243.4164276,172.330658,184.7196808,106.1822891,95.87999725,153.2599945,176.6399994,85.33601379,111.8697128,58.74774551
8/9/17,45.96876526,61.02331543,155.8500061,57.91181564,136.8500061,175.7700043,74.59840393,155.9195404,184.6608276,57.81965637,189.0113373,218.9400024,288.7399902,26.56999969,51.69353485,59.92259598,41.36500168,61.3445549,177.9586945,71.41370392,78.76409912,56.52000046,54.69501495,71.54000092,38.75333405,65.42456055,75.6335907,66.52941132,38.33000183,248.7310486,154.5099945,199.2299957,130.0800018,314.4833374,90.09999847,121.2975311,157.75,75.93115234,148.5576782,77.64904785,56.31744766,575.5700073,63.55210495,63.23807144,27.81065941,98.40628815,474.0899963,70.75454712,82.9648819,139.4122009,207.1462402,242.5370483,171.6076355,184.6533356,105.6778793,96.19999695,152.5800018,176.6999969,84.99156952,109.7498093,59.54084396
8/10/17,45.29955292,59.6845665,150.0099945,56.83470917,132.3000031,171.2299957,73.7383728,151.9305878,181.6637421,57.52101517,189.3744202,215,281.1499939,26.26000023,50.96406555,59.11459351,40.70500183,60.47086334,175.2405548,71.15296173,77.84127045,56.13000107,53.98494339,69.80000305,38.04333115,64.36218262,75.52681732,65.61568451,37.38999939,245.5214081,151.0599976,194.6499939,122.1200027,309.793335,87.56999969,121.1700592,156.3999939,75.45295715,145.4761963,76.80735016,56.03806305,571.25,62.26622391,73.21399689,27.78571892,97.5839386,460.0799866,69.32264709,81.43508148,138.1926575,200.6544647,239.818985,170.1021576,182.5113983,104.2141113,96.65000153,148.5399933,175.6600037,83.3480072,107.0950241,58.49317932
8/11/17,45.75198364,59.84554291,151.3699951,57.57219696,132.9299927,173.5599976,74.80408478,152.2180176,181.3860321,57.64625168,191.4189148,215.8899994,283.6799927,26.40999985,51.09013748,58.82479095,41.06999969,60.97151947,174.2612152,71.39572906,78.36156464,56.54999924,53.81958389,69.59999847,38.16666794,64.09659576,77.04103088,66.89411926,38.20000076,243.8824615,153.0200043,194.25,124.0999985,314.0833435,88.91000366,121.1791763,156.2100067,75.10128021,144.4361877,77.42706299,56.21831512,577.5800171,63.23559189,74.78614807,27.64437866,98.03668213,466.5899963,69.26538086,81.72373199,138.4519043,202.3096619,240.7483215,171.5779572,182.9378967,106.4097519,97.73999786,153.7799988,177.0299988,83.58420563,108.6217499,58.48338318
8/14/17,46.26096344,60.00654602,154.2599945,57.85359192,133.9600067,174.1600037,74.86017609,154.2304688,183.1862183,58.02194977,192.765976,220,286.0499878,26.68000031,51.89165497,58.63156891,41.47499847,61.75685883,176.2298889,71.29682159,79.12731171,56.91999817,52.80797577,71.62000275,38.54666519,64.45956421,77.18663788,66.38039398,38.43999863,244.1361237,155.3200073,194.8000031,126.2799988,321.519989,89.98999786,121.5251312,156.5,75.41595459,143.5598602,78.13000488,56.47966766,582.0800171,63.30480957,73.65229797,27.69426346,98.36933136,474.5400085,70.2772522,82.43571472,140.1996307,205.8072662,243.1066437,172.3702698,183.5918274,106.5086594,98.40000153,154.4900055,179.7599945,83.75150299,109.4094467,59.47230148
8/15/17,46.01588821,59.59983444,154.5099945,57.62071228,135.2100067,177.9700012,74.78539276,153.7963257,184.7948761,58.57105255,192.4889374,216.2799988,287.9200134,26.46999931,52.11680222,58.34175491,41.42499924,62.27713394,179.0379639,71.12597656,79.08805084,56.97999954,52.29243469,71.22000122,38.27666855,64.73403168,76.92455292,65.85882568,38.18999863,240.7996826,154.6699982,193.9199982,126.3700027,328.456665,91.52999878,121.4340897,156.7599945,75.61953735,143.7331696,78.24099731,56.32645798,580.7800293,63.44329071,74.10011292,27.75245857,98.49868774,472.5700073,69.4811554,82.7243576,141.5824127,205.8171234,242.7469025,171.9047699,184.3405762,107.0625153,99.22000122,152.7200012,179.5200043,84.06643677,109.8567734,59.75624847
8/16/17,46.9490242,59.6676178,155.1600037,60.29893875,136.5500031,178.4600067,74.81343079,155.0173798,185.1396027,59.11053085,192.4029388,217.0299988,294.0799866,26.68000031,51.78359222,57.97289276,41.43500137,62.78761292,179.7374878,71.25186157,80.0697937,57.34000015,52.02008438,73.05999756,38.5233345,64.93764496,76.67218781,66.78823853,38.20999908,241.3167267,155.2100067,194.1499939,124.3399963,329.6333313,92.58999634,122.1533508,156.4400024,74.67556763,142.1731873,78.2502594,56.50670624,584.960022,63.93786621,75.44358826,27.73583221,98.63728333,468.5400085,69.73052979,83.30162811,141.5536194,211.6201782,244.3957062,173.7668304,183.6487122,107.4878082,99.70999908,151.3699951,182.3999939,84.62741852,109.9637375,60.21643829
8/17/17,46.45889664,59.18464279,153.6999969,59.05685806,134.6300049,169.3600006,75.07169342,151.7793579,183.808609,58.5903244,190.4157562,212.3999939,284.4200134,26.63999939,51.12616348,57.22638321,41.81000137,62.19860458,177.9087219,70.92819977,79.43165588,56.56000137,51.71854782,72.77999878,37.85666656,64.04347229,75.50740814,66.51372528,37.95000076,241.609375,151.8999939,191.1999969,121.7399979,324.3666687,91.69999695,121.1245346,154.5599976,72.00098419,141.393158,77.39006042,55.73164749,573.8400269,62.96850967,74.02390289,27.39495468,97.36218262,464.019989,69.81686401,82.9648819,139.5850372,208.7728424,245.0052795,171.2411652,182.6345978,106.0042572,99.26000214,148.5399933,180.2200012,83.95817566,109.321907,59.62896347
8/18/17,45.94049072,59.27785492,152.1399994,59.43530273,133.3999939,168.6100006,73.81329346,151.309021,182.9085541,58.63848877,188.868042,212.4299927,281.769989,26.88999939,50.81095886,56.54134369,41.74499893,63.0722847,176.9094086,69.82234955,79.39238739,56.22999954,51.40727997,73.19999695,37.70333481,63.83985901,75.25504303,66.46666718,37.41999817,241.2386627,150.4400024,189.3200073,121.1900024,328.1033325,91.55000305,120.7512589,153.9100037,71.32539368,140.5939331,77.14957428,55.41622543,574.6400146,62.78058624,73.623703,27.16215897,96.90016937,467.980011,70.0854187,81.90653992,138.5575714,207.5511627,244.8753815,170.9242096,180.8527832,106.8053818,100.5,148.1300049,179.6999969,83.80072784,108.3105698,59.48209
8/21/17,46.07243729,59.90486526,153.3200073,59.9107933,133.4299927,167.9799957,73.28739166,152.0959625,184.7757263,58.86969376,190.2820282,212.2700043,283.1499939,26.88999939,51.00908661,56.52378464,42.13000107,63.73984146,177.8587646,69.80436707,79.59854889,56.47000122,51.34892273,73.05999756,38.07333374,64.27365875,75.96361542,66.98823547,37.63000107,243.2678223,150.4100037,190.6799927,120.8899994,327.5666809,93.08000183,121.4978256,153.7400055,71.6122818,140.7287445,77.25131989,55.84880447,579.9500122,63.45318222,73.91908264,27.23698807,97.02028656,469.7399902,70.44031525,81.76221466,139.3641968,208.6447754,247.5234833,172.3504639,181.9996033,106.6570129,101.2200012,149.0099945,180.1799927,83.92866516,109.6622772,60.06957626
8/22/17,46.85477066,60.79454041,154.9900055,61.09464264,138.1999969,172.5500031,74.40492249,153.8234863,186.6716461,59.87157059,191.4189148,220.3600006,286.7200012,27.20999908,51.93668365,57.45472336,43.125,64.17176819,179.6975098,69.91223145,81.01223755,56.77999878,52.22434998,75.91000366,38.07333374,64.92878723,76.47806549,67.1764679,37.59999847,247.0920715,152.8200073,194.7599945,123.8600006,332.2000122,94.73000336,122.6358566,155.3999939,72.42670441,142.7894745,75.62342072,56.2543602,592.6799927,64.23460388,74.89095306,27.56123161,98.72044373,478.6499939,71.50495911,82.99375916,139.7290955,209.8566132,248.9424591,175.1039734,184.6154327,107.2899933,102.5699997,155.4799957,182.8399963,84.50933075,110.8194809,60.31435013
8/23/17,46.78878403,60.59965515,152.8999939,60.91027832,135.6699982,172.8500061,73.38128662,152.8557129,186.9398041,59.19722748,188.76297,217.7700043,282.6400146,26.84000015,52.11680222,57.63914871,42.84999847,63.58276367,179.2677917,69.77736664,80.32504272,56.70999908,51.76718903,75.19000244,37.56999969,65.28290558,76.58483124,66.84706116,37.18999863,245.8335724,153.6100006,193.6199951,123.6500015,328.8900146,94.11000061,120.9060135,153.6600037,72.32491302,141.7398834,73.76428223,56.0110321,590.0100098,64.32363129,73.917099,27.63606453,98.6280365,477.1499939,70.89109802,81.89691925,132.8631592,204.5658722,246.1844482,174.1333008,184.0941315,106.7855911,100.9100037,153.25,179.9400024,83.20038605,109.185791,60.07936478
