Date,APA,BKR,COG,CVX,COP,DVN,FANG,EOG,XOM,HAL,HES,HFC,KMI,MRO,MPC,NOV,OXY,OKE,PSX,PXD,SLB,FTI,VLO,WMB
3/3/17,47.50353241,37.04419327,21.03892708,96.54525757,43.03601456,39.64638519,98.93619537,92.84220123,66.88620758,49.58744812,47.11139297,24.66841125,17.85043716,15.44621944,44.53645325,39.40861511,53.72563553,42.90392303,67.97669983,187.3155823,69.79914093,30.40172005,55.0971756,23.45119095
3/6/17,47.59472275,37.09367752,21.78225327,96.22215271,43.48599625,40.18598557,99.29916382,94.25501251,67.1863327,49.52300644,47.11139297,24.77379417,17.8586483,15.72306728,44.43221664,38.91088486,53.61794662,43.04841232,68.306427,187.1515656,69.81645966,30.17735291,55.39734268,23.59356308
3/7/17,46.76485062,36.74730301,21.57524872,95.06581879,42.94602585,39.83844757,99.89135742,93.74639893,66.93487549,48.75899887,45.70812607,24.07123756,17.75195694,15.54168415,43.56354904,38.35460281,53.59309006,43.0255928,67.23046112,187.0840759,69.15045929,29.82210541,54.71363831,23.26927757
3/8/17,45.05949783,35.69577789,21.19888496,93.19528961,41.3170929,37.24109268,95.2874527,89.31952667,65.72625732,47.21255112,44.19405746,23.94829559,17.47291946,14.19563103,43.62435532,37.02731705,52.01731873,41.64920425,67.03089142,177.7366028,67.550354,29.53229904,55.75589752,22.8137989
3/9/17,46.17208481,35.50403595,21.51879501,93.56089783,41.83007813,37.28681564,96.93035126,90.13895416,66.24538422,46.84434891,44.66489792,23.71996307,17.45650101,15.34120655,42.80781555,36.7833252,52.38612366,41.45148468,66.67512512,181.1128845,68.06930542,29.44816208,55.43069839,23.05353165
3/10/17,45.80730057,34.81128311,21.36824799,94.04553223,41.10110474,36.82038879,96.91122437,89.28183746,66.1967392,46.86276245,43.77861023,24.10636902,17.64526749,15.42712688,43.3203125,36.9297142,52.46994019,41.31461334,68.42790222,178.1900024,68.06066132,29.63513184,55.50572968,23.10946465
3/13/17,45.74346161,35.05869675,21.51879501,92.97422028,41.25410461,37.51649475,96.72020721,89.43255615,66.04262543,46.83514786,44.35403824,24.48399162,17.65346909,15.1216383,44.29322815,37.18346405,52.70463181,41.04845428,68.55809021,177.8909607,67.97416687,29.71927452,56.41457748,23.05353165
3/14/17,45.89850235,34.92881012,20.99187851,91.28224182,40.44413757,36.65551758,93.94065857,89.09346008,65.69382477,45.84100342,43.77861023,24.22931671,17.26773834,14.6252203,43.44192886,36.85164261,52.83873367,39.69487762,68.1242218,172.9711914,67.7925415,29.32663155,56.23114395,22.46220589
3/15/17,46.57333755,35.69577789,21.32120705,92.57460022,41.25410461,37.66304016,98.3057785,91.41992188,66.51307678,47.44267654,45.61625671,24.86161232,17.776577,14.85433674,44.78836823,38.23932648,54.53185654,40.78990173,69.54727173,177.6305084,69.409935,29.95298767,57.30673981,23.04553795
3/16/17,46.58245468,36.02360916,20.95424652,91.70735931,41.25410461,37.29666519,98.80245209,90.26141357,66.56986237,46.8719635,45.09651947,25.02847099,17.6945076,14.84479141,44.45827866,38.25886917,53.49251556,40.48573685,69.14811707,176.8780518,68.89098358,29.74731827,57.15665054,22.87772751
3/17/17,46.71012878,36.45040894,21.02952003,91.55431366,41.11910629,37.13180161,99.99642944,90.82654572,66.51307678,46.74308777,44.79024124,24.83527184,17.46471024,14.75887012,44.11948776,38.41522217,53.71881104,40.1663475,69.36505127,178.2575531,68.80448914,29.62578583,57.44848633,22.82978058
3/20/17,46.44566727,37.36582947,21.35883904,91.53730774,41.27210236,37.13180161,99.06036377,90.62875366,66.51307678,46.61423111,44.82736206,25.06359863,17.39084625,14.77796555,43.86758423,38.31749344,53.35840225,40.48573685,68.905159,177.4857941,68.25958252,29.34532356,57.13996887,22.96562958
3/21/17,45.87113571,37.25450134,21.28356743,91.86039734,40.66012955,36.45402145,97.54165649,89.03694153,66.37518311,46.16317749,44.24265671,24.16783905,17.18566704,14.36746597,42.79043198,38.03409958,53.10695648,39.75570297,68.20232391,175.855545,68.06066132,29.78470802,55.98933792,22.66197586
3/22/17,46.0900116,37.44625092,20.9354248,92.15799713,40.18315125,36.03268814,96.63424683,89.14997864,66.31839752,45.86862183,43.47233582,24.17662239,17.21849823,14.33882618,43.05971909,37.8288765,53.23267746,40.07509613,68.40189362,175.8845062,67.7925415,29.9716835,56.33953857,22.72590256
3/23/17,45.67962646,36.59267044,21.49997711,91.71585083,40.03016663,35.80369949,95.13463593,89.30068207,66.39951324,45.75815201,43.19391632,23.74631119,17.35801888,14.01424408,42.82518005,37.53570557,52.83873367,39.73289871,68.09817505,175.1320648,67.17843628,29.36402321,55.94764709,22.69393921
3/24/17,45.81642532,36.48751831,21.8104744,91.81788635,39.68817139,35.53808212,95.25881195,89.34777832,65.88850403,45.48200607,42.78555298,23.40381432,17.35801888,13.94742107,42.45165634,37.58456802,52.66271973,40.37926865,67.04824066,174.514679,66.56435394,29.26118469,54.84703827,22.92567444
3/27/17,45.34220505,35.91846466,21.82929802,90.3639679,39.85916901,35.61135483,94.50421143,87.95376587,65.90473175,43.98159027,42.49782944,23.36868858,17.25952911,14.08106995,42.41690826,37.54547119,52.69623947,40.37166595,67.03089142,174.0226898,66.61624908,29.36402321,55.22225952,22.90170097
3/28/17,46.71012878,36.53699875,22.15862274,91.12068176,40.84012604,36.28914642,96.69156647,89.7527771,66.38330078,44.20251083,44.03847122,23.53554535,17.57960892,14.53930092,42.59063721,38.40545654,53.14048004,40.34885406,67.61226654,178.8170319,67.73197937,29.88754654,55.27228546,22.84576225
3/29/17,48.49755859,37.12460327,22.71376419,91.88591003,41.35309982,37.75463486,98.53503418,91.36341095,66.52929688,45.30711365,46.18239594,25.00212288,17.57139969,15.13118553,43.91100693,39.42177963,53.45898438,41.61878967,67.95933533,181.7019501,68.04334259,30.83175659,55.98100281,23.44507599
3/30/17,47.50353241,36.68544388,21.86693382,91.63933563,44.99792862,37.96529388,98.06697845,91.52353668,67.89199829,45.12301636,45.45848083,24.67719078,17.58781242,15.13118553,43.55485535,39.15792084,53.86968994,41.7632637,68.19361877,176.0671692,67.3254776,30.08386803,55.22225952,23.22133446
3/31/17,46.86515808,37.00090027,22.49734879,91.29073334,44.88093185,38.21259308,99.0699234,91.8814621,66.52117157,45.29789734,44.74384689,24.88795853,17.84223557,15.08345222,43.90232086,39.17747498,53.10695648,42.15869904,68.74028015,179.685379,67.550354,30.38302612,55.27228546,23.64484787
4/3/17,46.54598618,36.92049026,22.59144211,91.65634155,44.50295258,38.49654007,99.41378021,91.32574463,66.56986237,45.36233902,43.59299088,24.33469582,17.71912575,15.10254383,43.3811264,38.77680206,53.42546082,42.05984497,67.93333435,178.961731,67.20438385,30.34563065,55.22225952,23.84461594
4/4/17,47.32114029,37.2050209,23.12776375,92.38755035,44.75494003,38.91786957,101.9831696,92.54078674,66.81318665,45.61087799,44.21481705,24.38738823,17.76016617,15.40803432,43.69384384,38.61066818,53.65177155,42.53891373,68.05477905,181.2098694,67.64549255,30.50455475,54.87205505,23.90854645
4/5/17,47.14786911,37.33490753,22.99603653,92.3705368,44.19696045,38.02941132,98.32489014,91.90972137,66.94297791,45.88702011,43.81573105,23.61457825,17.62064362,15.25529003,42.94679642,38.18068695,53.16562271,42.53131104,67.30856323,181.682663,67.72335052,30.81306267,54.27172089,23.70077896
4/6/17,48.29693222,37.69365692,23.51354027,92.92321014,44.826931,39.27507782,99.97731781,92.35242462,67.33233643,46.16317749,44.77168655,23.16670227,17.85043716,15.57032299,43.29425812,38.50317764,53.03988647,42.83549881,66.70981598,183.7474213,68.00011444,31.43941879,54.25505447,24.17224503
4/7/17,48.00509644,37.903965,22.96780586,92.5575943,44.58395004,38.96366882,99.70033264,91.70249939,67.12954712,45.73054123,44.59534073,23.35990334,17.6945076,15.52259254,43.45061874,38.00478363,52.79682541,42.72902298,66.94412231,183.1588593,67.7492981,31.31788635,54.67194366,24.25214958
4/10/17,49.23624802,38.16993332,23.1748085,93.04224396,45.13292313,39.43994522,99.92957306,92.84220123,67.42967224,45.99749374,46.37730408,23.95707512,17.85043716,15.8089838,43.55485535,38.26864624,53.76072311,42.53131104,67.72507477,183.6509552,68.07796478,31.44875908,54.48851395,24.38798904
4/11/17,49.12680054,37.65036392,23.16540337,92.65113068,45.13292313,38.94534302,101.2094955,92.34968567,67.19442749,46.03430939,47.4353447,24.45764542,17.73554039,15.84717083,43.80677414,37.84841919,54.46480942,42.37162018,67.57756042,183.2746582,68.89098358,31.34592628,54.72196198,24.26014328
4/12/17,49.07209015,37.32254028,23.00544167,92.65113068,44.49394989,38.34999084,101.5533524,91.98173523,67.29987335,45.40837479,46.93415833,24.4312973,17.776577,15.6657877,43.3811264,36.92004776,54.53185654,42.07504654,67.14369202,180.3318329,68.82180023,31.15896034,54.3050766,24.27612305
4/13/17,47.7588768,36.77823257,22.58203316,90.21092987,43.75597763,37.23255157,100.3307266,90.23625183,66.26163483,44.53388977,45.88540268,24.01854515,17.55498886,15.18846416,42.77305603,36.85164261,53.71881104,41.53512955,66.52761841,175.6619263,67.59360504,30.40172005,53.92986679,24.02041626
4/17/17,47.87744522,36.87719727,22.7702179,90.27043152,44.05298233,37.56228638,100.426239,90.33060455,66.17240906,44.95731735,45.85756683,23.95707512,17.53857613,15.2934742,43.34637833,36.70505905,53.66852951,41.37544632,66.82266998,176.5785217,67.67144775,30.44845772,54.35509872,24.1163044
4/18/17,46.00793076,37.11841965,22.68553352,89.85382843,43.8189888,37.12263489,98.53503418,89.47200775,65.74248505,44.67196655,44.72526932,23.65848923,17.36622047,15.02617359,42.51247025,36.06008148,52.55374908,41.68722534,65.88551331,174.2821503,67.40331268,30.34563065,53.48796082,24.3080864
4/19/17,45.08227539,36.78441238,22.57262611,88.62095642,43.19800949,35.95025253,96.04203796,88.01902008,65.28826904,43.65941238,43.34240341,23.21061325,17.21849823,14.37701225,41.86096573,35.01443863,51.9335022,41.00283432,65.36488342,168.9079285,66.14916992,29.95298767,52.93764114,24.15625954
4/20/17,44.92647171,36.80296326,23.02426147,89.17362213,43.15301514,36.36242676,95.77458191,88.02845764,65.71006775,43.89874649,43.51874161,23.57945061,17.00510979,14.405653,42.1649971,34.8189888,51.9083519,40.90397263,65.72933197,168.3096924,66.17511749,30.06517029,53.44626617,24.180233
4/21/17,44.92647171,35.67723465,22.65730858,89.18212128,42.96402359,36.38989258,96.72975159,88.29264069,65.45048523,43.31882477,43.90854645,24.48399162,16.63579178,14.47247601,42.18237305,33.86129761,51.84967422,40.70625305,66.24995422,168.4930267,64.73070526,29.64448166,54.38845825,23.98046112
4/24/17,44.66986084,36.27721405,22.32798958,90.06639099,43.11700821,36.472332,97.19778442,88.44358826,65.79116821,43.03347397,44.23338318,25.30949402,16.93124962,14.46293163,43.5982933,34.62353516,52.02570343,40.96480179,67.25650787,169.5447083,64.0906601,29.81275749,55.71418762,23.95648766
4/25/17,46.05376053,36.67307281,22.96780586,90.7465744,43.90898132,37.17760086,99.30870819,89.88716125,66.29407501,43.28200531,45.14292145,25.25679779,17.15283966,14.90206814,43.45930862,35.00466156,52.38612366,41.61878967,67.75109863,172.0823212,64.08200836,30.0277729,54.88873291,24.61973
4/26/17,45.83380508,36.77823257,22.87371826,90.19392395,43.5039978,37.17760086,98.5827713,88.98138428,66.02641296,43.25439453,45.95037842,24.81769943,17.1692524,14.61567402,43.0857811,35.32715988,52.3274498,41.44387817,67.77713776,170.6929169,64.09933472,30.15865517,54.11330414,24.59575653
4/27/17,44.28493118,36.89575577,22.69494057,89.67527771,43.07201767,36.04185104,95.94651031,87.74541473,65.91282654,42.71129608,46.18239594,24.80014038,17.02476692,14.2051754,44.31928635,34.18378448,51.5647049,40.77090836,67.72507477,166.3028107,63.00085449,28.23284149,54.46348953,24.57177925
4/28/17,44.57819366,36.7225647,21.86693382,90.72106934,43.11700821,36.17007828,95.36387634,87.27366638,66.22917175,42.23263931,45.31926346,24.71232224,17.03302002,14.19563103,44.24978638,34.17401505,51.58146667,40.46326447,69.03530884,166.910675,62.78462601,28.16739655,53.87150192,24.47589493
5/1/17,44.71567917,36.93286133,22.39384651,90.05786896,42.73003769,36.00521469,94.52331543,86.8302002,66.56172943,42.13138199,44.52109528,24.68597412,16.95871353,14.14789581,44.18029022,33.48016357,50.97797775,40.77859879,69.03530884,166.3703308,62.53381348,28.10195732,53.66304398,24.61173439
5/2/17,44.42240143,36.8462677,22.70435143,89.58172607,42.02807236,35.58387756,93.9693222,86.67925262,66.55363464,41.69874191,43.63011169,24.88795853,16.88440514,13.97605896,44.66675186,32.92314529,50.32420349,40.22483444,68.7749939,164.4502869,61.79862595,28.75636482,53.77144241,24.23616791
5/3/17,44.72484207,36.52462769,22.81726265,90.73806763,42.37004852,34.96105194,95.78414154,86.57545471,67.08087158,41.65272141,43.50017929,23.86925697,16.74404526,14.17653656,44.51039124,33.08927536,50.4331665,40.10177994,69.06134033,164.8072968,61.86782837,29.13965607,54.11330414,24.53981781
5/4/17,43.89999771,35.61275482,22.09275627,89.11410522,41.32608795,33.87108612,90.94145203,83.59401703,66.22107697,41.05438995,42.54423904,22.86811829,16.31471443,13.52737331,43.05104065,32.49315643,48.63108444,37.94825363,67.88993073,159.8093109,61.35751724,28.9994278,53.67139435,23.59690094
5/5/17,45.17392349,36.80376816,22.74198532,89.94736481,42.09106445,34.82365799,95.18238068,85.74517822,66.52929688,41.95648575,44.01063156,23.65848923,16.66973877,13.64193249,44.00656509,33.56811523,50.62594223,38.94810104,68.85308838,163.6494598,62.2483902,29.85015106,54.48016739,24.17224503
5/8/17,46.05376053,36.89681625,22.30916595,90.70406342,42.41504669,34.95189285,96.10889435,86.50942993,67.23497009,41.75397873,44.94802094,24.22931671,16.63671112,13.92832851,44.59725571,33.26517487,50.79358292,39.25575256,69.1047287,166.3993073,62.46462631,29.53229904,55.1221962,24.47589493
5/9/17,46.23705292,36.3509407,22.41266441,89.34368134,41.64108276,34.70458984,95.1537323,86.46225739,66.76452637,41.4502182,44.39116669,24.4049511,16.43029976,13.74694347,44.70149231,32.99155045,50.19009018,38.82503891,69.07003021,163.5240173,62.51651382,29.5603466,55.55576706,24.02041626
5/10/17,46.93358994,37.26280975,23.4100399,90.55101013,42.84702682,35.29994202,97.78998566,89.19839478,67.06747437,42.16819763,45.69050217,24.79135704,16.66973877,14.03333759,45.46592712,33.30426407,51.40544891,39.31727219,69.20018005,165.2511139,62.85383224,29.9249382,55.59745789,24.57977486
5/11/17,46.80528259,36.80376816,23.34416962,90.30446625,42.91490555,34.759552,96.83481598,88.95307922,67.64064789,41.98410416,46.08958817,24.36104393,16.6036911,13.82331562,45.61359787,33.03064346,51.18751907,39.43264771,69.00061035,165.2414551,62.08406067,29.47620773,55.32229996,24.18822098
5/12/17,47.15354538,36.14002609,22.9019413,90.09190369,42.50765991,34.67710876,97.33151245,89.34934998,67.59150696,41.55146027,45.82043839,24.27322388,16.43856049,13.68011856,45.75257874,33.02087021,51.01988602,39.22497559,69.23488617,165.6081238,61.42670059,28.90594101,55.38066864,24.22817612
5/15/17,46.71362686,35.9849472,22.87366104,90.84861755,42.93300247,34.95189285,98.64963531,89.37766266,67.79619598,42.81254959,46.13599014,24.08880615,16.43029976,13.92919827,46.34733963,33.13814545,51.38868332,39.44033432,69.5212326,167.7404633,62.27433014,29.40141869,55.23742294,24.59575653
5/16/17,46.71362686,35.66858292,22.45880127,91.18870544,42.65245056,34.73206711,99.29916382,88.52850342,67.59150696,43.06108856,45.27286148,23.77265739,16.34773636,13.82381916,45.90127182,33.30426407,50.73490906,39.14038086,68.75091553,168.6474152,61.72943497,29.35467148,54.38631439,24.46790123
5/17/17,45.99876404,35.62516403,21.89308929,89.92612457,42.00085068,34.20998383,97.22645569,87.69822693,67.13297272,42.65606308,44.50253296,23.24573898,16.10004616,13.74717999,45.52517319,32.62020874,50.51697922,38.26358795,67.98934937,167.151886,61.40076065,29.24249077,53.76273727,24.04438972
5/18/17,45.75130844,35.43906784,21.75166321,90.3298111,42.00990677,33.79781342,97.06407166,86.50942993,66.93647003,42.87698746,44.34476089,23.10522652,16.05876541,13.52684116,45.42896271,33.2456398,50.53374863,38.31742096,67.88431549,166.6791382,61.78133011,29.48555565,53.54364014,23.89256096
