Date,CHTR,TTWO,DHR,WST,IDXX,AJG,KEY,PGR,AMD,CDNS,PAYC,PYPL,SNPS,ZBRA,NEM,NEE,ODFL,ROL,TDY,CHD,BWA,DG,TGT,TSLA,AAPL
2016-02-05,168.5399932861328,33.380001068115234,42.83385467529297,53.28141403198242,71.04000091552734,34.036903381347656,9.114776611328125,26.050931930541992,1.9800000190734863,20.0,26.510000228881836,35.06999969482422,41.65999984741211,57.380001068115234,22.430604934692383,24.988027572631836,39.0897102355957,10.88664436340332,78.72000122070312,40.31206512451172,27.157939910888672,67.90483856201172,59.1829833984375,32.52000045776367,21.86220932006836
2016-02-08,162.58999633789062,33.630001068115234,42.38053512573242,54.39265441894531,69.58000183105469,33.91255569458008,8.903785705566406,26.076385498046875,1.9299999475479126,19.600000381469727,24.239999771118164,33.61000061035156,41.31999969482422,54.439998626708984,23.147354125976562,25.11119842529297,39.30632019042969,10.63637638092041,78.22000122070312,40.474422454833984,26.770626068115234,66.05704498291016,59.55734634399414,29.597999572753906,22.092409133911133
2016-02-09,165.0399932861328,34.52000045776367,42.90940856933594,54.139217376708984,68.48999786376953,33.59279251098633,8.979743957519531,26.203672409057617,1.899999976158142,19.81999969482422,22.5,32.70000076293945,40.959999084472656,54.68000030517578,22.329524993896484,25.370738983154297,40.041507720947266,10.377765655517578,78.0,41.049644470214844,27.305484771728516,65.8769760131836,59.438255310058594,29.649999618530273,22.087757110595703
2016-02-10,161.0800018310547,34.459999084472656,42.91948699951172,54.256187438964844,69.66000366210938,33.7526741027832,8.878467559814453,26.229127883911133,1.840000033378601,20.440000534057617,23.579999923706055,32.900001525878906,41.369998931884766,57.79999923706055,22.338714599609375,25.016626358032227,39.30632019042969,10.50706958770752,79.30999755859375,41.017173767089844,27.987890243530273,66.01912689208984,58.50233459472656,28.733999252319336,21.920339584350586
2016-02-11,159.52999877929688,35.06999969482422,42.10350036621094,53.26191711425781,67.2699966430664,33.59279251098633,8.439607620239258,25.652101516723633,1.8600000143051147,20.149999618530273,24.360000610351562,33.52000045776367,41.34000015258789,57.63999938964844,23.009521484375,24.611919403076172,38.67616271972656,10.365252494812012,77.51000213623047,40.344154357910156,27.840341567993164,65.14734649658203,57.898258209228516,30.0939998626709,21.787796020507812
2016-02-12,167.75,34.130001068115234,42.77341079711914,53.78829574584961,67.8499984741211,34.187904357910156,8.853148460388184,26.62795066833496,1.8300000429153442,20.280000686645508,24.329999923706055,34.29999923706055,41.91999816894531,59.310001373291016,23.68951416015625,24.561336517333984,40.008689880371094,10.71562671661377,78.93000030517578,41.25704574584961,29.26970863342285,66.7677230834961,60.00864028930664,30.20800018310547,21.85523223876953
2016-02-16,168.92999267578125,34.630001068115234,43.564205169677734,54.889801025390625,69.41000366210938,34.64089584350586,9.207612991333008,26.85706329345703,1.8300000429153442,20.610000610351562,26.040000915527344,35.459999084472656,42.959999084472656,64.38999938964844,22.568437576293945,24.710901260375977,41.006446838378906,11.19113540649414,81.63999938964844,41.75074768066406,29.87834358215332,69.21253204345703,61.33835220336914,31.034000396728516,22.47142791748047
2016-02-17,171.91000366210938,34.349998474121094,43.85634231567383,55.435672760009766,71.5199966430664,34.9873046875,9.224492073059082,27.20497703552246,1.899999976158142,20.950000762939453,27.260000228881836,36.36000061035156,43.61000061035156,67.05000305175781,22.82573699951172,24.5085506439209,41.026145935058594,11.232844352722168,82.36000061035156,41.86252975463867,30.975727081298828,70.3780746459961,61.85307312011719,33.736000061035156,22.81556510925293
2016-02-18,171.94000244140625,34.0,43.65486526489258,54.7728157043457,70.62999725341797,35.28042221069336,8.979743957519531,27.11163330078125,1.909999966621399,20.780000686645508,27.809999465942383,36.310001373291016,44.0,66.76000213623047,23.03708839416504,25.14638900756836,41.24932098388672,11.211991310119629,82.19000244140625,41.69020462036133,30.09966468811035,68.79559326171875,62.22197341918945,33.354000091552734,22.38306999206543
2016-02-19,173.57000732421875,34.66999816894531,43.6447868347168,57.716651916503906,71.33999633789062,35.022830963134766,9.030380249023438,27.077695846557617,1.909999966621399,20.950000762939453,27.950000762939453,35.7599983215332,44.47999954223633,67.2699966430664,22.82573699951172,25.238773345947266,41.36747360229492,11.328782081604004,82.6500015258789,41.64361572265625,29.7861270904541,68.22703552246094,62.041805267333984,33.316001892089844,22.33191680908203
2016-02-22,177.0500030517578,35.29999923706055,44.1988525390625,57.95060348510742,71.41999816894531,35.46694564819336,9.224492073059082,27.179519653320312,2.009999990463257,21.25,29.270000457763672,36.0,44.720001220703125,68.30999755859375,23.08303451538086,25.44771385192871,41.90574645996094,11.433061599731445,83.5999984741211,41.997596740722656,30.311758041381836,68.96615600585938,62.170475006103516,35.54800033569336,22.527231216430664
2016-02-23,174.38999938964844,34.88999938964844,43.982269287109375,58.13581466674805,71.69999694824219,35.12942123413086,8.971303939819336,27.09466552734375,1.9700000286102295,21.100000381469727,29.309999465942383,35.47999954223633,44.099998474121094,68.86000061035156,23.331134796142578,25.540090560913086,41.66943359375,11.291242599487305,83.16000366210938,42.346920013427734,29.620134353637695,70.22647857666016,63.4744758605957,35.44200134277344,22.018001556396484
2016-02-24,175.7899932861328,35.349998474121094,43.92182922363281,60.1828498840332,72.05999755859375,35.21824264526367,8.89534854888916,27.02678108215332,2.0199999809265137,21.299999237060547,30.209999084472656,36.470001220703125,44.220001220703125,70.04000091552734,23.505733489990234,25.7063045501709,41.63003921508789,11.466432571411133,83.01000213623047,42.67295455932617,29.88755989074707,71.1456069946289,66.00521087646484,35.79999923706055,22.345863342285156
2016-02-25,183.0399932861328,35.70000076293945,44.45573806762695,60.923675537109375,73.16000366210938,35.53800582885742,9.021940231323242,27.29831886291504,2.0299999713897705,21.610000610351562,30.260000228881836,36.7400016784668,44.54999923706055,59.779998779296875,23.753835678100586,25.67084312438965,41.81385040283203,11.54568099975586,83.31999969482422,42.947757720947266,30.06277084350586,72.27326965332031,67.48933410644531,37.486000061035156,22.499330520629883
2016-02-26,181.2100067138672,35.810001373291016,44.86371612548828,61.323333740234375,73.4800033569336,35.58241653442383,9.111183166503906,27.247404098510742,2.069999933242798,21.6299991607666,31.84000015258789,37.4900016784668,45.20000076293945,59.529998779296875,23.294384002685547,24.93511199951172,42.5424690246582,11.57905101776123,84.45999908447266,42.710208892822266,30.59052276611328,72.036376953125,67.283447265625,38.06800079345703,22.534208297729492
2016-02-29,179.55999755859375,35.9900016784668,44.9644775390625,60.45579147338867,73.16000366210938,35.39588928222656,8.966695785522461,27.0861759185791,2.140000104904175,21.549999237060547,31.8799991607666,38.13999938964844,44.75,61.779998779296875,23.735456466674805,25.001588821411133,42.37835693359375,11.483114242553711,85.18000030517578,42.272403717041016,30.2572078704834,70.359130859375,67.30060577392578,38.38600158691406,22.483057022094727
2016-03-01,184.3300018310547,37.5,45.634368896484375,61.995941162109375,75.4800033569336,36.07094192504883,9.264167785644531,27.63774299621582,2.180000066757202,21.969999313354492,33.13999938964844,39.25,45.880001068115234,62.88999938964844,23.331134796142578,24.95284080505371,44.111305236816406,11.75423812866211,86.36000061035156,42.37487030029297,31.62748908996582,71.59100341796875,69.4538803100586,37.27000045776367,23.37596321105957
2016-03-02,181.8800048828125,37.31999969482422,45.5789680480957,62.210391998291016,75.58999633789062,36.14266586303711,9.612638473510742,27.943225860595703,2.319999933242798,22.170000076293945,33.2599983215332,39.15999984741211,45.88999938964844,65.4800033569336,24.112213134765625,24.89965057373047,43.809356689453125,11.75423812866211,87.41999816894531,42.54719543457031,32.15522384643555,70.8708267211914,69.5739974975586,37.667999267578125,23.42711639404297
2016-03-03,183.6699981689453,36.56999969482422,45.75022888183594,62.532066345214844,75.5,36.48338317871094,9.748627662658691,28.418424606323242,2.4600000381469727,22.15999984741211,32.630001068115234,39.02000045776367,45.869998931884766,66.51000213623047,24.64518165588379,24.73566246032715,44.13755798339844,11.9210844039917,86.5,42.7335090637207,32.47001647949219,71.0887680053711,68.38153076171875,39.14799880981445,23.601511001586914
2016-03-04,184.77999877929688,36.0,45.68977355957031,62.87323760986328,76.43000030517578,36.76133346557617,9.816618919372559,28.16385269165039,2.369999885559082,22.299999237060547,32.709999084472656,39.040000915527344,46.220001220703125,65.41000366210938,23.992753982543945,25.327354431152344,44.70864486694336,11.958621978759766,87.47000122070312,42.747467041015625,32.40521240234375,70.95610809326172,69.59972381591797,40.20800018310547,23.952627182006836
2016-03-07,185.3000030517578,34.650001525878906,45.45306396484375,63.22415542602539,77.7699966430664,36.9227294921875,9.723129272460938,28.282655715942383,2.4700000286102295,22.270000457763672,33.060001373291016,38.97999954223633,46.130001068115234,67.44000244140625,24.378700256347656,25.362810134887695,45.10249710083008,12.129640579223633,90.26000213623047,42.221168518066406,32.83110427856445,70.67184448242188,69.33377838134766,41.05799865722656,23.687551498413086
