Date,TSLA,AAPL,SQ
2019-02-20,60.512001037597656,42.12531280517578,75.97000122070312
2019-02-21,58.24599838256836,41.88778305053711,74.43000030517578
2019-02-22,58.94200134277344,42.35549545288086,76.08000183105469
2019-02-25,59.75400161743164,42.66402816772461,77.12999725341797
2019-02-26,59.571998596191406,42.68851089477539,77.94999694824219
2019-02-27,62.948001861572266,42.82074737548828,79.31999969482422
2019-02-28,63.97600173950195,42.39957046508789,81.23999786376953
2019-03-01,58.95800018310547,42.84523391723633,77.45999908447266
2019-03-04,57.071998596191406,43.06071853637695,74.69000244140625
2019-03-05,55.30799865722656,42.982357025146484,76.04000091552734
2019-03-06,55.24800109863281,42.735042572021484,75.13999938964844
2019-03-07,55.31800079345703,42.24039840698242,74.11000061035156
2019-03-08,56.827999114990234,42.340797424316406,74.4000015258789
2019-03-11,58.183998107910156,43.807579040527344,75.52999877929688
2019-03-12,56.672000885009766,44.299774169921875,76.7699966430664
2019-03-13,57.79199981689453,44.49566650390625,77.8499984741211
2019-03-14,57.992000579833984,44.99030303955078,77.37999725341797
2019-03-15,55.08599853515625,45.5755500793457,76.6500015258789
2019-03-18,53.89799880981445,46.04081726074219,75.2300033569336
2019-03-19,53.49399948120117,45.67595291137695,76.80999755859375
2019-03-20,54.720001220703125,46.075096130371094,75.26000213623047
2019-03-21,54.80400085449219,47.772056579589844,78.52999877929688
2019-03-22,52.90599822998047,46.782772064208984,75.08999633789062
2019-03-25,52.08399963378906,46.21711349487305,74.55000305175781
2019-03-26,53.55400085449219,45.739620208740234,73.93000030517578
2019-03-27,54.965999603271484,46.151004791259766,72.97000122070312
2019-03-28,55.7239990234375,46.21221923828125,74.26000213623047
2019-03-29,55.97200012207031,46.5134162902832,74.91999816894531
2019-04-01,57.83599853515625,46.82930374145508,76.31999969482422
2019-04-02,57.17599868774414,47.51003646850586,75.5999984741211
2019-04-03,58.36199951171875,47.835731506347656,77.05000305175781
2019-04-04,53.555999755859375,47.91897201538086,74.5199966430664
2019-04-05,54.992000579833984,48.2397575378418,75.02999877929688
2019-04-08,54.63999938964844,48.998870849609375,75.0
2019-04-09,54.46200180053711,48.8519401550293,74.5999984741211
2019-04-10,55.21200180053711,49.12619400024414,74.73999786376953
2019-04-11,53.683998107910156,48.717262268066406,75.5
2019-04-12,53.540000915527344,48.69766616821289,75.27999877929688
2019-04-15,53.2760009765625,48.78582000732422,74.38999938964844
2019-04-16,54.672000885009766,48.79072189331055,73.48999786376953
2019-04-17,54.24599838256836,49.74082565307617,72.76000213623047
2019-04-18,54.652000427246094,49.919586181640625,70.73999786376953
2019-04-22,52.54999923706055,50.08364486694336,72.58000183105469
2019-04-23,52.779998779296875,50.806026458740234,72.44999694824219
2019-04-24,51.731998443603516,50.727664947509766,71.98999786376953
2019-04-25,49.5260009765625,50.26729965209961,72.6500015258789
2019-04-26,47.02799987792969,50.02732467651367,71.55000305175781
2019-04-29,48.29399871826172,50.10323715209961,72.72000122070312
2019-04-30,47.737998962402344,49.1384391784668,72.81999969482422
2019-05-01,46.801998138427734,51.5504264831543,73.62000274658203
2019-05-02,48.81999969482422,51.21495056152344,67.73999786376953
2019-05-03,51.00600051879883,51.851619720458984,68.5199966430664
2019-05-06,51.06800079345703,51.0508918762207,70.13999938964844
2019-05-07,49.4119987487793,49.67470932006836,68.41999816894531
2019-05-08,48.96799850463867,49.68449783325195,67.25
2019-05-09,48.395999908447266,49.15068435668945,66.38999938964844
2019-05-10,47.90399932861328,48.469783782958984,65.98999786376953
2019-05-13,45.402000427246094,45.652740478515625,62.38999938964844
2019-05-14,46.46200180053711,46.37543487548828,64.11000061035156
2019-05-15,46.38999938964844,46.930973052978516,65.2300033569336
2019-05-16,45.66600036621094,46.724491119384766,66.4000015258789
2019-05-17,42.20600128173828,46.45901107788086,65.30999755859375
2019-05-20,41.071998596191406,45.006248474121094,64.38999938964844
2019-05-21,41.01599884033203,45.869056701660156,65.91999816894531
2019-05-22,38.54600143432617,44.93004608154297,66.45999908447266
2019-05-23,39.097999572753906,44.16310119628906,63.75
2019-05-24,38.125999450683594,43.99348831176758,64.66000366210938
2019-05-28,37.7400016784668,43.81158447265625,65.81999969482422
2019-05-29,37.97200012207031,43.60264205932617,63.22999954223633
2019-05-30,37.64400100708008,43.828792572021484,63.66999816894531
2019-05-31,37.03200149536133,43.03481674194336,61.95000076293945
2019-06-03,35.79399871826172,42.5997200012207,60.619998931884766
2019-06-04,38.720001220703125,44.15818405151367,63.38999938964844
2019-06-05,39.31800079345703,44.87104415893555,64.93000030517578
2019-06-06,41.189998626708984,45.52982711791992,65.7699966430664
2019-06-07,40.900001525878906,46.74169921875,68.45999908447266
2019-06-10,42.57600021362305,47.33903121948242,70.37000274658203
2019-06-11,43.41999816894531,47.8871955871582,70.18000030517578
2019-06-12,41.85200119018555,47.73478698730469,70.45999908447266
2019-06-13,42.78200149536133,47.72495651245117,72.18000030517578
2019-06-14,42.98400115966797,47.37836837768555,71.58999633789062
2019-06-17,45.00600051879883,47.66104507446289,72.20999908447266
2019-06-18,44.948001861572266,48.78196716308594,71.81999969482422
2019-06-19,45.2859992980957,48.63938903808594,72.66000366210938
2019-06-20,43.92399978637695,49.030235290527344,74.41999816894531
2019-06-21,44.37200164794922,48.86307907104492,72.87000274658203
2019-06-24,44.72800064086914,48.81391906738281,72.70999908447266
2019-06-25,43.95199966430664,48.07402038574219,69.87000274658203
2019-06-26,43.854000091552734,49.11381149291992,69.94999694824219
2019-06-27,44.56800079345703,49.099063873291016,71.27999877929688
2019-06-28,44.69200134277344,48.65167999267578,72.52999877929688
2019-07-01,45.433998107910156,49.543983459472656,73.19999694824219
2019-07-02,44.90999984741211,49.834049224853516,73.97000122070312
2019-07-03,46.97999954223633,50.24702072143555,74.26000213623047
2019-07-05,46.619998931884766,50.20277404785156,74.30999755859375
2019-07-08,46.06800079345703,49.16789245605469,73.43000030517578
2019-07-09,46.012001037597656,49.4677848815918,77.95999908447266
2019-07-10,47.784000396728516,49.95695495605469,78.37000274658203
2019-07-11,47.720001220703125,49.59315490722656,79.44000244140625
2019-07-12,49.01599884033203,49.97416305541992,82.27999877929688
2019-07-15,50.70000076293945,50.44367980957031,82.16999816894531
2019-07-16,50.47600173950195,50.269142150878906,80.58999633789062
2019-07-17,50.97200012207031,49.9864616394043,80.87000274658203
2019-07-18,50.70800018310547,50.554290771484375,81.05999755859375
2019-07-19,51.63600158691406,49.79964065551758,78.51000213623047
2019-07-22,51.13600158691406,50.9377555847168,78.56999969482422
2019-07-23,52.034000396728516,51.335975646972656,78.83999633789062
2019-07-24,52.97600173950195,51.294189453125,80.43000030517578
2019-07-25,45.763999938964844,50.88859939575195,80.0199966430664
2019-07-26,45.608001708984375,51.06558609008789,81.80999755859375
2019-07-29,47.15399932861328,51.54246139526367,80.19999694824219
2019-07-30,48.45199966430664,51.321231842041016,80.48999786376953
2019-07-31,48.321998596191406,52.3683967590332,80.41000366210938
2019-08-01,46.77000045776367,51.235191345214844,80.9800033569336
2019-08-02,46.86800003051758,50.15115737915039,69.5999984741211
2019-08-05,45.66400146484375,47.52585220336914,64.8499984741211
2019-08-06,46.150001525878906,48.42552947998047,64.5999984741211
2019-08-07,46.683998107910156,48.92699432373047,65.0
2019-08-08,47.65999984741211,50.00612258911133,66.2699966430664
2019-08-09,47.00199890136719,49.594051361083984,65.01000213623047
2019-08-12,45.801998138427734,49.46820831298828,62.29999923706055
2019-08-13,47.0,51.563106536865234,63.0
2019-08-14,43.92399978637695,50.02832794189453,61.54999923706055
2019-08-15,43.12799835205078,49.779109954833984,62.0
2019-08-16,43.987998962402344,50.953636169433594,62.869998931884766
2019-08-19,45.36600112915039,51.90362548828125,64.08000183105469
2019-08-20,45.172000885009766,51.906089782714844,64.37000274658203
2019-08-21,44.16600036621094,52.46867752075195,65.41000366210938
2019-08-22,44.43000030517578,52.42426300048828,64.68000030517578
2019-08-23,42.279998779296875,50.00118637084961,61.779998779296875
2019-08-26,43.0,50.951171875,62.79999923706055
2019-08-27,42.816001892089844,50.376243591308594,61.75
2019-08-28,43.11800003051758,50.714290618896484,62.150001525878906
2019-08-29,44.34199905395508,51.572975158691406,62.84000015258789
2019-08-30,45.12200164794922,51.50635528564453,61.84000015258789
2019-09-03,45.00199890136719,50.75623321533203,61.130001068115234
2019-09-04,44.13600158691406,51.61738967895508,61.16999816894531
2019-09-05,45.91600036621094,52.62659454345703,63.02000045776367
2019-09-06,45.4900016784668,52.62165832519531,62.0
2019-09-09,46.358001708984375,52.84619903564453,61.470001220703125
2019-09-10,47.108001708984375,53.4704704284668,60.54999923706055
2019-09-11,49.41999816894531,55.170570373535156,59.20000076293945
2019-09-12,49.17399978637695,55.04719543457031,57.790000915527344
2019-09-13,49.040000915527344,53.97630310058594,58.290000915527344
2019-09-16,48.5620002746582,54.26007080078125,59.25
2019-09-17,48.95800018310547,54.45746994018555,59.599998474121094
2019-09-18,48.698001861572266,54.96823501586914,59.75
2019-09-19,49.31999969482422,54.52162551879883,59.029998779296875
2019-09-20,48.124000549316406,53.72462463378906,57.849998474121094
2019-09-23,48.24599838256836,53.96890640258789,56.7599983215332
2019-09-24,44.641998291015625,53.712284088134766,57.5
2019-09-25,45.7400016784668,54.53889846801758,58.5099983215332
2019-09-26,48.512001037597656,54.25760269165039,60.79999923706055
2019-09-27,48.42599868774414,53.993587493896484,60.75
2019-09-30,48.17399978637695,55.264339447021484,61.95000076293945
2019-10-01,48.9379997253418,55.417320251464844,61.630001068115234
2019-10-02,48.625999450683594,54.02812576293945,60.08000183105469
2019-10-03,46.60599899291992,54.48707962036133,62.04999923706055
2019-10-04,46.2859992980957,56.01445388793945,62.650001525878906
2019-10-07,47.54399871826172,56.02679443359375,62.25
2019-10-08,48.0099983215332,55.37043762207031,60.79999923706055
2019-10-09,48.90599822998047,56.01939010620117,62.220001220703125
2019-10-10,48.948001861572266,56.774444580078125,62.029998779296875
2019-10-11,49.577999114990234,58.2845458984375,61.540000915527344
2019-10-14,51.391998291015625,58.200645446777344,61.83000183105469
2019-10-15,51.577999114990234,58.06494140625,64.29000091552734
2019-10-16,51.95000076293945,57.830528259277344,63.0
2019-10-17,52.39400100708008,58.0550651550293,63.400001525878906
2019-10-18,51.38999938964844,58.333900451660156,60.45000076293945
2019-10-21,50.70000076293945,59.34556198120117,61.150001525878906
2019-10-22,51.11600112915039,59.20985794067383,58.83000183105469
2019-10-23,50.93600082397461,60.0043830871582,58.36000061035156
2019-10-24,59.93600082397461,60.10308074951172,61.720001220703125
2019-10-25,65.6259994506836,60.84333419799805,62.88999938964844
2019-10-28,65.54199981689453,61.452796936035156,62.79999923706055
2019-10-29,63.24399948120117,60.03152847290039,62.40999984741211
2019-10-30,63.00199890136719,60.02412414550781,62.15999984741211
2019-10-31,62.98400115966797,61.38124084472656,61.43000030517578
2019-11-01,62.6619987487793,63.123294830322266,62.599998474121094
2019-11-04,63.49399948120117,63.53782653808594,62.380001068115234
2019-11-05,63.444000244140625,63.446533203125,61.060001373291016
2019-11-06,65.31600189208984,63.47367477416992,61.34000015258789
2019-11-07,67.10800170898438,64.20624542236328,64.41000366210938
2019-11-08,67.4280014038086,64.3819580078125,62.45000076293945
2019-11-11,69.01799774169922,64.89179229736328,63.790000915527344
2019-11-12,69.98600006103516,64.83238220214844,61.540000915527344
2019-11-13,69.22200012207031,65.4535903930664,61.5099983215332
2019-11-14,69.87000274658203,65.00069427490234,62.9900016784668
2019-11-15,70.43399810791016,65.7728500366211,64.69999694824219
2019-11-18,69.99800109863281,66.1044921875,65.73999786376953
2019-11-19,71.90399932861328,65.90401458740234,66.37000274658203
2019-11-20,70.44400024414062,65.13680267333984,67.16999816894531
2019-11-21,70.96600341796875,64.84477233886719,67.41999816894531
2019-11-22,66.60800170898438,64.78783416748047,67.75
2019-11-25,67.26799774169922,65.92381286621094,68.25
2019-11-26,65.78399658203125,65.4090347290039,68.94000244140625
2019-11-27,66.25800323486328,66.28763580322266,69.6500015258789
2019-11-29,65.98799896240234,66.1416015625,69.12000274658203
2019-12-02,66.9739990234375,65.37686920166016,66.87999725341797
2019-12-03,67.23999786376953,64.21118927001953,67.04000091552734
2019-12-04,66.60600280761719,64.77793884277344,67.77999877929688
2019-12-05,66.0739974975586,65.7282943725586,67.13999938964844
2019-12-06,67.1780014038086,66.9979248046875,67.9800033569336
2019-12-09,67.90599822998047,66.05994415283203,67.05999755859375
2019-12-10,69.76799774169922,66.4460220336914,65.83999633789062
2019-12-11,70.54000091552734,67.01276397705078,65.75
2019-12-12,71.93599700927734,67.18354797363281,65.86000061035156
2019-12-13,71.6780014038086,68.09677124023438,64.80000305175781
2019-12-16,76.30000305175781,69.26245880126953,66.52999877929688
2019-12-17,75.7979965209961,69.39857482910156,65.55000305175781
2019-12-18,78.62999725341797,69.23274993896484,65.13999938964844
2019-12-19,80.80799865722656,69.30204772949219,64.55000305175781
2019-12-20,81.11799621582031,69.15850830078125,63.630001068115234
2019-12-23,83.84400177001953,70.28706359863281,62.79999923706055
2019-12-24,85.05000305175781,70.3538818359375,63.959999084472656
2019-12-26,86.18800354003906,71.7497329711914,64.02999877929688
2019-12-27,86.07599639892578,71.72248840332031,63.79999923706055
2019-12-30,82.94000244140625,72.14817810058594,61.79999923706055
2019-12-31,83.66600036621094,72.67533874511719,62.560001373291016
2020-01-02,86.052001953125,74.33351135253906,63.83000183105469
2020-01-03,88.60199737548828,73.61083984375,63.0
2020-01-06,90.30799865722656,74.19739532470703,62.56999969482422
2020-01-07,93.81199645996094,73.84844207763672,64.58999633789062
2020-01-08,98.4280014038086,75.03638458251953,67.5999984741211
2020-01-09,96.26799774169922,76.63021850585938,67.93000030517578
2020-01-10,95.62999725341797,76.80345916748047,67.98999786376953
2020-01-13,104.97200012207031,78.44432067871094,68.66000366210938
2020-01-14,107.58399963378906,77.38506317138672,68.16999816894531
2020-01-15,103.69999694824219,77.05342864990234,70.36000061035156
2020-01-16,102.697998046875,78.01863098144531,69.5199966430664
2020-01-17,102.0999984741211,78.88236999511719,69.37999725341797
2020-01-21,109.44000244140625,78.3478012084961,68.30999755859375
2020-01-22,113.91200256347656,78.6274642944336,68.69000244140625
2020-01-23,114.44000244140625,79.00611877441406,69.29000091552734
2020-01-24,112.96399688720703,78.77843475341797,71.13999938964844
2020-01-27,111.60399627685547,76.46192932128906,71.05000305175781
2020-01-28,113.37999725341797,78.62499237060547,74.80000305175781
2020-01-29,116.197998046875,80.27079010009766,76.16000366210938
2020-01-30,128.16200256347656,80.15447235107422,76.0999984741211
2020-01-31,130.11399841308594,76.60051727294922,74.69000244140625
2020-02-03,156.0,76.3901596069336,79.80000305175781
2020-02-04,177.41200256347656,78.91207885742188,80.9000015258789
2020-02-05,146.94000244140625,79.55554962158203,78.25
2020-02-06,149.79200744628906,80.4861068725586,78.51000213623047
2020-02-07,149.61399841308594,79.39208984375,78.86000061035156
2020-02-10,154.25599670410156,79.7691650390625,80.16999816894531
2020-02-11,154.87600708007812,79.28788757324219,79.87999725341797
2020-02-12,153.45799255371094,81.1707992553711,80.0
2020-02-13,160.8000030517578,80.5927734375,80.98999786376953
2020-02-14,160.00599670410156,80.61262512207031,81.86000061035156
2020-02-18,171.67999267578125,79.13656616210938,82.41999816894531
2020-02-19,183.48399353027344,80.28268432617188,85.23999786376953
2020-02-20,179.8820037841797,79.45906829833984,85.69999694824219
2020-02-21,180.1999969482422,77.66050720214844,83.48999786376953
2020-02-24,166.75799560546875,73.97160339355469,80.20999908447266
2020-02-25,159.98199462890625,71.46601867675781,77.05000305175781
2020-02-26,155.75999450683594,72.59973907470703,76.58999633789062
2020-02-27,135.8000030517578,67.85401916503906,79.30999755859375
2020-02-28,133.59800720214844,67.8143310546875,83.33000183105469
2020-03-02,148.7239990234375,74.12789154052734,80.66999816894531
2020-03-03,149.1020050048828,71.77363586425781,78.83999633789062
2020-03-04,149.89999389648438,75.10282897949219,79.26000213623047
2020-03-05,144.9080047607422,72.6667251586914,76.31999969482422
