Date,MO,ADM,CPB,CHD,KO,CL,CAG,STZ,COST,COTY,EL,GIS,HRL,SJM,K,KMB,KHC,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WBA,WMT
5/10/17,55.64305878,37.22536469,51.00708389,48.1105957,38.52231598,65.66951752,33.97578812,168.2603149,160.9438324,17.7613945,90.59619141,48.8763504,31.88711548,112.0275116,62.36261749,114.4462891,75.22859955,27.6340847,47.03741455,85.1151886,40.80239487,47.84999847,100.9485397,90.43086243,77.63072968,49.60085297,121.1865616,97.02745819,53.7491951,75.74155426,71.40097046
5/11/17,55.77759933,36.99650192,51.13128281,47.92144012,38.6107254,65.5049057,33.87639618,168.9426117,160.8592987,17.44979095,89.45988464,48.80694962,31.85931969,111.7593842,62.04664993,113.524704,75.18650055,28.1051178,47.07034683,85.72956085,41.18045425,47.88000107,101.1274796,90.72460938,77.34349823,50.02828979,120.7041626,96.95465088,53.75845337,75.63538361,70.87034607
5/12/17,55.91213989,36.93489075,50.75870895,47.65563202,38.53999329,65.16648102,33.84928131,169.207901,160.5023651,17.43198204,89.48878479,48.79827118,31.87786293,111.5001678,62.16953659,113.4183502,74.90858459,27.2646389,46.76921082,85.95880127,41.37408829,47.61999893,101.0111694,91.14889526,77.36143494,49.06429291,120.2855072,97.42784882,53.9344101,75.41425323,70.4793396
5/15/17,55.927948,37.09332657,50.99821854,47.70310211,38.6637764,65.532341,34.20168304,170.8282166,161.1504974,17.06696129,89.18062592,48.89369965,31.98902321,111.5269928,62.33629608,113.4272156,75.32967377,26.91367531,47.1973877,86.27059937,42.24085236,47.45999908,101.9326248,91.67925262,77.48712158,49.14614105,120.8225021,98.13760376,53.77698135,75.15769958,71.01927948
5/16/17,56.14953995,37.16429138,50.66113281,46.97212219,38.76987076,65.4683075,33.94868469,172.6570587,160.6150665,16.79987144,88.49691772,48.65947342,31.66477585,111.5180435,61.74822617,112.913269,75.04334259,26.6181221,46.81156158,86.26141357,41.96421814,46.81000137,101.7984467,92.62574768,77.40633392,49.28255463,118.9658127,97.55522919,53.573246,75.09104919,69.92081451
5/17/17,55.83299255,36.82723236,50.92724991,47.19046402,38.84060669,69.22740173,33.99385834,171.2072601,158.8774109,16.61290932,88.68950653,48.60742188,31.67404556,112.429718,61.90621948,113.3917847,75.89118958,26.41493225,47.21619797,85.30774689,41.36486435,46.79999924,101.7537079,92.81341553,77.42428589,49.47353363,119.4390717,98.97475433,53.73067474,72.62089539,69.93013
5/18/17,55.82507706,36.64096832,50.5103302,47.16198349,38.72566223,67.61767578,34.04807663,171.3588409,160.3520966,16.58620262,87.99617767,48.50331497,31.63699722,112.528038,61.51122665,112.2929611,76.44229889,26.86749268,47.10328293,84.84008789,41.49396133,46.81000137,102.0131454,92.67470551,77.07424164,49.50082397,118.9931107,100.7855377,53.5547142,72.3720932,72.18293762
5/19/17,56.10998154,36.80949402,49.4813118,47.21894836,38.81408691,68.43165588,34.08422089,173.3488007,161.2162018,16.69303894,88.9495163,48.78091812,32.26695251,112.626358,62.34506607,112.7183075,76.54402924,26.99679565,47.51732635,86.3164444,42.16707993,47.68999863,101.7089615,93.62120056,77.40633392,49.63724136,120.2855072,101.8956757,54.23075485,71.62572479,73.32794952
5/22/17,57.0121727,36.80949402,50.99821854,47.48474884,39.06164169,67.93776703,34.39145279,174.4858704,161.9300385,16.74645615,89.50803375,49.19733429,32.61898422,113.4754486,62.59082794,112.6119766,77.30708313,27.04297447,48.11958313,87.27010345,42.51747513,48.34000015,102.6125259,94.82879639,77.37940216,49.97372055,120.6586838,102.6145325,54.11961365,72.27436829,73.12315369
5/23/17,57.0833931,38.17543793,51.5570755,47.76005936,39.24731827,67.5353241,34.68060684,171.3778229,161.9958191,16.89780426,88.58359528,49.17998505,32.61898422,113.9938507,62.85416794,112.3638535,77.89211273,26.89520454,48.2419281,86.97666168,42.46215439,49.43000031,102.9256439,95.02462006,77.26272583,49.31892776,119.8486176,103.5184937,54.10110092,72.18550873,73.06730652
5/24/17,57.65319824,37.74082184,51.78771973,48.15876389,39.81316757,68.23046112,34.82518387,169.4542542,162.5030518,16.82658005,89.58507538,49.37083054,32.7950058,114.1815338,63.65289307,113.453804,78.50256348,26.90443802,48.70304871,86.60071564,42.51747513,49.88999939,103.8292236,95.81607819,77.63970184,49.30983734,120.8498154,104.6347504,54.11036301,71.59906769,72.7507782
5/25/17,58.67409897,37.80290222,52.18691635,48.60494232,40.14914703,68.93470001,35.07819748,170.6955719,164.1185608,16.67522812,90.12433624,49.30143356,30.69204712,114.4049988,63.79332733,114.6678391,78.68908691,27.00603485,49.01828766,86.80245209,42.90475082,50.75999832,105.14431,97.48876953,77.96281433,49.36440277,122.9886551,105.5039673,53.80475998,71.75012207,72.8997345
5/26/17,58.88779068,37.65212631,52.30222321,48.51001358,40.1314621,69.00787354,35.26795578,171.4441528,167.0584869,17.08303833,90.55924988,49.72652435,30.68277359,114.5569382,63.74067307,114.7653198,78.84169769,27.19999504,49.15942764,88.21155548,42.82176208,50.90000153,105.4842606,97.77433777,78.3128891,49.50082397,122.8612289,106.0986862,54.02701569,72.1944046,72.7321701
5/30/17,59.41008759,37.35055542,51.34418106,48.91821671,40.16683197,69.59323883,34.80711746,171.0461884,168.0541077,16.91274643,90.83952332,49.07587814,30.82174683,114.1994171,63.36935806,114.2868195,78.39234924,27.48630905,48.80184174,87.75104523,42.7480011,50.70999908,105.5737228,97.87225342,78.44752502,49.29165268,122.8066177,105.696106,53.86432648,71.22588348,72.7507782
5/31/17,59.70291901,36.88045502,51.14015961,49.04162598,40.2021904,69.84017944,34.82518387,173.1687317,169.4723816,16.97548294,90.98449707,49.22336578,31.15526009,114.2709274,63.29863358,114.9602737,78.17189026,27.50477791,49.00416946,87.29976654,42.96007538,50.56000137,105.271965,97.7498703,79.0668335,49.61904144,123.5347595,105.4673691,53.30652618,71.99001312,73.16969299
6/1/17,59.67125702,37.09332657,51.41514587,49.60172653,40.4851265,70.14199829,36.0992775,175.0070343,169.6602173,17.31606865,91.39041901,49.92605591,31.41464996,116.3981552,64.48327637,115.1906967,78.6212616,27.93886757,49.62523651,88.95753479,43.29203033,50.97000122,105.5962372,98.6473999,79.1027298,50.38297272,123.5711441,105.9705963,54.36633301,73.02073669,74.2960968
6/2/17,59.44966507,37.44812393,51.21112061,49.90550613,40.57352829,70.52613831,35.77397919,175.0828247,169.9796295,17.10992813,92.90779114,49.92605591,31.59992981,116.6483994,64.50980377,115.7666702,79.30801392,27.82803345,49.60171509,89.20619965,43.51333237,51.27000046,105.9925766,99.37359619,79.51563263,50.6830864,124.3538818,106.0254822,53.81784821,73.83821106,74.11923218
6/5/17,59.40218735,37.19975662,50.98934937,49.95297623,40.66195679,70.63589478,35.95470428,174.8364563,171.0221863,17.03822708,93.07209778,49.83062363,31.64624786,116.6394806,64.49211884,115.9084702,79.22324371,27.79109383,49.59230423,88.64440155,43.33814621,51.11000061,106.1817169,99.52046204,79.65024567,50.44664001,124.6087646,105.6137619,54.17111206,74.08699036,74.71501923
6/6/17,59.56837845,37.20863342,51.06919479,50.14283752,40.6531105,70.42553711,35.63843536,176.0872498,170.4304657,17.10096169,93.00445557,49.90870667,31.96124077,116.657341,64.39486694,116.0502472,79.02822876,27.53248978,49.53584671,88.43257904,43.16294479,50.75,106.0195999,99.54494476,79.70411682,50.11014175,124.7361603,105.6595078,55.19373703,72.3720932,73.47689819
6/7/17,59.83745575,37.17315292,50.87401962,50.56053543,40.23756027,70.5718689,35.62939835,174.8648834,171.1349182,16.87689781,93.27507019,50.05618668,32.40590668,116.9790955,64.65124512,116.2377167,79.50302887,27.44012451,49.83697891,82.68566132,43.11683655,50.84999847,105.4341049,99.78973389,79.67718506,49.7918396,125.1912155,105.6595078,56.21635818,72.3809967,73.68169403
6/8/17,59.52089691,37.26185226,50.26193619,50.14283752,39.90158463,69.31884766,35.34024429,173.8320313,170.392868,16.57215881,92.83049011,49.62242508,31.66477585,114.8608246,63.87329102,114.3182831,78.48560333,27.89269066,49.17354584,80.27268982,42.77566147,50.47999954,104.3892212,98.81874847,78.85140228,50.01010132,124.2446289,104.1315231,56.26284027,72.38987732,73.47689819
6/9/17,59.71876526,37.27071762,50.15549469,50.31370926,40.06957626,69.30055237,35.023983,171.5104675,169.4254456,16.79622841,93.12041473,49.52699661,32.21136475,113.654213,64.23573303,114.9610672,77.01035309,28.42837906,49.12179184,80.49372101,42.06564331,50.04999924,104.4342651,98.0109787,79.12968445,50.19198608,124.8180618,104.3236694,56.47665787,71.96337128,73.9330368
6/12/17,59.67125702,37.63438797,50.46596909,50.2187767,40.07841873,69.09932709,34.96976089,169.7480011,168.7303772,17.29814339,92.79180908,49.65712357,32.17431259,114.4496918,64.60705566,115.0057068,77.36643219,27.73567772,49.18766785,81.28577423,41.8351326,50.63999939,104.695488,97.23583221,79.20146179,50.31021881,124.8635788,103.9393845,56.96008301,72.69198608,73.76546478
6/13/17,59.79892349,37.57229233,50.53694153,50.12385178,40.14081192,69.22740173,35.22277069,170.1365356,169.5475159,17.33399582,93.4006958,50.46391296,32.12797928,114.6195221,64.80155182,115.4967194,77.65470123,28.00352097,49.3946991,81.9488678,42.084095,50.54999924,104.7765427,96.84417725,79.03992462,50.36479187,125.1275177,104.4974823,57.99200439,72.6831131,74.02611542
6/14/17,60.43720245,37.29733276,50.55467606,50.48459244,40.38149643,69.40116119,35.20469666,170.4681702,170.6371002,17.2174778,93.90327454,50.96708679,32.16504288,113.9402237,64.96949768,116.3894882,77.544487,27.96657944,49.5970192,81.15682983,42.16707993,50.75,105.7223511,97.70907593,79.38098145,50.40115356,126.6110611,104.6622086,58.11285019,73.64273834,74.37986755
6/15/17,60.96378708,37.57229233,50.52806854,50.83584595,40.33692551,69.83102417,35.47578049,170.8472137,169.1248627,17.02925682,94.28022003,51.03648376,32.05387115,113.6452637,64.62473297,116.7912292,77.70558929,22.68359375,49.6534729,80.71473694,42.30540085,51.29999924,105.5782166,98.32919312,80.22470856,50.50119781,127.5667419,105.1105347,57.60154724,73.35839081,73.45828247
6/16/17,61.65790176,37.74968338,48.83374405,50.50357437,40.39041519,69.79443359,34.34626007,171.3967896,156.9613495,17.07407379,94.23187256,49.53567123,31.45170593,111.4733582,63.54616928,116.2466507,75.80640411,20.58702278,47.91255951,79.98719788,41.66915512,50.31000137,105.2629623,99.41438293,80.47602844,49.45534134,126.9659882,102.3199081,57.27616501,69.69758606,70.04181671
6/19/17,62.00098801,37.6432457,48.62970734,51.02570343,40.45281601,70.33408356,33.90350723,173.6709442,154.3595734,17.30710602,94.89875031,49.55302048,31.82226181,110.9728546,63.44010544,118.5410538,76.17945099,20.91027832,48.06783676,79.73852539,41.93656921,50.86000061,105.6502762,100.2792892,80.65552521,49.56447983,128.4677429,102.7499237,57.22968674,70.91488647,70.28386688
6/20/17,61.69779968,36.79175186,48.49665451,50.81685257,40.6578331,69.83102417,34.12940598,174.8743744,153.0069885,17.08303833,93.79695892,49.22336578,31.44244194,109.3729706,62.84775543,118.7106934,75.69618225,20.67014503,47.5690918,79.81220245,41.5216217,50.83000183,106.2447815,99.63468933,80.44908905,48.98243332,127.5302811,102.1003113,57.07164383,69.57318115,70.32110596
6/21/17,61.45843887,36.5877533,47.99101257,50.33269882,40.31018829,69.21823883,34.04807663,174.8269958,153.2417908,17.01133347,94.06757355,48.76357269,31.49802399,108.6579132,62.30849457,117.6929169,75.79790497,20.66090965,47.06092834,78.99251556,41.47551727,51.18999863,105.7673798,98.91049957,80.24265289,48.51861954,126.8203888,102.082016,57.0623436,69.41325378,70.97276306
6/22/17,61.01964188,36.39262009,47.85795593,50.16181946,40.1764679,69.08104706,33.51494598,174.4573975,150.0858612,17.10096169,94.21253967,48.5813942,31.88711548,108.3540573,62.24661255,117.6215057,75.5435791,20.83639336,46.91507339,79.15830231,41.35564423,50.84999847,104.6234207,98.51548767,79.91054535,48.00024414,126.8567963,101.1213074,57.37843323,67.85829163,70.30247498
6/23/17,61.02760315,36.50792313,47.52973938,50.35168839,40.33692551,69.43775177,33.64145279,174.8933411,147.5874329,17.15473938,93.7389679,48.52933884,32.36884689,107.898201,62.37920761,118.1125259,75.33158875,20.8733387,47.15974808,79.66484833,41.40175629,51.99000168,105.353035,98.3920517,80.26060486,45.3992424,126.4290314,100.4716949,58.37316132,67.83162689,69.66946411
6/26/17,61.05952454,36.63210297,47.71603012,50.39915085,40.49738693,69.41030884,34.02097321,172.9034424,150.4709473,17.20851707,93.26540375,48.72887802,32.239151,109.0959015,62.75935745,119.2016983,75.40790558,20.88257217,47.24444199,79.52670288,41.40175629,51.52000046,105.4971466,98.35089874,80.20674896,45.4265213,126.7839813,100.9017334,58.34527206,68.88899994,70.28386688
6/27/17,60.14199448,36.36601257,46.90877151,50.0099411,40.15864944,68.93470001,33.43362045,172.7233887,149.5880585,16.86792946,93.17842102,48.16498184,31.63699722,107.4066238,61.30066681,117.3626099,74.19548798,21.03034782,46.3598671,79.55432129,40.54420853,50.29999924,104.4342651,97.22343445,79.53358459,44.80810547,124.6360321,98.98029327,57.35983658,68.64909363,70.75862885
6/28/17,60.50900269,36.49018478,46.91764832,49.91500092,40.39933014,68.67860413,33.76796341,174.0499573,150.4427795,16.85897255,93.56500244,48.945755,31.69257736,107.0848618,61.46863174,117.3983002,74.45832062,21.56604004,46.55748367,80.51213837,40.78499222,51.04999924,104.8305893,97.8735733,79.31814575,45.35376358,123.9625244,98.51368713,57.23897552,68.49804688,71.22410583
6/29/17,59.36010742,36.03782272,46.1192894,49.18403625,39.96253204,67.79144287,32.60230255,182.6823578,149.0432587,16.93963432,92.41488647,47.68784714,31.46097183,105.4849777,60.72602081,115.1664047,72.71173859,21.46443748,44.86833191,79.62799835,39.93298721,49.90999985,103.7496796,96.35111237,78.07950592,45.34467316,121.2502594,97.55297089,57.23897552,69.63539124,70.68416595
6/30/17,59.41594696,36.70305634,46.26121902,49.25048065,39.98035431,67.80058289,32.31314087,183.5730896,150.2173767,16.81415367,92.76283264,48.06087494,31.59992981,105.7620621,61.40675354,115.264595,72.60999298,21.53833008,45.87994385,79.5174942,39.99781036,49.68000031,104.0289001,96.65559387,78.2231369,45.77212143,121.2685013,98.23918915,58.22441864,69.5820694,70.45143127
7/3/17,59.46382141,36.77401733,46.29669189,49.38338852,39.90013504,67.62680054,32.07820511,181.6779175,149.1747894,17.15473938,92.59851837,47.87001801,31.63699722,105.601181,60.78790283,114.6575241,71.61800385,21.75075531,45.78113174,79.58194733,40.00707626,49.72000122,103.9838715,96.20298767,78.75267792,45.9630928,121.7599564,97.57125854,58.17793655,69.42212677,70.15354919
7/5/17,59.52765274,37.07557678,46.12815857,49.1555481,39.95361328,67.46216583,31.54507828,183.7531128,148.4233398,16.9037838,92.51152039,47.54903412,31.24788857,103.9476624,59.85080338,114.8628769,71.04146576,21.4552021,45.52235031,79.60958099,39.93298721,49.50999832,103.8577728,97.55262756,78.68984985,45.20330429,122.0512085,97.26933289,57.23897552,69.87528229,70.11629486
7/6/17,59.29627228,36.45470428,45.84428024,49.31692886,39.57921982,67.17862701,30.84026146,183.6014862,147.5498047,16.84104538,91.66103363,47.11135864,30.7105732,102.8840637,58.83414459,112.8273621,70.21906281,21.36284256,45.26703644,79.38854218,39.87742233,50.33000183,103.7046432,97.39626312,78.42060089,44.95614243,121.7508621,97.37914276,55.97464752,69.05782318,70.25592804
7/7/17,59.24042511,36.57888412,45.75557709,49.36439896,39.57030106,67.07801819,30.19869614,183.3740997,144.7508392,16.84104538,91.11979675,46.94504547,30.75689697,103.1343079,58.80760956,113.2023163,70.40557861,21.39055061,45.27176285,79.32408142,40.0255928,50.70000076,104.046936,97.02594757,78.67191315,45.26737976,122.3060684,96.9033432,55.98394775,68.83569336,70.12561035
7/10/17,58.79362488,36.19748688,45.20558548,49.65868759,39.56138992,66.84022522,30.02700996,183.658371,141.8296967,16.51838493,91.11013794,46.74371719,30.24736977,102.2584,58.23297501,113.389801,70.176651,20.88257217,44.90296936,78.84515381,39.86816406,50.50999832,102.929985,97.23989868,78.16928101,45.19414139,121.5050964,96.04328156,55.11006927,68.56024933,68.17069244
7/11/17,58.58619308,35.73625183,45.65219879,49.53527832,39.516819,66.21829987,29.88242722,183.7246704,141.9329987,16.33016586,90.71389008,46.85751343,30.13619995,102.2941513,57.76442337,112.3184814,71.00757599,20.90104485,45.50816727,79.13066101,39.81259537,49.97999954,102.4525833,96.45809937,77.88204956,45.07514572,120.1216812,95.21067047,54.45930481,68.67575073,68.39412689
7/12/17,58.95319366,36.27731705,45.90229034,49.26947021,39.67727661,66.10853577,30.16254997,186.7664185,142.5341492,16.26742554,91.35175323,46.77872467,30.21957207,102.9287643,58.11805344,111.3275146,71.81300354,21.05805588,45.95733643,79.8950882,40.04411697,50.41999817,103.3803482,97.29751587,78.05258179,45.95394516,119.6848145,95.91519928,55.70503616,68.88011169,68.83164215
7/13/17,58.62607956,36.70305634,45.8665657,49.36439896,39.60596466,66.06280518,30.28905106,185.9609833,144.2717743,16.36601448,91.55473328,46.63867188,30.46170998,103.9834061,58.36558533,110.6133194,71.94019318,21.16889381,45.83440399,80.11611176,40.09042358,50.81000137,102.7047958,96.70498657,77.8192215,46.12787628,119.0659256,95.88774109,56.60681152,69.31552124,69.86496735
7/14/17,58.98511124,36.79175186,46.20598221,49.95297623,39.82881546,66.66981506,30.34327698,187.9224854,143.7082367,16.47356796,92.11528015,47.04133224,30.57345581,104.3498688,58.68385696,111.1578979,72.6184845,21.25201416,46.1795578,80.94499969,40.39603424,51.66999817,103.524498,98.03816223,78.17823029,46.2926445,120.0488968,96.50077057,57.07164383,70.1151886,71.06581879
7/17/17,58.53831863,36.89818954,46.25958633,50.62699127,39.8733902,66.76178741,30.25291061,186.2926331,143.5579529,16.52734566,92.97544098,47.40023041,30.90871429,105.9765701,59.01094437,111.3185959,72.57608795,21.12270737,45.99516678,80.59502411,40.46085739,51.54000092,103.524498,97.93119049,78.58215332,46.42996597,120.4244232,97.25105286,57.33194733,70.35511017,71.09375
7/18/17,58.50639725,36.52566528,45.54501343,50.91178894,39.81990814,66.69740295,30.10833168,186.8421936,142.2993317,16.58112144,93.06244659,46.98006058,30.57345581,104.1085587,58.5777626,111.2114639,72.57608795,20.82715225,45.92897415,80.69634247,40.56272507,51.84000015,103.5965576,98.45786285,79.56049347,46.12787628,120.4702377,96.88504791,56.56033707,69.90194702,70.9355011
7/19/17,58.68193054,36.61436462,46.9562912,50.26625443,39.96253204,66.66981506,30.58724976,187.9034729,142.0551147,16.76037788,93.69065094,47.13762283,30.37788963,104.3588181,58.65732956,110.657959,72.65239716,21.18735886,43.53181076,81.53443146,40.87759399,52.22999954,103.8937912,100.0873108,79.92234802,46.68627167,119.5634079,97.06803894,56.82993317,70.69275665,70.6282959
7/20/17,58.71383286,36.73853302,46.37569427,50.30422211,39.95361328,66.30193329,30.49688339,187.7329102,141.8202972,16.93066978,93.85494232,47.41773605,30.66658592,105.6905594,59.01094437,110.4437027,72.83044434,21.48291206,43.72566605,80.62265015,40.57198715,52.36999893,104.046936,98.63891602,80.14850616,46.52149963,119.8931427,97.24189758,56.64399719,70.90599823,70.76793671
7/21/17,58.57819748,36.59662247,46.44714737,50.56053543,40.14081192,67.38718414,30.61435318,188.111969,141.3037109,16.95755768,94.66678619,47.57530212,30.94596672,105.8961334,59.42645264,111.845314,73.0508728,21.48291206,44.28831863,81.02790833,40.77573013,52.58000183,105.0557861,98.40850067,80.15755463,46.75951004,121.1297455,97.34252167,57.5271759,70.10630798,70.88896179
7/24/17,57.95588303,36.70305634,46.45609283,50.12385178,39.97144699,66.08119202,30.57821083,185.7240906,141.8296967,17.19059181,94.47349548,47.68909836,31.02046967,106.906105,59.08166504,110.5329666,73.10174561,21.4552021,44.42068863,81.00948334,40.51642227,52.72999954,104.6054001,97.8406601,79.76856232,47.18976212,120.2870483,96.34522247,57.27616501,70.72829437,71.57784271
7/25/17,57.63673019,37.21751022,46.9205513,50.62699127,40.32801819,66.26514435,30.86736107,183.5162201,143.8678894,17.50428963,95.43996429,48.24931717,31.76547432,108.1663361,59.73586655,111.3096771,74.11917114,21.87082863,44.82731628,81.58049011,40.9702034,53.38999939,104.8936462,96.96011353,80.63698578,47.57422638,121.7068024,98.30323029,58.30808258,71.13702393,73.09520721
7/26/17,57.22984314,36.99576187,46.99202347,50.94974899,40.7737236,67.13887787,30.56917763,183.2414246,142.8534851,17.75524712,95.60426331,48.2580719,31.67234421,107.8892822,59.50601578,109.13134,74.32266235,21.90776825,44.77530289,82.00411987,40.95168686,53.56999969,105.5602036,96.82020569,80.78172302,47.70238113,122.2197647,96.98569489,58.59627914,69.9108429,73.44897461
7/27/17,59.00903702,37.05784988,47.40289307,51.07316208,41.11246872,67.09288025,31.23571777,184.2648315,143.25737,18.23027229,96.19384766,48.57320023,31.97035789,109.1584549,59.83312607,110.8900681,74.77202606,22.1201973,45.03535461,82.49224854,40.9702034,54.02999878,105.6953049,97.26460266,82.03007507,48.11433029,122.8975677,97.39743805,58.90306473,69.99967194,74.26818085
7/28/17,53.40813446,37.05784988,47.20638657,50.59851074,41.01440811,66.71579742,31.13569641,184.3880157,143.6049347,18.40952873,95.68158722,48.43314362,31.80272675,109.4176407,59.80660248,109.3187943,74.30570221,22.42498589,45.16301346,82.06859589,40.68311691,53.40999985,105.0377655,97.52793884,81.60492706,47.83054352,121.6152115,97.04973602,58.56838989,70.74606323,74.2960968
7/31/17,51.83636856,37.41264343,47.18852615,50.64596939,40.86286545,66.40310669,31.13569641,183.2130127,148.8835754,18.35574913,95.67193604,48.72200394,31.82135773,108.9528809,60.1160202,109.9526749,74.1530838,22.64664841,45.05899811,81.9488678,40.76647186,52.75,105.0377655,96.04662323,82.15673828,48.16924286,122.2747116,96.35438538,58.90306473,71.67903137,74.46366119
8/1/17,52.25923157,38.40604782,46.91161728,50.32320404,40.73807144,65.9432373,30.76286697,184.5396118,150.0201416,18.13168144,95.30465698,48.31934357,31.79341316,107.9160843,59.63862991,108.6402969,73.483284,22.72053528,45.03535461,82.14228058,40.39603424,53.11999893,104.4162445,95.36357117,82.41001892,48.13264465,121.9449692,96.66545868,58.47542953,72.08777618,74.93843842
8/2/17,52.29912567,37.687603,47.08134079,50.05740356,40.64001083,65.86968231,31.1084137,183.364624,151.4854126,18.08687019,95.1886673,49.0809021,31.81204224,107.9786606,59.62094498,108.3456955,73.65286255,22.74823952,45.21501923,84.5736618,40.84055328,53.04000092,104.1370087,94.19498444,82.35575867,48.22417831,120.8824081,96.61057281,59.15407562,71.99891663,74.96635437
8/3/17,52.29114151,37.80290222,47.34930801,49.14606094,40.71132278,65.85127258,31.19934845,182.9192505,148.3200378,17.8628006,94.87939453,49.21220016,31.59785843,108.3004074,62.20240402,108.6313782,73.34762573,22.22179222,45.0022583,83.68952942,40.20155716,53.13999939,104.7585449,94.21967316,82.19291687,47.69322968,123.4105301,96.56481171,58.79150772,72.01670074,75.28286743
8/4/17,52.27518082,37.77629089,47.50115585,47.83599854,40.55978012,65.74091339,30.89926147,183.658371,146.9393158,17.66561508,95.27568054,49.16844177,31.35571671,108.5685577,61.54820251,108.309967,73.47480774,22.2864399,44.68546677,83.35797119,40.26638031,52.70999908,104.8215942,94.44187164,82.02104187,47.90378952,123.190712,95.94264984,58.84729004,72.02558136,74.91980743
8/7/17,52.65017319,37.6432457,47.55474091,47.74106598,40.68458557,65.9800415,31.07203865,185.2450256,147.4183502,17.96139336,97.16030884,49.35226059,31.84929085,109.5517197,61.98139572,108.3992844,73.78000641,22.50810814,44.94078827,82.7501297,40.73868561,52.86999893,105.353035,95.34712219,82.71759033,48.04109573,124.1158447,96.66545868,62.19404221,72.42542267,75.66455078
