Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY,SPGSLG
6/21/17,107.0882416,122.0110397,3.89547801,171.0340271,110.8516235,35.13999939,87.99048615,105.5345917,25.10640526,408.4898376,59.8695755,237.4085541,68.97702026,108.5382309,27.53024673,16.10450172,26.25577354,14.03191185,96.64741516,52.77218628,186.2989502,47.16505432,52.09092712,129.8748322,35.29689026,58.46028519,61.72851181,64.90975952,29.67684174,
6/22/17,108.6534119,122.2539215,3.881308794,170.4098663,110.6035614,35.29999924,88.20270538,106.722168,24.91259956,412.0461426,59.45629883,235.1279144,68.28804779,109.2950668,27.63853073,16.16511536,26.30975342,14.29620934,95.86678314,52.39945984,185.3161163,46.65441895,52.36020279,130.0333557,34.88319778,58.82390976,62.30137253,65.19582367,29.83506966,
6/23/17,108.4824829,123.1974411,3.876881599,170.5681,111.2503204,35.34999847,88.29115295,106.8285294,24.80689049,406.2250977,59.60705948,236.7848969,69.56002045,110.0519562,27.81345749,16.20840263,26.61819267,14.40833664,95.76153564,53.19945526,187.0097656,47.04590225,53.04640198,130.6972046,34.91840363,59.27016449,62.73436356,65.14533997,30.01088524,
6/26/17,109.0941696,123.7392578,3.875110388,170.9021759,111.3920822,36.47999954,88.21156311,106.4828949,24.70998764,410.3615417,59.54497528,236.5265656,69.56884003,112.4017105,27.80513,16.4075489,26.79554367,14.79277325,95.25281525,53.69036102,186.465683,48.06715775,54.2450943,131.5790405,34.97122192,59.44372177,63.11404419,65.3388443,29.56257057,
6/27/17,109.3820267,126.8126526,3.808695078,169.4956512,109.6378632,36.40000153,90.1217041,103.3721466,24.37523842,405.8320313,58.89754868,232.0900421,69.17136383,112.1552887,27.28034973,16.28632927,26.42541504,14.96897316,93.60386658,53.38127518,184.5175629,47.65015411,54.12349319,134.4920044,34.5134964,58.81563187,62.52119827,64.36288452,28.87690735,
6/28/17,109.1917801,125.6729584,3.777700663,170.5052032,109.9855042,37.13000107,89.47614288,102.2377472,24.45451927,403.1274719,58.86207962,233.4084778,68.85337067,112.7625427,27.27201843,16.27757454,26.77241325,15.0570755,93.19164276,53.80854416,183.7891998,48.34801102,54.85312653,133.1147766,34.36386108,58.75780106,62.28805161,64.38812256,29.18457603,
6/29/17,107.7966309,124.075531,3.780358553,170.0447083,109.798317,36.65000153,88.45918274,100.0841827,24.35761833,394.2555237,58.80001068,233.3546143,68.4823761,112.3929214,26.63894653,16.17255592,26.36373138,15.02504063,92.62151337,53.35399246,182.1482544,47.64068222,54.70545959,133.2832031,34.50469208,57.19586945,62.18148422,62.68019485,29.07029915,
6/30/17,109.1374283,123.6084671,3.805152893,170.1864166,109.6557007,36.40000153,88.59183502,100.1018982,24.62189865,401.6300354,58.3831749,230.7446442,68.8975296,111.2312317,26.62228584,15.98878193,26.49481583,14.69666576,92.42855072,53.30854034,182.9906616,47.13669586,54.41013336,133.6597137,34.30224991,57.41900635,62.54784012,62.97465897,29.44828987,
7/3/17,109.572258,122.7583618,3.823749065,172.0550232,111.37603,36.93999863,87.82246399,100.4209518,24.745224,395.640625,59.03945541,234.3053589,69.33033752,113.5633926,27.11374664,16.46135521,26.89578819,15.44450378,92.88465881,53.80854416,186.676239,47.87988281,55.42641449,133.0453949,34.59272003,57.83222198,63.83344269,63.7402916,29.61531067,
7/5/17,109.0287018,123.5430832,3.875110388,171.576828,109.628952,36.77000046,87.55715942,98.37369537,24.3311882,396.875885,59.22570419,232.9420929,68.3587265,111.1168213,26.78055573,16.37384415,26.61819267,14.50970364,92.37593079,53.20854568,182.5782318,47.16231918,54.4188118,133.1742249,34.63673019,57.17108917,62.68106461,63.17658234,29.1933651,
7/6/17,107.0356674,122.8798065,3.786556244,166.6616974,106.9370346,36.15999985,86.99118042,96.92024231,24.07572365,391.5883484,57.54949951,227.8387451,67.05142975,110.3423615,25.94756699,16.01503563,26.27120018,14.59911919,89.06928253,52.07219315,180.2088928,46.23974609,53.60231781,133.1246796,33.77613449,55.87363052,61.53535843,61.47706223,28.18245125,
7/7/17,107.3799133,124.3744507,3.776815891,167.6447601,107.0796356,36.61000061,87.96395874,97.62039185,24.40166283,396.1459351,57.62932587,229.3724518,67.59906769,111.1344147,25.99754906,15.98003387,26.54879379,14.98117161,89.78849792,52.49946594,181.6743622,46.71811676,54.18429565,135.4233398,33.86485291,55.75793076,62.56116867,61.33403778,28.13850021,
7/10/17,106.1840897,122.5715332,3.771502256,165.4661407,105.1632309,36.77000046,87.69865417,97.54062653,24.17262268,399.6928101,57.40761185,226.9956512,66.03562164,109.7967072,25.73098755,15.68248177,25.80083275,14.81859493,88.26233673,52.07219315,178.462616,45.78699493,53.36779404,133.2534943,33.56320572,55.31992722,62.28805161,61.02275467,28.32310677,
7/11/17,106.7638855,122.3099594,3.756448269,164.9967651,104.9136276,36.65000153,86.92045593,97.13294983,24.2166729,403.3894653,57.123806,225.7758636,65.47914124,109.8671036,25.78096962,15.76999855,25.70829773,14.88362503,87.35016632,51.76309967,178.3660889,46.03472137,53.33304977,132.3716583,33.49222183,55.30339813,62.66774368,61.09005737,28.57802582,
7/12/17,107.860054,125.065773,3.805152893,165.5812836,106.2952499,36.88999939,88.47685242,99.25995636,24.57784653,409.0700378,57.69141006,227.8118439,66.62745667,110.3687668,26.21412468,15.79625225,26.20951271,14.93239403,88.33232117,52.53582764,181.1303253,46.70103455,53.99319839,134.9972992,33.71403122,56.03064346,63.43377304,62.01552963,28.94722939,
7/13/17,107.5611115,125.3086243,3.790983677,165.5635681,107.2935944,36.93999863,88.70678711,99.70307922,24.35761833,408.2558899,57.65593338,226.2512207,66.75110626,111.4776382,26.09750366,15.84875965,26.17095566,15.22502899,88.25268555,52.31764221,179.7350311,47.09397507,54.2450943,134.6604156,33.53659058,55.7992363,63.64691544,61.670578,28.76263046,
7/14/17,108.747879,127.0835495,3.830833673,166.2366333,108.4791031,37.15999985,89.40539551,99.64103699,24.51618576,409.6222839,58.05502319,227.3813019,67.73156738,112.8857498,26.45569229,15.88376331,26.81867027,15.40386009,88.84553528,52.79946518,182.2447357,48.05073547,55.2005806,135.2350769,33.85598373,56.23723602,63.88006592,62.04917908,29.14062309,
7/17/17,109.7353439,126.4856644,3.863598585,168.3000488,108.3542938,36.91999817,85.61164093,99.88920593,24.79808044,407.5446777,58.75564957,231.2200317,68.36756134,113.5369949,26.66393471,16.17255592,26.78783798,15.38760185,89.57992554,53.19945526,182.1658173,48.24720383,55.55670929,134.7496033,34.20199585,56.85705948,64.63276672,62.13331604,29.36038399,
7/18/17,109.3457794,127.2143173,3.834375858,166.8476715,106.197197,37.13999939,85.46131134,100.1550751,24.9830761,410.1650391,58.57827759,232.1259003,68.43820953,113.2729721,26.70558929,16.29508209,26.7415638,15.47701931,89.29677582,54.65398026,181.8323517,48.33262634,55.22663498,136.2259216,34.25522995,56.74134827,63.93255997,62.30158615,29.07909203,
7/19/17,110.6050186,126.5043411,3.87245369,168.4151764,107.284668,37.81999969,87.24765778,99.57014465,25.36187363,412.2426453,59.56272888,236.3233643,69.59534454,114.3466415,26.78888321,16.28633118,26.94976234,15.50140381,89.63303375,54.65398026,182.323761,48.82807922,56.00839233,137.1869812,34.70771027,56.63392639,66.37979126,62.3689003,29.72958946,
7/20/17,110.5869064,127.270401,3.887507677,168.3709106,105.9030457,37.88999939,86.01842499,99.35744476,24.64832306,412.907074,59.56272888,236.9332581,69.10069275,114.4082718,26.43902969,15.79625225,26.74928093,15.47701931,89.37641907,53.7903595,182.1131287,48.96475601,56.02575302,134.5613556,34.84078598,56.52648544,65.25917053,62.00711441,29.88781929,
7/21/17,109.617569,127.8869324,3.916730642,169.2830811,105.9921875,37.90000153,87.69865417,99.66763306,24.46333122,413.1223755,59.56272888,237.5431671,69.75431824,114.8306808,26.3140831,15.71748924,26.98831367,15.35508728,89.53568268,53.62672043,183.3504791,48.95620346,55.79124069,135.3440704,34.92951202,56.73308945,64.83894348,62.20062256,30.26581001,
7/24/17,109.1827011,128.0457306,3.868026257,167.520752,106.0813293,38.29000092,87.67211914,100.3677673,24.58665276,413.2720947,59.11040878,235.6686096,69.46285248,115.517128,26.10583878,15.72623825,26.9034977,15.37947273,90.34973145,54.81761932,183.4031372,48.83662033,55.86071396,134.9279327,34.72545624,56.23723602,64.36104584,61.544384,30.00209808,
7/25/17,108.8384628,127.6253357,3.845888138,166.3517303,106.3130798,38.41999817,87.99048615,99.64990234,24.42809105,408.9297485,58.59601974,234.4937134,70.20482635,116.2827835,26.40570831,16.13755417,26.88036156,15.98912239,89.73035431,54.79034424,182.2798615,49.05871964,56.36451721,134.2046356,34.31733322,56.11328125,64.36104584,61.4265976,29.99330139,
7/26/17,109.4545059,128.7930603,3.885736465,169.2565155,107.2935944,38.34000015,88.04354095,100.4297867,25.03593254,411.8121948,59.74008942,239.5970459,70.9291153,116.7844162,26.64727402,15.76999855,26.95747185,16.04602814,90.4647522,55.58124542,184.3332825,49.47730255,57.04203415,134.3235474,34.76981354,56.26203918,64.31984711,61.6621666,29.81748962,
7/27/17,109.4816742,125.9812393,3.897248745,168.7517242,108.0423203,37.68999863,88.60066986,101.1653824,25.32663727,414.4606018,59.864254,236.8167267,67.57259369,118.8349838,26.58064079,16.34758949,26.80325317,17.08650017,91.0487442,55.59943008,173.9960175,49.5029068,58.36234283,134.7496033,34.31733322,55.70834351,65.08613586,61.24149323,30.09000206,
7/28/17,109.0740128,129.2320862,4.007941246,170.4786682,109.0406647,37.63000107,88.94554901,100.3057327,25.43235207,419.1679077,60.05049896,237.372757,68.82686615,116.8812103,26.51399994,16.37384415,27.13481903,16.59064674,91.76545715,55.95397186,177.9975281,49.04164886,57.467659,136.3745117,34.88514328,55.46868515,65.06142426,61.47706223,28.95602226,
7/31/17,109.8440475,127.3544693,4.033620834,170.3458405,107.7749176,37.99000168,88.94554901,102.2200317,25.18568611,421.8164063,60.36090088,234.7179565,70.22247314,116.7228317,26.36406517,16.33008385,28.09098625,16.40368843,91.60618591,55.28125763,180.3931885,48.92162323,57.51978683,136.2853394,34.68109512,55.65875244,65.38277435,61.74629974,29.02634621,
8/1/17,109.6266327,127.0181656,4.038049221,170.1421204,108.6306458,37.72000122,89.21968079,104.2140884,25.44996262,424.015625,60.16579056,236.0632935,70.03699493,118.2805252,25.19787788,16.54887199,28.43026161,16.75322342,91.91587067,55.76306915,177.9887695,49.50465012,58.45788574,136.1664581,34.68996048,54.54309845,65.51462555,60.84606934,29.20215797,
8/2/17,109.1827011,128.8864899,4.028307915,169.4070587,108.5949707,37.79999924,90.03327179,103.8064194,25.45877457,426.2523499,60.09484863,236.2964783,70.01049042,116.9076233,25.01461983,16.31258202,28.46881676,16.28988838,91.88933563,55.63579178,177.453476,48.95592117,57.41553879,136.7312164,34.62784958,54.55963898,64.8966217,60.93861389,28.45495987,
8/3/17,109.4182434,128.1204376,4.031851292,166.3251953,110.2707367,37.43999863,89.24623108,102.5834045,25.29139519,420.5342407,59.68688583,236.1260834,68.20856476,117.030838,25.32666779,16.09379768,28.83894348,16.20047188,91.96897125,55.56306458,175.8037109,48.90448761,57.4416008,137.0879059,34.40605164,54.91498184,65.71862793,61.46865845,28.8856945,
8/4/17,109.2642593,128.5127869,4.040706158,166.3783112,110.7253418,37.31999969,90.21897888,102.0959549,25.27378273,416.9967957,59.70462418,234.9869995,68.67670441,117.6116943,25.17486191,16.32133675,28.53050423,16.51749039,91.80970001,55.78124619,176.8128662,49.25600052,57.96278,138.6732025,34.28184891,54.38607407,65.98431396,61.16212082,28.81537247,
8/7/17,109.2370758,128.9799042,4.038049221,166.8831177,109.4150391,37.47999954,89.44962311,101.5287552,25.03593254,415.7333984,59.63365555,234.5475159,68.78270721,117.4092865,24.93028259,16.4000988,28.62303734,16.63129234,92.03975677,55.13580322,176.4530945,49.25600052,57.97146225,138.2372437,34.36169815,54.25386047,65.801651,61.23875046,28.76263046,
8/8/17,109.2733002,127.6347046,4.082325459,166.9805145,109.6022263,36.81999969,88.45918274,100.8286209,25.31782913,413.2065125,59.55384827,235.6058655,68.01422882,116.6876144,24.97245216,15.93627453,28.66930389,16.63942337,92.34059143,55.25397491,176.1020508,49.12739182,57.79773712,136.949173,34.29072571,54.0968399,65.17893982,61.25579071,28.53407288,
8/9/17,109.4635544,128.7743988,4.073470592,167.6181641,108.4523621,36.88000107,89.11357117,101.395813,25.12402344,419.0837097,59.73122787,237.372757,67.65206146,116.8284378,24.77847672,15.72623825,29.54063988,16.66380692,92.98651123,55.21761703,176.2776184,49.28172684,58.07569504,137.7517548,34.44154358,54.22907257,64.66412354,60.65974808,28.50770569,
8/10/17,108.611969,127.8215256,4.050447464,167.4233246,108.0958023,35.65000153,89.06051636,100.0132675,24.89498329,411.288147,59.49176788,235.4623566,67.33409882,116.2035751,24.61823273,15.60372066,29.17052078,16.63129234,92.44678497,54.49035263,176.0757446,48.88733292,57.68481827,137.7418518,34.42380524,53.55141068,63.63456726,60.11480331,28.23519707,
8/11/17,108.3039703,127.6814117,4.033620834,166.9450836,107.0083466,35.77000046,89.18431854,99.10043335,24.89498329,410.2680054,59.40308762,232.4218903,67.40474701,113.8802109,24.68570137,15.6212244,28.63074493,16.24924469,92.03975677,54.28126144,174.3031616,48.42435455,56.55561829,136.9987183,34.13102341,53.67536545,62.87899017,59.94449997,28.32310677,
8/14/17,110.2879639,130.754837,4.089410305,169.6550598,109.2010956,36.04999924,90.52849579,101.785759,25.56015396,420.6559143,60.28995895,236.2964783,67.8993988,115.3411179,25.13269234,15.75249386,29.01629066,16.33053207,93.96866608,55.75397491,175.9792328,49.14454651,57.72911453,139.1983337,34.61011124,54.65052414,63.87536621,61.09400558,28.3406868,
8/15/17,110.0524216,130.4932556,4.069928646,170.0978546,109.1297836,36.13000107,91.13866425,102.0339203,25.59562302,419.570343,60.58262634,237.7494354,67.66091156,113.7658081,24.58449554,15.70873833,28.83123207,15.98912239,94.76501465,56.26306152,176.891861,48.84447098,56.97597122,140.0008698,34.71658325,54.6918602,63.31074142,60.65974808,28.07696915,
8/16/17,110.4329071,131.8010712,4.053863049,169.3273621,108.7732468,35.77000046,91.78424835,103.239212,25.6310997,425.6159058,60.22788239,235.6147919,67.01610565,114.100235,24.74473953,15.95377636,28.90834236,15.99725342,94.40223694,56.59033585,174.6366119,49.39319229,57.37881088,142.3986053,34.53913116,55.03067398,63.02012634,61.30687714,28.05060005,
8/17/17,110.2245331,130.4558716,4.052970409,168.601181,107.9086227,34.90999985,92.09375763,102.3529739,25.29408073,422.5837402,59.99729919,235.5341034,67.29875946,113.1321487,24.62666512,15.68248177,28.63074493,15.8753233,94.25180817,55.72670364,173.5133972,49.03308105,57.21242905,140.9025116,34.80530167,54.98109436,62.52196121,60.54053497,27.49679375,
8/18/17,108.7206879,130.7828369,4.029764175,167.3701935,106.8122482,35.24000168,92.07607269,101.794632,25.59562302,421.1332092,59.57159042,233.8748627,66.01796722,111.732872,24.33148575,15.25366592,28.44568253,15.72087955,93.58818817,55.66306686,172.2497253,48.74157715,56.64318848,141.5861664,34.56575012,54.64227295,61.367836,60.15737534,27.4000988,
8/21/17,109.6990967,131.9785461,4.053863049,168.5391998,107.6501236,35.50999832,92.70394897,103.1949158,26.10115433,423.2859192,60.1037178,236.9601898,66.70693207,112.7361298,24.77847672,15.20991039,28.97774124,16.02163696,95.07469177,56.44488144,175.8300476,49.62466812,57.38758087,142.7354889,34.90290451,55.74139404,61.34292221,61.28984833,27.67260361,
8/22/17,108.7659912,132.7352295,4.050293446,167.4498901,106.6250381,35.97000122,93.50867462,104.2495422,25.87942886,428.9260559,60.07711029,237.8840027,66.97193909,111.6448517,24.41582298,15.4461937,29.09341049,15.88345242,94.57919312,56.09033203,176.9006042,49.1959877,57.17739105,144.2514191,34.83192062,55.29513168,60.92778778,60.39577866,27.58469963,
8/23/17,109.572258,133.4358368,4.096704483,168.069809,107.8996964,35.52999878,93.82704163,104.7015152,26.1987114,434.1055603,60.28995895,239.614975,68.59722137,112.2785034,24.84594536,15.37618351,29.60232735,16.08667183,95.22512817,57.09941864,180.2615509,49.81329727,57.59775162,144.8855591,34.90290451,55.8157692,61.49237061,60.94926071,27.56711769,
8/24/17,109.8621597,134.3326721,4.091349125,167.68013,106.8657227,35.84999847,94.39299774,104.5242767,26.01246071,435.731842,60.2810936,238.9422913,68.4823761,111.6448517,24.80377579,15.40244007,29.71028137,15.93222427,95.09239197,56.60850906,179.6034088,49.29886627,57.15112686,146.7185516,34.72545624,56.00584793,61.44255447,60.80450439,27.58469963,
8/25/17,109.1555328,134.7436829,4.083316803,167.3701935,108.2651672,35.36000061,94.61408234,104.7015152,26.05680275,438.2323303,60.25448227,238.2607117,67.92590332,112.9297485,24.91341972,15.48995304,29.66401863,16.13544273,94.75617218,56.89032364,178.9013977,49.76185226,57.58023453,150.7015839,34.63673019,56.10500717,62.02375031,61.23875046,27.86599731,
8/28/17,108.0774765,136.1822968,4.06189537,166.7856903,107.1866226,35.5,94.66714478,104.1963654,25.9858551,435.1490173,59.74896622,238.6373901,68.25271606,110.3687668,24.69413757,15.34117794,30.11896133,15.76152229,94.08370209,56.75396347,179.2787323,49.05022812,56.34543228,150.9591827,34.53913116,55.79098892,61.81620026,60.65974808,27.92752838,
8/29/17,107.4886169,136.2850189,4.013699055,165.8558044,106.5180969,35.15000153,94.64061737,104.0191193,26.08341789,438.2793579,59.55384827,237.3548279,68.96818542,110.632782,24.88811302,15.47245121,30.25775719,15.68023491,93.59703827,56.52669525,180.3931885,48.99021149,55.50471878,150.6024933,34.35282516,56.02238083,61.57541656,61.24727631,27.70776939,
8/30/17,108.1680756,137.807724,4.051186085,165.5369568,107.1331329,35.45999908,94.86169434,104.6306152,26.13663101,437.7435303,59.69574738,238.888504,68.53536224,111.3632278,24.91341972,15.76999855,30.46595192,15.80216694,94.34029388,56.78123856,180.7178802,48.98333359,55.72365952,151.6329193,34.37057114,56.30335617,61.65843582,61.74113083,27.90994835,
8/31/17,109.8983841,138.3028412,4.04583025,166.2543182,107.4985886,36.08000183,95.89636993,104.8787689,26.35834694,440.3192444,59.55384827,238.5476837,68.57071686,111.7064667,25.14112282,15.85751057,30.39655113,15.94848061,94.19873047,57.59941101,180.1913757,49.53409576,56.32792664,152.1382446,34.44154358,56.55954742,61.84939957,62.34568405,28.6659317,
9/1/17,109.8893356,136.1729584,4.03601265,166.4934235,108.1225433,36.34000015,94.6317749,104.3204269,26.18984032,438.0161438,59.41193771,238.3683014,68.70320129,112.8241425,25.41944122,15.87501335,30.41197395,16.10292625,93.98636627,57.98121643,180.6652374,49.79225922,56.64318848,149.5125885,34.45929718,56.8405304,62.26455688,62.72885895,28.19124603,
9/5/17,109.1193161,137.2659149,4.044938564,165.3244019,107.2935944,35.99000168,94.64945984,105.62323,26.14549637,435.6942444,59.54497528,238.6553345,69.25086212,112.3313065,25.44474411,15.4199419,30.50450516,16.09480286,94.2252655,57.73577118,181.3496704,50.1881218,56.50307083,149.7702332,34.66334152,56.96448898,61.73316574,63.06093597,28.3934288,
9/6/17,109.0649567,136.4532318,4.046723366,164.306015,107.7927475,35.68000031,93.74745178,106.0752182,26.1100235,435.7225037,59.61592865,235.6776123,70.12532806,113.8098145,25.40257645,15.73498917,30.25775719,16.41181755,94.11911011,57.39941788,182.4290466,50.06764603,56.67821884,149.1162872,34.65447617,56.48516464,61.74977875,62.72885895,29.21094894,
9/7/17,108.8022308,137.3126373,4.091349125,164.7133789,107.7749176,36,94.61408234,107.6173096,26.08341789,436.9444885,60.05936432,238.6194305,71.75941467,114.8042831,25.42787552,15.69998741,30.74354744,16.72883415,94.70307159,57.91758347,188.0364532,50.52373886,56.74828339,149.2648926,34.98274612,57.04713058,61.04401016,63.00131226,29.41503334,
9/8/17,108.1318436,135.4442902,4.145793438,165.3952637,107.1152954,36.24000168,94.17192841,106.9082794,26.01246071,434.2936096,60.38751221,239.0947723,72.65156555,113.8626251,25.47847557,15.88376331,30.87463188,16.39556122,95.50827789,58.15394592,191.5728607,51.05729675,56.20531464,148.0759277,35.08920288,57.41074753,61.35952377,63.58034134,29.7965889,
9/11/17,109.0377655,136.5559692,4.129727364,166.9805145,107.5966415,36.99000168,94.56102753,111.7028885,26.73084259,445.9687805,60.84868622,241.6150665,70.42565155,114.628273,25.5796833,15.93627453,31.1368103,16.50123405,96.54351044,59.20848465,187.2642212,51.16056824,56.92342377,148.7496796,35.3021431,57.98322296,62.19813919,64.16786957,29.57475471,
9/12/17,108.7116547,135.2948456,4.067251205,163.5089722,107.1420441,37.31000137,93.92430115,110.5862122,26.17210388,440.2910156,59.96182632,237.309967,68.42939758,113.2553787,25.13269234,16.08504677,30.95174217,16.26549721,94.72962189,58.78121948,183.8803406,50.70446396,55.97762299,148.3632813,34.76981354,57.27284622,61.69165039,63.29935074,29.49489594,
9/13/17,108.2043076,134.2392273,4.048508644,162.8093262,106.9281235,37.43999863,92.81005096,107.7147827,26.03907204,431.3513184,59.69574738,234.2515869,68.61489105,112.8857498,24.85437965,16.13755417,30.6201725,16.14356995,94.01292419,58.19031906,184.9079285,50.59259796,55.73241043,147.7787018,34.34395981,57.15584183,61.87432098,63.09499359,29.3706665,
9/14/17,109.4635544,133.4452209,4.084208965,162.7119141,109.0406647,36.95999908,93.53290558,108.0005722,26.34061432,427.6288452,59.7666893,235.1305084,69.92650604,115.2619324,24.86281204,15.98878193,30.61234665,16.66380692,94.68537903,59.35394669,188.2918091,51.11753464,57.33502197,147.4021759,34.55688477,57.61549759,62.42231369,63.39300156,29.33517456,
9/15/17,109.1827011,135.4629669,4.069036484,162.7473297,109.1030502,36.61999893,94.13082123,105.0176544,26.22531509,428.0048218,60.20126343,234.9779968,70.55108643,114.4082718,24.83751106,15.97127914,30.86256409,16.7044487,95.75601959,59.67427063,189.7002411,51.54781342,56.92342377,148.6109772,34.53913116,57.96651459,62.36419296,63.49518585,29.27306366,
9/18/17,109.0921326,135.2387848,4.078854084,162.2159882,108.4612656,36.65000153,93.24732971,104.5800629,26.23418427,423.1542664,59.72234726,233.3457031,70.84552765,112.2168961,24.82907677,16.02378654,30.82346725,16.28175545,95.79140472,59.51867294,191.2061768,51.25522614,56.00389862,149.1460266,34.53026581,57.56535339,61.90752792,63.2737999,29.61024284,
9/19/17,108.7116547,131.6983185,4.055648327,160.931839,106.6428909,36.93999863,91.16802979,104.7229462,26.11889076,425.8709412,59.27004623,230.870224,70.88122559,110.3423615,24.5423317,16.05004501,31.15188217,15.98912239,95.2959137,59.26240921,191.0910034,50.6012001,55.58353424,144.0829773,34.12215042,56.99706268,60.91947174,62.5245018,29.53038788,
9/20/17,108.1227798,131.1564789,4.03601265,160.1170959,107.6590347,37.13000107,90.88246155,102.659935,26.15436554,422.2987976,59.17249298,229.7221985,70.89905548,109.6823044,24.49172592,16.155056,31.05805206,15.84280872,94.94197845,59.14342499,189.6648254,50.20534515,54.83039856,144.7369385,34.09553146,56.88841629,61.30140686,62.32865906,29.63686562,
9/21/17,108.1137238,130.2223053,4.006559372,159.2403564,109.4952545,37.18999863,90.66828918,103.8030701,26.09228134,419.7889709,58.95076752,228.9508972,70.79198456,109.8774872,24.0953331,16.00628471,31.09714508,15.65584755,94.91544342,58.90546799,190.3380432,49.83529663,54.66400528,143.6767578,33.84711456,56.42876434,62.79595184,61.47716904,29.65460968,
9/22/17,106.9541245,128.7089844,3.994063854,158.0979462,108.4612656,37.18000031,89.77587128,102.2669601,25.81735039,415.1734924,58.87391281,228.7087097,70.39048004,109.2475891,23.50497246,16.04129219,31.37863922,15.59081841,94.81811523,58.28309631,189.3104706,49.54268646,54.40128326,141.3087311,33.72290421,55.19186783,62.82086945,60.42134094,29.7965889,
9/25/17,107.6245193,128.3446503,3.975320339,158.7975159,109.3080673,37.40000153,89.35645294,102.0079651,25.96812057,410.9902954,59.05265427,229.2199707,71.10427856,110.7203064,23.73268318,16.06754494,31.3395462,15.91596794,94.59690857,58.59428024,189.7533875,49.85250854,54.92672729,140.1593933,33.82049561,55.67660141,63.1945076,60.71934891,30.00067139,
9/26/17,107.9506531,127.43853,3.956577539,158.6115417,110.3063889,37.72000122,88.85671234,101.1774139,25.59562302,408.3675842,59.0079689,228.6280212,70.81876373,110.9687271,23.63147926,16.19006538,30.77655792,16.3874321,94.77386475,58.26478577,189.6825256,50.20534515,55.25075531,141.100647,33.78501892,55.29216766,63.90024948,61.1450882,29.92081451,
9/27/17,106.501152,125.8691406,3.894100666,157.7790833,109.477417,37.90000153,89.23152924,102.9278564,25.37390137,415.4271851,58.64157867,225.4978333,69.63204193,109.9928284,23.3278656,16.22506905,29.81478691,15.77778244,93.83596039,57.5783577,187.7780304,49.31895065,54.17359161,141.6654205,33.57208252,54.41463089,63.80893707,59.52726364,29.9917984,
9/28/17,107.2130051,127.7654037,3.912842751,159.4395752,110.1052094,37.86999893,89.72234344,103.7405624,25.67544365,415.2298584,58.8381691,228.5505829,70.56000519,110.40979,23.48810577,16.35776901,30.32304192,15.8346796,93.78286743,58.16410828,188.460083,49.75785828,54.41878891,142.4382477,33.75838852,54.66536713,64.18257141,60.09777832,30.17813492,
9/29/17,108.5727692,128.309906,3.914628267,159.2788696,110.2038498,37.88000107,89.22259521,105.6785355,25.56015396,419.5351257,58.91859436,229.4356995,71.30950928,110.1968765,23.47123718,16.35776901,30.41687012,15.89158249,94.57035065,58.08173752,189.5585327,49.3968277,54.33123016,142.7255859,33.74064255,54.43134689,63.83384323,59.84231186,30.19588661,
10/2/17,108.3628845,127.5401306,3.925338507,158.5379486,109.3518677,38.22000122,88.96379852,105.7946548,25.68431473,417.8243408,58.62368774,227.9454498,71.02397156,110.037178,22.5266552,16.30469131,30.69054031,15.73713684,94.85349274,58.20072556,189.8154144,49.29315948,54.38376999,141.556427,33.68741608,53.39504623,63.94177246,59.22074509,30.27574158,
10/3/17,108.5271454,128.2911377,3.91641283,158.6271973,109.7375107,38.33000183,88.92810822,104.0442047,25.72865677,415.8313904,58.57902145,229.1286316,70.50646973,110.5517502,22.7712326,16.13660431,30.45596504,15.75362682,94.83579254,58.29224777,188.6106873,49.27589035,54.62897491,142.4481659,33.67854309,53.21954727,64.17425537,59.12707138,30.27574158,
10/4/17,109.5218811,130.3376465,3.96728754,160.6893311,110.93927,38.63000107,90.92707825,104.5354004,25.80847931,416.4049072,59.44585419,232.6329803,71.02397156,111.0130844,22.82183266,16.10121155,30.51070213,15.84430408,95.45519257,58.64919281,189.4522247,49.36226273,55.05809402,145.8565369,34.06004715,53.19446182,64.48147583,58.43737411,30.45320702,
10/5/17,109.8595428,130.7225189,3.993170977,161.0821838,112.1589737,38.75,90.64152527,105.7499924,25.71979141,418.7079163,59.49053955,232.1813812,71.7913208,111.8647766,22.88930321,16.20737839,30.50288582,15.90200806,95.79140472,59.09766769,189.283905,49.25860596,55.25950241,145.5196533,34.20199585,52.91032028,64.88002777,58.34370041,30.36447525,
10/6/17,109.9234543,130.5911255,3.962825537,159.7073517,113.827095,38.84000015,90.59687805,105.580307,25.72865677,421.9133911,59.35649109,232.1271973,71.71994019,111.5010223,22.70376396,16.22506714,29.80696869,15.75362682,95.49942017,59.05189896,189.0536194,48.78355026,54.558918,145.9655151,34.13043213,52.93539047,64.83850861,58.19895554,30.34672356,
10/9/17,110.3888626,129.4927521,3.994063854,159.5734558,114.0513077,38.81000137,91.13234711,106.2411804,25.73752785,424.2541199,59.37437439,232.6600952,71.39871979,111.8825226,22.62785721,16.26930237,29.96335411,15.79484177,95.86220551,59.33562469,189.4167938,48.82674408,54.84790802,146.3717499,34.30932999,52.91032028,64.59771729,58.11380005,30.27574158,
